name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Go Chi,"390 Main St, Malden, MA 02148",Chinese,malden,Relaxed venue with stylish red booths specializing in hearty portions of traditional Chinese fare.,http://www.gochimalden.com/,http://www.gochimalden.com/,,,,
Ethiopian restaurant,,Ethiopian,malden,,,,,,,
Fortune Corner,"688 Salem St, Malden, MA 02148",Chinese,malden,,http://www.fortunecornermalden.com/,http://www.fortunecornermalden.com/,,,,
Eddy's Diner Breakfast & Lunch,"187 Beach St, Malden, MA 02148",Restaurant,malden,,https://www.facebook.com/profile.php?id=100009811963764,http://places.singleplatform.com/eddys-diner/menu?ref=google,,,,
Pho 99,"99 Pleasant St, Malden, MA 02148",Vietnamese,malden,"Vietnamese cooking, including noodle soups, join Chinese stir-fries in a casual storefront eatery.",,http://www.foodler.com/pho-99/menu/5282,,,,
Neapoli Cafe & Pizzeria,"43 Lebanon St, Malden, MA 02148",Pizza,malden,,https://www.neapolipizzamalden.com/,https://www.neapolipizzamalden.com/,,,,
Giovannis Roast Beef and Pizza,,Pizza,malden,,https://www.ordergiovannisroastbeefpizza.com/,http://places.singleplatform.com/giovannis-roast-beef-and-pizza-6/menu?ref=google,,,,
China Garden Restaurant,"256 Highland Ave, Malden, MA 02148",Chinese,malden,"Classic Chinese chow, including lunch specials, cooked up in a compact, bare-bones setting.",,,,,,
Crown Fried Chicken,"12 Lebanon St, Malden, MA 02148",Chicken,malden,,,https://slicelife.com/restaurants/ma/maiden/02148/crown-fried-chicken-pizza-maiden/menu,,,,
Ebisuya Japanese Noodle House,"64 Summer St, Malden, MA 02148",Ramen,malden,,,,,,,
Brother's Roast Beef,"986 Eastern Ave, Malden, MA 02148",Pizza,malden,"Steak tips, sandwiches, pizza & comfort foods dished in a compact storefront. Delivery available.",,http://www.brothersmalden.com/restaurants/ma/malden/02148/brother-s-roast-beef-pizza-malden/menu,,,,
Big A Sub Shop,"282 Highland Ave, Malden, MA 02148",Deli,malden,"Family-run sub shop with a counter-serve setup & other menu items such as pizza, salad & soup.",https://www.thebiga-malden.com/,https://www.thebiga-malden.com/,,,,
El Mexsal Authentic Latin Food,"97 Medford St, Malden, MA 02148",Mexican,malden,,https://www.elmexsalmalden.com/,https://www.elmexsalmalden.com/,,,,
Joti Palace,"308 Main St, Malden, MA 02148",Restaurant,malden,Long-running establishment dishing up traditional Indian specialties in modest surrounds.,http://www.maldenjotipalace.com/,http://www.maldenjotipalace.com/,,,,
Shanghai Moon 1987,"442 Salem St, Medford, MA 02155",Shanghainese,malden,"Bare-bones eatery turning out sushi, Chinese & Thai dishes with buffet & delivery options.",http://www.shanghaimoonma.com/,http://www.shanghaimoonma.com/menu,,https://www.shanghaimoonma.com/contact,,Contact
Mimi's Roast Beef & Seafood,"205 Centre St, Malden, MA 02148",Restaurant,malden,,https://www.mimismalden.com/,https://www.mimismalden.com/,,https://www.mimismalden.com/support/,,Contact Us
Subway,"607 Great Mall Drive FC-7 The Great Mall of the Bay Area, Milpitas, CA 95035",Sandwich,malden,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/Stores/Redirect.aspx?s=14276&f=r,https://order.subway.com/Stores/Redirect.aspx?s=14276&f=r,,,,
Ibasaw Wu Wei Qi Pin Lou ,"95 Middlesex St, Malden, MA 02148",Restaurant,malden,"All-you-can-eat Japanese restaurant displaying sushi, seafood & hot mains in its glass counters.",https://5-spices-ayce.business.site/,,,,,Contact
New England Coffee Cafe and Store,"108 Charles St, Malden, MA 02148",Restaurant,malden,,https://www.newenglandcoffee.com/,,,https://www.newenglandcoffee.com/contact-info/,,Contact
Indulge India Food Truck,"342 Pearl St, Malden, MA 02148",Fast Food,malden,,http://indulgeindiaft.com/,,,https://twitter.com/indulgeindiaft,,
Subway,"Market Center, 695 Coleman Ave #30, San Jose, CA 95110",Sandwich,malden,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",http://order.subway.com/Stores/Redirect.aspx?s=39271&sa=0&f=r&utm_source=google&utm_medium=local&utm_term=0&utm_content=39271&utm_campaign=fwh-local-remote-order&cid=0:0:0:0:0:0&segment_code=0,http://www.subway.com/en-us/menunutrition,,,,
McDonald's,"2331 Broadway, Sacramento, CA 95818",Fast Food,malden,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/CA/SACRAMENTO/2331-BROADWAY/25596.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us
Mandarin Tawainese Restaurant,"19772 Stevens Creek Blvd, Cupertino, CA 95014",Restaurant,malden,Spare but charming restaurant serving Taiwanese fare such as beef pancakes & beef tendon soup.,https://www.liangsvillage.com/,https://www.liangsvillage.com/cupertinomenu/,,/contact-us,,"
            Contact Us
          "
Addis Cafe,"281 Cross St, Malden, MA 02148",Ethiopian,malden,,https://addiscafe281.weebly.com/,,,/contact.html,,Contact
Patrick's,"40 Lebanon St, Malden, MA 02148",Bar,malden,,https://www.facebook.com/Patricks-127898277312949/,http://places.singleplatform.com/patricks-19/menu?ref=google,,,,
Maria's Gourmet Pasta,"245 Ferry St, Malden, MA 02148",Restaurant,malden,,http://mariasgourmetpasta.com/,http://mariasgourmetpasta.com/seasonal-specials/,,http://mariasgourmetpasta.com/contact/,,Contact
Kol's Pizzeria and Roast Beef,"637 Broadway #99, Malden, MA 02148",Pizza Delivery,malden,,http://kolspizza.com/,http://kolspizza.com/,,/contact/3222584,,Contact
Sushi Bartender,,Sushi,malden,,,,,,,
Spicy World,"157 Pleasant St, Malden, MA 02148",Restaurant,malden,,https://spicyworldtogo.com/,https://spicyworldtogo.com/,,#contact,,Contact Us
Classic Pizza,"199 Ferry St, Malden, MA 02148",Restaurant,malden,,https://www.classicpizzama.com/,http://www.classicpizzany.com/restaurants/ny/staten-island/10306/classic-pizza/menu,,,,
Real Italian Gusto,"24 High St, Medford, MA 02155",Italian,malden,Elevated storefront eatery with old-world flair making Neapolitan pizza & other Italian specialties.,http://www.realitaliangusto.com/,http://www.realitaliangusto.com/menu,https://www.realitaliangusto.com/gift-cards,,GIFT CARDS,
Jay's Pizza & Ice Cream,"167 Centre St #5522, Malden, MA 02148",Pizza Delivery,malden,,http://jayspizzas.com/,https://www.jayspizzaicecreamma.com/,,,,
ONO POKEBAR,"7 Pleasant St, Malden, MA 02148",Restaurant,malden,,https://www.onopokebarmalden.com/,https://www.onopokebarmalden.com/menu,,,,
Original Giovanni's,"42 Broadway, Malden, MA 02148",Pizza,malden,,http://originalgiovannis.com/,,,https://originalgiovannis.com/contact-us/,,Contact Us
Honey Dew Donuts,"691 Eastern Ave, Malden, MA 02148",Donuts,malden,"Informal chain serving up coffee drinks, donuts, pastries & breakfast sandwiches.",http://www.honeydewdonuts.com/,http://www.urbanspoon.com/cities/4-boston/restaurants/52272-honey-dew-donuts/menu?utm_source=Google&utm_medium=Local&utm_campaign=GoogleMenus,/gift-cards/gift-card-giveaway,http://www.formstack.com/forms/?1422063-NbcrelPPw3,Gift Cards,Online Form - Constant Contact Signup Form
Atlas Market,"223 Highland Ave, Malden, MA 02148",Asian grocery store,malden,"Halal meats, take-out meals & a variety of international groceries offered in a compact market.",,,,,,
Asian Taste Medford,"207 Middlesex Ave, Medford, MA 02155",Chinese,malden,,https://asiantasteonline.com/,,,contact.shtml,,Contact
Dunkin',,Coffee shop,malden,,,,,,,
Dunkin',"57 Eastern Ave, Malden, MA 02148",Coffee shop,malden,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=300571,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=300571,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Sushukospark,"19 Upham St, Malden, MA 02148",Fast Food,malden,,https://sushucospark.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact
Dunkin',"240 El Camino Real, San Carlos, CA 94070",Coffee shop,malden,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6,,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
The Mooring,"25 Union St, Manchester-by-the-Sea, MA 01944",Restaurant,manchester-by-the-sea,,http://www.themooringmanchester.com/,,,tel:9785260062,,(978) 526-0062
Yella on the Water,"25 Western Ave, Gloucester, MA 01930",Restaurant,manchester-by-the-sea,,http://www.yellagrille.com/,http://yellagrille.com/gloucester-menu.html,https://www.yellagrille.com/shop,mailto:andover@yellagrille.com?subject=Website Contact,GIFT CERTIFICATES,andover@yellagrille.com
Barnacle Restaurant Inc,"141 Front St, Marblehead, MA 01945",Seafood,manchester-by-the-sea,"Popular, 1960s-era restaurant serving up seafood in a casual space with harbor & lighthouse vistas.",http://www.thebarnaclerestaurant.net/,http://places.singleplatform.com/barnacle/menu?ref=google,,,,
Manchester Gas and Service,"96 Summer St, Manchester-by-the-Sea, MA 01944",Auto repair shop,manchester-by-the-sea,,,,,,,
Rockport Lobster Co,"54 Commercial St, Gloucester, MA 01930",Seafood,manchester-by-the-sea,,,,,,,
Dunkin',"40 Beach St Unit B, Manchester-by-the-Sea, MA 01944",Coffee shop,manchester-by-the-sea,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=308615,http://www.dunkindonuts.com/dunkindonuts/en/menu.html,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Relish Catering and Events,,Caterer,manchester-by-the-sea,,,http://relishcateringandevents.com/winter-butlered-hor-doeuvres/,,http://relishcateringandevents.com/contact-relish-catering-boston-ma-northshore/,,Contact
Captain Dusty's Ice Cream,"60 Beach St, Manchester-by-the-Sea, MA 01944",Ice Cream,manchester-by-the-sea,,,,,,,
Tahana Restaurant,"60 Oakland St, Mansfield, MA 02048",Chinese,mansfield,,,,,,,
Fiesta Mexican Restaurant,"175 Mansfield Ave, Norton, MA 02766",Mexican,mansfield,"Festive Mexican cantina featuring familiar dishes made from family recipes, plus margaritas.",https://www.fiestasmexican.net/,https://www.fiestasmexican.net/menu,,/request-form,,"  

Contact Us
"
Jasmine Garden Restaurant,"113 Mansfield Ave, Norton, MA 02766",Mandarin restaurant,mansfield,,http://www.jasminegardennorton-ma.com/,https://www.jasminegardennorton-ma.com/menu,,/contact,,Contact us
Subway,"130 Mansfield Ave, Norton, MA 02766",Sandwich,mansfield,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/27077/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=27077&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/27077/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=27077&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
Buffalo Wild Wings,"3712 Dublin Blvd, Dublin, CA 94568",Chicken Wings,mansfield,Lively sports-bar chain dishing up wings & other American pub grub amid lots of large-screen TVs.,https://www.buffalowildwings.com/en/locations/detail/3436/?utm_source=google&utm_medium=organic&utm_campaign=rio,https://www.buffalowildwings.com/en/food/?utm_source=extendednetwork&utm_medium=organic&utm_campaign=yext,,,,
Mansfield Best Pizza,"221 N Main St, Mansfield, MA 02048",Pizza,mansfield,,http://bestpizzamansfieldma.com/,http://bestpizzamansfieldma.com/,,#contact,,Contact Us
Dunkin',"175 Mansfield Ave, Norton, MA 02766",Coffee shop,mansfield,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=308711,http://www.dunkindonuts.com/dunkindonuts/en/menu.html,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Dunkin',"905 S Main St, Mansfield, MA 02048",Coffee shop,mansfield,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=343490,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=343490,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Home Plate,,Familyfriendly,mansfield,,,,,,,
Main Street Pizzeria,"213 W Main St, Pickens, SC 29671",Pizza,mansfield,,http://msp.hungerrush.com/,,,/Common/ContactUs,,Contact Us
The Downtown,,Pizza,mansfield,,,,,,,
Dunkin',"2950 Matlock Rd Suite 108, Mansfield, TX 76063",Coffee shop,mansfield,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=353103,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=353103,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Our Daily Bread Mansfield's Food Pantry,"15 West St, Mansfield, MA 02048",Social services organization,mansfield,,http://mansfieldfoodpantry.org/,,,/contact,,Contact
Panera Bread,"103 Taunton St, Plainville, MA 02762",Sandwich,mansfield,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.",https://locations.panerabread.com/ma/plainville/103-taunton-street.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,https://delivery.panerabread.com/#!/menu/category/,https://panerabread.ourgiftcards.com/,https://panera.custhelp.com,,Contact Us
Subway,"519 Foundry St, North Easton, MA 02356",Sandwich,mansfield,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/41264/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=41264&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/41264/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=41264&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
The Flannel Cow Creamery,"88 Chilson Ave, Mansfield, MA 02048",Ice Cream,mansfield,,http://www.flannelcowcreamery.com/,https://www.flannelcowcreamery.com/menu,,https://www.flannelcowcreamery.com/contact-us,,Contact Us
Wendy's,,Restaurant,mansfield,,,,,,,
Honey Dew Donuts,"61 W Main St, Norton, MA 02766",Donuts,mansfield,"Informal chain serving up coffee drinks, donuts, pastries & breakfast sandwiches.",http://www.honeydewdonuts.com/,,/gift-cards/gift-card-giveaway,http://www.formstack.com/forms/?1422063-NbcrelPPw3,Gift Cards,Online Form - Constant Contact Signup Form
Roche Bros Norton,"MA Route 140, 175 Mansfield Ave, Norton, MA 02766",Caterer,mansfield,,http://www.rochebros.com/,,https://www.cardbalance.net/mini.asp,/contact-us/,Gift Card Balance,CONTACT US
Driftwood Restaurant,"63 Front St, Marblehead, MA 01945",Restaurant,marblehead,"Daytime hangout offering classic breakfast fare & lunch, plus signature fried dough.",https://www.zmenu.com/driftwood-marblehead-online-menu/,,,/contact.jsp,,Contact Us
Maddie's Sail Loft,"15 State St, Marblehead, MA 01945",Seafood,marblehead,"Traditional, longtime restaurant & pub serving New England seafood & booze in an unassuming space.",,,,,,
Junji's Fine Japanese Cuisine,"114 Pleasant St, Marblehead, MA 01945",Sushi,marblehead,,http://www.junjifine.com/,https://www.junjifine.com/menu-1,,https://www.junjifine.com,,Contact
Casa Mia Cucina Italiana,"261 Washington St, Marblehead, MA 01945",Italian,marblehead,,http://casamiamarblehead.com/,http://casamiamarblehead.com/,,http://casamiamarblehead.com/contact-the-team/,,Contact
Casa Corona,"33 Smith St, Marblehead, MA 01945",Mexican,marblehead,,http://www.casacorona.site/?utm_source=google&utm_medium=website&utm_campaign=Casa%20Corona&utm_term=5b8ee96ed270500001404adb,http://www.casacorona.site/menu?utm_source=google&utm_medium=menu&utm_campaign=Casa%20Corona&utm_term=5b8ee96ed270500001404adb,,,,
Soall Bistro,"10 Bessom St #9, Marblehead, MA 01945",Vietnamese,marblehead,"Vietnamese classics, plus beer & wine, offered in a cozy, charming space with chalkboard specials.",http://www.soallbistro.com/,http://www.soallbistro.com/menu/,,/locations,,"
            Contact
          "
Marblehead House of Pizza Inc,"7 Atlantic Ave, Marblehead, MA 01945",Pizza,marblehead,,,,,,,
Fresca Pizza and Pasta,"50 Atlantic Ave, Marblehead, MA 01945",Pizza,marblehead,,https://www.frescapizzaandpasta.com/,https://www.frescapizzaandpasta.com/menu,,mailto:frescapizzaandpasta@gmail.com,,Contact Us!
The Landing Restaurant,"81 Front St, Marblehead, MA 01945",Pub,marblehead,,http://www.thelandingrestaurant.com/,,https://www.toasttab.com/the-landing-restaurant/giftcards,http://www.thelandingrestaurant.com/contact/,Gift Cards,Contact
Village Roast Beef & Seafood,"10 Bessom St, Marblehead, MA 01945",Seafood,marblehead,,https://www.villageroastbeefseafood.com/,https://www.grabull.com/restaurant/village-roast-beef-amp-seafood-10-bessom-street-marblehead-ma,,https://www.villageroastbeefseafood.com/support/,,Contact Us
The Barrelman,"259 Washington St, Marblehead, MA 01945",American,marblehead,,,,,,,
Thai Market Restaurant,"26 Hawkes St, Marblehead, MA 01945",Thai,marblehead,,http://thaimarketmarblehead.com/,http://thaimarketmarblehead.com/menu.html,,,,
Tony's Pizza,"1570 Stockton St, San Francisco, CA 94133",Pizza,marblehead,"Bustling Italian eatery with varied pizza options from coal-fired to Roman-style, plus beer on tap.",http://tonyspizzanapoletana.com/,http://tonyspizzanapoletana.com/menu/,,http://tonyspizzanapoletana.com/contact/,,Contact
Fen Yang House,"40 Atlantic Ave #4, Marblehead, MA 01945",Chinese,marblehead,,https://qmenu.us/#/fen-yang-house-marblehead?target=http://www.fenyanghousemarblehead.com/,https://fenyanghousetogo.com/,,,,
Eat Well Kitchen,"12 Atlantic Ave, Marblehead, MA 01945",Health Food,marblehead,,http://eatwellkitchenmhd.com/,http://places.singleplatform.com/eat-well-kitchen/menu?ref=google,,https://eatwellkitchenmhd.com/contact-us/,,Contact
Neck Run Cafe,"105 Ocean Ave, Marblehead, MA 01945",Restaurant,marblehead,,https://www.neckruncafe.com/,,,https://www.neckruncafe.com/contact,,contact
Mino's Roast Beef,"27 Atlantic Ave, Marblehead, MA 01945",Fast Food,marblehead,,http://minosmarblehead.com/,,,contact.html,,Contact
The Muffin Shop,"126 Washington St, Marblehead, MA 01945",Breakfast,marblehead,,http://www.theofficialmuffinshop.com/,http://places.singleplatform.com/the-muffin-shop/menu?ref=google,,,,
Imperial Mandarin,"State Route 114, 165 Pleasant St, Marblehead, MA 01945",Chinese,marblehead,,http://www.imperialmandarinmarblehead.com/,http://www.imperialmandarinmarblehead.com/menu.aspx,,,,
Howling Wolf Taqueria Express,"87 Pleasant St, Marblehead, MA 01945",Mexican,marblehead,,http://www.howlingwolftaqueria.com/,http://places.singleplatform.com/howling-wolf-taqueria-express/menu?ref=google,,,,
Marblehead Village Market,"165 Pleasant St, Marblehead, MA 01945",Breakfast,marblehead,,,,,,,
The Little Store,"9 Green St, Marblehead, MA 01945",Italian,marblehead,,http://www.antiquetablerestaurants.com/,https://www.thelittlestorepastaria.com/menus,,,,
Manhattan Sandwich Company,"1 Bessom St, Marblehead, MA 01945",Sandwich,marblehead,,http://manhattansandwichco.com/,,,/contact,,"
            Contact
          "
Chi Modern Asian Cuisine,"435 Paradise Rd, Swampscott, MA 01907",Asian,marblehead,,http://www.chimodernasiancuisine.com/,http://www.chimodernasiancuisine.com/,,,,
Vesuvius Salem,"2 Paradise Rd, Salem, MA 01970",Italian,marblehead,"Italian-American eatery serving pizza, pasta, sandwiches, wings & more in a modest space.",https://www.vesuviusalem.com/,https://slicelife.com/restaurants/MA/Salem/01970/vesuvius/menu,,/contact/,,Contact
Fantasy Island,"516 Loring Ave, Salem, MA 01970",Chinese,marblehead,"A vast array of Chinese dishes, plus drinks, served in an informal dining room with weekend karaoke.",http://fantasyislandsalem.com/,http://fantasyislandsalem.com/menu,,http://www.fantasyislandsalem.com/contact-us/,,Contact Us
Evan's New York Style Deli,"252 Humphrey St, Marblehead, MA 01945",Restaurant,marblehead,,http://www.evansnewyorkstyledeli.com/,http://www.evansnewyorkstyledeli.com/menu,,http://evansnewyorkstyledeli.com/contact,,CONTACT
Omega Roast Beef & Pizza,"101 Loring Ave, Salem, MA 01970",Pizza,marblehead,,http://omegapizza.menu/,http://omegapizza.menu/,,contact.html,,Contact
Warwick Place,"123 Pleasant St, Morgantown, WV 26505",Restaurant,marblehead,Intimate bar & concert venue showcasing independent bands in a renovated 1890s rowhouse.,http://www.123pleasantstreet.com/,,,/welcome/contact,,Contact
Periwinkles Food Shoppe,"540 Loring Ave, Salem, MA 01970",Restaurant,marblehead,"Time-tested cafe with a patio offering classic sandwiches & salads, plus daily-baked pastries.",http://periwinklesinc.com/,http://www.periwinklesinc.com/catering/,,,,
Bertini's Inc,"284 Canal St, Salem, MA 01970",Italian,marblehead,Family-owned Italian restaurant & bar since 1943 turning out classic dishes in a comfy setting.,http://www.bertinisrestaurant.com/,http://www.bertinisrestaurant.com/menu/,,,,
Five Guys,"4180 N 1st St Suite 50, San Jose, CA 95112",Hamburger,marblehead,"Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.",https://order.fiveguys.com/menu/san-jose-first-st/,http://www.fiveguys.com/Menu,,/help/contact,,Contact Us
Vesuvius,"18 Bessom St, Marblehead, MA 01945",Pizza,marblehead,"Relaxed, counter-serve eatery preparing thin-crust pizza & hearty sandwiches, plus delivery.",http://www.cafevesuviusmarblehead.com/,,,/contact/,,Contact
Mercy Tavern,"148 Derby St, Salem, MA 01970",American,marblehead,"Gastropub with global comfort fare, cocktails & live music in a comfy atmosphere.",https://www.mercysalem.com/pub/,,,https://www.mercysalem.com/pub/contact/,,Contact
Sea Salt,"126 Washington St, Marblehead, MA 01945",Restaurant,marblehead,,http://www.seasaltmarblehead.com/,,,/contact,,"
        
        Contact
      "
Amazing Pizza & More,"102 Webb St, At Collins Cove Beach, Salem, MA 01970",Pizza,marblehead,,http://www.amazing-pizza.com/,https://www.amazing-pizza.com/salad-sandwich,,,,
G Bar and Kitchen,"256 Humphrey St, Swampscott, MA 01907",Restaurant,marblehead,"Bustling restaurant serving creative New American fare & drinks in a flashy, contemporary space.",http://www.grestaurant.com/,,,https://www.grestaurant.com/contact/,,CONTACT
Dunkin',"1486 S Broadway, Santa Maria, CA 93454",Coffee shop,marblehead,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=355782,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Adea's Mediterranean Kitchen,"90 Lafayette St, Salem, MA 01970",Mediterranean,marblehead,A menu featuring Mediterranean small & shared plates in a no-frills setting with an open kitchen.,http://adeasmk.com/,,,http://adeasmk.com/index.php/contact-us/,,Contact Us
Okea Grill & Sushi,"293 Jefferson Ave, Salem, MA 01970",Restaurant,marblehead,"Inventive sushi is prepared with other Asian eats, bubble tea & smoothies at this compact spot.",https://okeagrillsalem.com/,https://okeagrillsalem.com/,,#contact,,Contact Us
Minzu Sushi,"142 Canal St, Salem, MA 01970",Sushi,marblehead,,http://minzusushi.com/,,,,,
Thai Thani Restaurant,"408 Humphrey St, Swampscott, MA 01907",Thai,marblehead,,http://eatthaifood.com/,http://www.thaithanibythesea.com/dinner/,,,,
Scratch Kitchen,"245 Derby St, Salem, MA 01970",American,marblehead,"Casual, art-adorned American cafe offering locally sourced cuisine, plus craft beer & wines.",http://www.scratchkitchensalem.com/,http://scratchkitchensalem.com/index.php?link=sunday,,index.php?link=contact,,
Witch's Brew Cafe,"156 Derby St, Salem, MA 01970",Restaurant,marblehead,"Relaxed, warm establishment providing hearty pub grub, craft beers, wine & specialty cocktails.",http://www.witchsbrewcafe.com/,https://www.witchsbrewcafe.com/,,,,
Po'boys and Pies,"101 Lafayette St, Salem, MA 01970",Southern,marblehead,,http://www.poboysandpies.com/,http://places.singleplatform.com/poboys-and-pies/menu?ref=google,https://www.toasttab.com/po-boys-and-pies/giftcards,,BUY A GIFTCARD,
Brothers Taverna,"283 Derby St, Salem, MA 01970",Portuguese,marblehead,"Casual American eatery with a huge menu of breakfast platters, sandwiches, wraps & seafood.",http://www.brotherstaverna.com/,http://www.brotherstaverna.com/,,http://brotherstaverna.com/contact-us-2/,,Contact Us
Paprika Grill,"2 Liberty St, Salem, MA 01970",Middle Eastern,marblehead,An array of wraps & platters featuring Middle Eastern & Mediterranean ingredients in a casual space.,http://paprikagrillma.square.site/,http://paprikagrillma.square.site/,,,,
Christina's Pizza,"239 Lafayette St #7, Salem, MA 01970",Pizza,marblehead,"Tiny counter-serve joint offering a varied menu that includes Italian food, sandwiches & burgers.",http://www.christinaspizzamenu.com/,http://places.singleplatform.com/christinas-pizza/menu?ref=google,,,,
Pico,"331 Paradise Rd, Swampscott, MA 01907",Mexican,marblehead,,http://www.wholefoodsmarket.com/stores/swampscott,,https://wholefoods.buyatab.com/custom/wholefoods/,,Gift Cards,
Antique Table Restaurant,"26 Congress St, Salem, MA 01970",Italian,marblehead,,http://antiquetablerestaurants.com/,http://antiquetablerestaurants.com/wp-content/uploads/2020/03/Salem-Dinner-Menu.pdf,,,,
Jodi Bee Bakes,"7 Church St, Salem, MA 01970",Bakery,marblehead,,http://www.jodibeebakes.com/,http://places.singleplatform.com/jodi-bee-bakes/menu?ref=google,,https://www.jodibeebakes.com/contact,,Contact Us
O'Neills Pub & Restaurant,"120 Washington St, Salem, MA 01970",Irish pub,marblehead,"Lively, casual Irish bar with eclectic pub grub & imported beers, plus live music & DJ nights.",http://oneillsofsalem.com/,,,#,,Hours & Contact
Antique Table Restaurant,"2 Essex St, Lynn, MA 01902",Italian,marblehead,,http://antiquetablerestaurants.com/,http://antiquetablerestaurants.com/wp-content/uploads/2019/03/3rd-AT-Dinner-Menu-031819.pdf,,,,
Paradiso Ristorante,"15 Railroad Ave, Swampscott, MA 01907",Italian,marblehead,,http://www.paradisoristorante.net/,,,Italian-Restaurant-Contact-Swampscott-MA.html,,Location & Contact
McDonald's,,Fast Food,marblehead,,,,,,,
BEERWORKS No 2 Salem,"278 Derby St, Salem, MA 01970",Brewpub,marblehead,The house-brewed beers pair with basic pub grub & weekend brunch at this longtime local hangout.,https://www.beerworks.net/salem/,https://beerworks.net/salem/#menu,,,,
Volo Craft Pizza,"152 Humphrey St, Swampscott, MA 01907",Pizza,marblehead,"Full-service family joint for thick, Detroit-style square slices & other Italian specialties.",http://volopizzeria.com/,http://places.singleplatform.com/volo-craft-pizza/menu?ref=google,,#,,CONTACT
