name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Edgartown Books,"44 Main St, Edgartown, MA 02539",Book store,edgartown,http://www.edgartownbooks.com/,,,,,/contact,Contact
Howard S Mott Inc Rare Books and Manuscripts,"170 S Main St, Sheffield, MA 01257",Book store,egremont,https://www.hsmottrarebooks.com/,,,,,/contact," CONTACT

"
Rodgers Book Barn,"467 Rodman Rd, Hillsdale, NY 12529",Used book store,egremont,http://www.rodgersbookbarn.com/,,,,,,
Chatham Bookstore,"27 Main St, Chatham, NY 12037",Book store,egremont,https://chathambookstore.com/,,,,,https://chathambookstore.com/contact/,Contact
Johnnycake Books,"12 Academy St, Salisbury, CT 06068",Used book store,egremont,https://www.johnnycakebooks.com/,,,,,https://www.johnnycakebooks.com/contact.php,Contact
Spotty Dog Books & Ale,"440 Warren St, Hudson, NY 12534",Book store,egremont,http://www.thespottydog.com/,,,Gift Certificates & Merchandise,https://www.thespottydog.com/the-store/gift-certificates-merchandise/,https://www.thespottydog.com/contact/,Contact
Winsted Community Bookstore,"414 Main St, Winsted, CT 06098",Book store,egremont,https://www.winstedbookstore.com/,,,,,,
John Doe Records and Books,"434 Warren St, Hudson, NY 12534",Book store,egremont,http://www.johndoehudson.com/,,,,,https://www.johndoehudson.com/locationcontact.htm,LOCATION|CONTACT
Best Buy,"2041 U.S. 287 Frontage Rd, Mansfield, TX 76063",Music store,egremont,https://stores.bestbuy.com/tx/mansfield/2041-highway-287-n-1035.html/?ref=NS&loc=ns100,,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",,,mailto:S-001035-Leaders@bestbuy.com,E-mail Us
Gventer & Gventer Books,"1 Tyrell Rd, Great Barrington, MA 01230",Used book store,egremont,,,,,,,
Monroe Street Books,"1485 US-7, Middlebury, VT 05753",Used book store,erving,http://www.monroestreetbooks.com/,,,Gift Certificates,https://www.monroestreetbooks.com/category/Gift-Certificates-844,https://www.monroestreetbooks.com/contact/,Contact
Irving Zucker Art Books,"80 E 11th St #403, New York, NY 10003",Used book store,erving,,,,,,,
Shelter Bookworks,"131 W Main St #339, Orange, MA 01364",Bookbinder,erving,http://shelterbookworks.com/,,,,,/contact,Contact
Half Price Books,"7631 N MacArthur Blvd, Irving, TX 75063",Book store,erving,http://hpb.com/046,,Family-owned chain that buys & sells secondhand books as well as movies & music in various formats.,,,,
The Depot Bookstore & Cafe,"87 Throckmorton Ave, Mill Valley, CA 94941",Book store,essex,,,"Long-running bookshop & cafe offering a range of books & magazines for all ages, plus author events.",,,,
Simon's Winthrop Bookstore,"152 Shirley St, Winthrop, MA 02152",Book store,essex,http://simonswinthropbooks.comcastbiz.net/,,,,,https://maps.google.com/maps?q=152 Winthrop Winthop United States,Find us on the map
Follet Corporation,"255 Grapevine Rd, Wenham, MA 01984",Book store,essex,https://www.follett.com/,,,,,/CONTACT,"








"
Pyramid Books,"214 Derby St, Salem, MA 01970",Book store,essex,http://www.salemctr.com/pyramid.html,,,,,,
Scott Channell,"39 Dodge St #288, Beverly, MA 01915",Book store,essex,http://scottchannell.com/,,,,,https://www.scottchannell.com/contact,CONTACT
Peabody Essex Museum Shop,"161 Essex St, Salem, MA 01970",Book store,essex,http://pemshop.com/,,"Gift shop at the Peabody Essex Museum selling ship models, prints, stationery & apparel.",,,mailto:contactus@pem.org,Contact Uscontactus@pem.org978-542-1633978-542-1619
University Book Store,,Book store,essex,,,,,,,
East End Books,"389 Commercial St, Provincetown, MA 02657",Book store,essex,https://www.eastendbooksptown.com/,,,Gift Card,/east-end-books-gift-card,/contact,Contact Us
Brick & Mortar Books,"7430 164th Ave NE suite B105, Redmond, WA 98052",Book store,essex,http://www.brickandmortarbooks.com/,,,,,,
Nostos Boutique,"21 S Main St, Ipswich, MA 01938",Game store,essex,http://facebook.com/nostosboutique,,,,,#,Contact Nostos Boutique on Messenger
UCCS Bookstore,"1420 Austin Bluffs Pkwy, Colorado Springs, CO 80918",Book store,essex,http://www.uccsbookstore.com/,,,Gift Cards,https://uccsbookstore.com/ePOS?store=634&form=shared3%2fcardcenter%2fmain%2ehtml&design=634,,
Dave Caiazzo,"14 Village Ct, Malden, MA 02148",Book store,everett,,,,,,,
Hub Comics,"19 Bow St, Somerville, MA 02143",Comic book store,everett,https://www.hubcomics.com/,,"Snug indie comics shop with a wide selection of graphic novels, plus signings & movie nights.",,,,
Hudson Book Sellers,,Book store,everett,,,,,,,
Shala Prince Book Store,"42 Lebanon St #12, Malden, MA 02148",Book store,everett,,,,,,,
Booklink,"1 Harborside Dr, Boston, MA 02128",Book store,everett,http://www.massport.com/logan-airport/dining-shopping/shops/,,"Airport bookshop with a wide selection of titles, including new releases & children's literature.",,,/massport/about-massport/contact/,Contact Us
MIT Coop at Stratton,"84 Massachusetts Ave, Cambridge, MA 02139",Book store,everett,https://store.thecoop.com/mit/,,"Large, cooperative bookstore selling textbooks & a range of MIT merchandise, from shirts to clocks.",,,/contact-us/,Contact Us
Matthew,,Book store,everett,,,,,,,
Newslink,,Book store,everett,,,,,,,
Newbury Comics,"1201 Broadway, Saugus, MA 01906",Comic book store,everett,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Savers,"1160 Broadway, Saugus, MA 01906",Thrift store,everett,https://stores.savers.com/ma/saugus/savers-thrift-store-1211.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,
Best Buy,"1130 SE Everett Mall Way Ste A, Everett, WA 98208",Music store,everett,https://stores.bestbuy.com/wa/everett/1130-se-everett-mall-way-566.html/?ref=NS&loc=ns100,,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",,,mailto:S-000566-Leaders@bestbuy.com,E-mail Us
Your Sister's Boutique,"207B Squire Rd, Revere, MA 02151",Book store,everett,http://yoursistersboutiqueonline.com/,,,,,https://www.yoursistersboutiqueonline.com,Contact
Lilah Rose,"488 Main St, Melrose, MA 02176",Toy store,everett,http://www.lilahrosemelrose.com/,,,,,https://lilahrosemelrose.com/contact/,Contact
Go Calendars Toys & Games,"100 Cambridgeside Pl w222, Cambridge, MA 02141",Book store,everett,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
Acme Binding,"92 Cambridge St, Charlestown, MA 02129",Bookbinder,everett,http://www.acmebinding.com/,,,,,http://acmebinding.com/contact-info/,Contact Info
The Boston Gift Shop,,Gift shop,everett,,,,,,,
Trinity Church Thrift Shop,"131 W Emerson St, Melrose, MA 02176",Thrift store,everett,http://trinitymelrose.org/thrift-shop/,,"Veteran thrift shop supporting Trinity Church selling used clothing, home goods & books since 1978.",,,,
The Paper Store,"710 Fellsway, Medford, MA 02155",Gift shop,everett,https://locations.thepaperstore.com/medford-710-fellsway-02155,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Sea Witch,"36 Main St, Fairhaven, MA 02719",Gift shop,fairhaven,http://theseawitchgifts.com/,,,,,tel:+15089963126,Contact us
Village Toy Shop,"270 Huttleston Ave # 8, Fairhaven, MA 02719",Toy store,fairhaven,https://www.facebook.com/TheVillageToyShop/about,,,,,,
Savers,"1014 Kings Hwy, New Bedford, MA 02745",Thrift store,fairhaven,https://stores.savers.com/ma/newbedford/savers-thrift-store-1078.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,
The Armoury Wargames and Hobbies,"67 Huttleston Ave, Fairhaven, MA 02719",Game store,fairhaven,http://www.thearmourywh.com/,,,,,https://goo.gl/MgCaA9,
GameStop,"12 Fairhaven Commons Way, Fairhaven, MA 02719",Video game store,fairhaven,https://www.gamestop.com/store/us/ma/fairhaven/6227/fairhaven-commons-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,
Max J Records,"145 Bridge St, Fairhaven, MA 02719",Record store,fairhaven,https://www.pointy.com/shops/usa/massachusetts/fairhaven/max-j-records,,,,,/takedown,contact us
Purchase Street Records,"767 Purchase St, New Bedford, MA 02740",Record store,fairhaven,https://www.facebook.com/Purchase-Street-Records-1298232500218266/,,,,,,
Too Good To Pass,"1670 Acushnet Ave, New Bedford, MA 02746",Thrift store,fairhaven,https://too-good-to-pass.business.site/,,,,,,Contact
Thrifty Marketplace,"535 Ashley Blvd, New Bedford, MA 02745",Thrift store,fairhaven,,,,,,,
Savers,"109 Mariano Bishop Blvd, Fall River, MA 02721",Thrift store,fairhaven,https://stores.savers.com/ma/fallriver/savers-thrift-store-1071.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,
Savers,"24 Universal Blvd, Warwick, RI 02886",Thrift store,fairhaven,https://stores.savers.com/ri/warwick/savers-thrift-store-1104.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,
Game King,"120 S Main St, Fall River, MA 02721",Game store,fall river,https://www.facebook.com/GameKingFallRiver/,,,,,#,Contact Game King on Messenger
IO Books,"1560 Bulgarmarsh Rd unit q, Tiverton, RI 02878",Used book store,fall river,https://iobooks.org/,,,,,,
Barnes & Noble at Roger Williams University Bookstore,"The Commons, 1 Old Ferry Rd, Bristol, RI 02809",Book store,fall river,http://rwu.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=31552,Contact Us
East Bay Comics,"654 Metacom Ave, Warren, RI 02885",Comic book store,fall river,https://ebcomix.com/,,,,,,
Ink Fish Books,"488 Main St, Warren, RI 02885",Book store,fall river,http://inkfishbooks.com/,,,"
        shop e-gift cards
      ",https://squareup.com/gift/54MYYWR5GT0R6/order,/about,"
            Find Us
          "
Frugal Franks,"126 Shove St, Fall River, MA 02724",Thrift store,fall river,https://frugal-franks.business.site/,,,,,,Contact
The Angel Shop,"956 Sodom Rd, Westport, MA 02790",Book store,fall river,http://www.flowersthatlast.net/,,,,,contact-us.php,Contact Us
The Book Nerd,"70 Maple Ave, Barrington, RI 02806",Used book store,fall river,,,,,,,
PRO Chemical & Dye Inc,"126 Shove St, Fall River, MA 02724",Art supply store,fall river,https://prochemicalanddye.net/,,,Check Gift Card,https://prochemicalanddye.net/giftvoucher/index/check/,https://prochemicalanddye.net/contacts, 
GameStop,"153 Mariano Bishop Blvd, Fall River, MA 02721",Video game store,fall river,https://www.gamestop.com/store/us/ma/fall-river/6735/fall-river-shopping-center-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,
Edible Arrangements,"101 President Ave, Fall River, MA 02720",Gift shop,fall river,https://www.ediblearrangements.com/stores/101-president-ave-fall-river-ma-02720,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
The Old Town Hall Bookstore,"10 Taunton Ave, Norton, MA 02766",Book store,fall river,https://www.bkstr.com/wheatonstore/home,,,,,,
Linden Place,"500 Hope St, Bristol, RI 02809",Book store,fall river,http://www.lindenplace.org/,,,,,/about-us/contact-us,Contact Us
Morning Star Bookstores ,"246 Memorial Ave, West Springfield, MA 01089",Christian book store,fall river,https://www.morningstarbookstore.com/west-springfield,,,PURCHASE A GIFT CERTIFICATE,/shop,/west-springfield#ContactForm,"  

Send Message
"
Stonehill College Bookstore Annex,"320 Washington St, North Easton, MA 02356",Book store,fall river,https://www.bkstr.com/stonehillstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
Empire Books,,Book store,fall river,,,,,,,
Dean College Bookstore,"9 Emmons St, Franklin, MA 02038",Book store,fall river,https://www.bkstr.com/deanstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
Table Top Games,,Game store,fall river,,,,,,,
Silver Willow,"54 Fall River Ave, Rehoboth, MA 02769",Gift shop,fall river,http://www.thesilverwillow.com/,,,,,Contact/,Contact
Endicott College Bookstore,"376 Hale St, Beverly, MA 01915",Book store,fall river,https://www.bkstr.com/endicottstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
The East Bay Food Pantry and Thrift Shop,"532 Wood St, Bristol, RI 02809",Thrift store,fall river,http://eastbayfoodpantry.org/,,,,,,
Twigs of Falmouth,"178 Main St, Falmouth, MA 02540",Gift shop,falmouth,,,,,,,
Eddy's Music Co,"18 Mill St, Fitchburg, MA 01420",Music store,fitchburg,http://www.eddysmusic.com/,,,,,http://visitor.r20.constantcontact.com/d.jsp?llr=p4mtbcdab&p=oi&m=1102801646575&sit=p4dps8seb&f=2ef3ceed-962f-471f-9682-1c11660be916,Sign Up for Newsletter
Edible Arrangements,"55 Airport Rd, Fitchburg, MA 01420",Gift shop,fitchburg,https://www.ediblearrangements.com/stores/55-airport-road-fitchburg-ma-01420,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Follett Campus Bookstore,"5300 Stevens Creek Blvd # 201, San Jose, CA 95129",Book store,florida,https://www.follett.com/,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,/CONTACT,"








"
Kinokuniya San Jose,"675 Saratoga Ave, San Jose, CA 95129",Book store,florida,https://mitsuwa.com/sj,,"Supermarket chain offering a range of Japanese groceries, plus cosmetics, appliances & other goods.",,,,
Follett Book Store,"1500 Ralston Ave, Belmont, CA 94002",Book store,florida,https://www.follett.com/,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,/CONTACT,"








"
Scholastic Book Fairs,"42001 Christy St, Fremont, CA 94538",Book store,florida,http://www.scholastic.com/bookfairs/,,,,,,Contact Us
Follett Corporation,"25976 Carlos Bee Blvd, Hayward, CA 94542",Book store,florida,https://www.follett.com/,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,/CONTACT,"








"
Chronicle Books,"165 4th St, San Francisco, CA 94103",Book store,florida,http://www.chroniclebooks.com/,,"This modern bookstore sells adult & children's titles published by Chronicle Books, plus gifts.",,,/pages/contact-us,Contact Us
Kinokuniya San Francisco,"Japan Center- Kinokuniya Building, 1581 Webster St, San Francisco, CA 94115",Book store,florida,https://usa.kinokuniya.com/,,"Japanese-based retailer known for its collection of Asian books & magazines, plus DVDs & stationery.",,,/contact,"
                Contact
              "
Follett Higher Education Group,"3033 Collier Canyon Rd, Livermore, CA 94551",Book store,florida,https://www.follett.com/,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,/CONTACT,"








"
SFMOMA Museum Store,"151 3rd St, San Francisco, CA 94103",Book store,florida,https://museumstore.sfmoma.org/,,,,,/customer-service,Contact Info + Hours
The Book Loft,"1680 Mission Dr, Solvang, CA 93463",Book store,florida,http://www.bookloftsolvang.com/,,,,,/contact,Contact
Mysterious Galaxy Bookstore,"3555 Rosecrans St Suite 107, San Diego, CA 92110",Book store,florida,http://www.mystgalaxy.com/,,,Gift Certificates,/mysterious-galaxy-gift-certificate,https://www.mystgalaxy.com/Contact-MG,
Hudson Group,"101 San Francisco International Airport Tram, San Francisco, CA 94128",Gift shop,florida,http://www.hudsongroup.com/,,"Newsstand chain selling a range of snacks, drinks, magazines & other grab-&-go items.",,,#,"
contact
"
Tatnuck Bookseller,"18 Lyman St, Westborough, MA 01581",Book store,florida,http://www.tatnuck.com/,,,GIFT CARDS,https://www.tatnuck.com/gift-cards,,
Sundog Books,"89 Central Square, Santa Rosa Beach, FL 32459",Book store,florida,http://www.sundogbooks.com/,,,Gift Certificates,/gift-card-01-0,http://visitor.r20.constantcontact.com/d.jsp?llr=vx8zfumab&p=oi&m=1113073708789&sit=vo9nfkyhb&f=0ca1fc20-02ab-480c-a1c4-791c72f0a31e,Join Our Email List
Haslam's Book Store Inc,"2025 Central Ave, St. Petersburg, FL 33713",Book store,florida,http://www.haslams.com/,,"Longtime, family-run operation selling new-release & secondhand publications in spacious surrounds.",,,,
Bookmark,"220 First St, Neptune Beach, FL 32266",Book store,florida,http://bookmarkbeach.com/,,,,,contact-us.html,
Florida College Bookstore,"119 N Glen Arven Ave, Temple Terrace, FL 33617",Book store,florida,http://bookstore.floridacollege.edu/,,, Gift Card ,https://bookstore.floridacollege.edu/department/44/Children%27s-Books/,https://bookstore.floridacollege.edu/contact-us/, Contact Us 
Bill's Bookstore,"111 S Copeland St, Tallahassee, FL 32304",Book store,florida,http://www.neebo.com/fsu,,,,,,
Florida Tech Bookstore,"150 W University Blvd, Melbourne, FL 32901",Book store,florida,https://fit.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=23551,Contact Us
Copperfish Books,"103 W Marion Ave, Punta Gorda, FL 33950",Book store,florida,http://www.copperfishbooks.com/,,,,/copperfish-books-gift-certificate,/contact,Contact
MA Appleby,,Book store,florida,,,,,,,
Barnes & Noble,,Book store,florida,,,,,,,
Barnes & Noble,"122 Brandon Town Center Dr, Brandon, FL 33511",Book store,florida,https://stores.barnesandnoble.com/store/2595,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
The Book Cellar,"801 Lake Ave Suite 1, Lake Worth, FL 33460",Book store,florida,http://www.bookcellarlw.com/,http://www.bookcellarlw.com/cafemenu.html,,,,,
Books & Books  The Studios of Key West,"533 Eaton St, Key West, FL 33040",Book store,florida,http://booksandbookskw.com/,,,,,,
Mary Loper's Book Xchange,"8719 US-1, Port St. Lucie, FL 34952",Used book store,florida,,,,,,,
St Ignatius Loyola Book Store,"9999 N Military Trl, West Palm Beach, FL 33410",Book store,florida,,,,,,,
FSW Bookstore,"8099 College Pkwy, Fort Myers, FL 33919",Book store,florida,https://www.bkstr.com/fswstore/home,,"Campus bookstore chain offering new, used & digital textbooks, plus school-branded merchandise.",,,,
St Boniface Catholic Church,"8330 Johnson St, Pembroke Pines, FL 33024",Religious book store,florida,http://saintboniface.us/,,,,,/en/contact,Contact
Captain Kirk's Geek Shop,"811 N Magnolia Ave, Ocala, FL 34475",Comic book store,florida,http://www.captainkirksgeekshop.com/,,,,,,
Newbury Comics,,Comic book store,florida,,,,,,,
Tombolo Books,"2153 1st Ave S, St. Petersburg, FL 33712",Book store,florida,http://tombolobooks.com/,,,,,,
Alabama A&M University Book Store,"4900 Meridian St N, Huntsville, AL 35811",Book store,florida,https://www.bkstr.com/alabamaamstore/home,,,,,,
Newbury Comics,"The Westchester Mall, 125 Westchester Ave, White Plains, NY 10601",Comic book store,florida,https://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Go Calendars Toys & Games,"Two Patriot Place J3-J5, Foxborough, MA 02035",Book store,foxborough,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
Trading Post Inc,"6 Central St, Foxborough, MA 02035",Thrift store,foxborough,,,,,,,
Edible Arrangements,"10 Foxborough Blvd, Foxborough, MA 02035",Gift shop,foxborough,https://www.ediblearrangements.com/stores/10-foxboro-blvd-foxboro-ma-02035,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
The Paper Store,"280 School St Ste F180, Mansfield, MA 02048",Gift shop,foxborough,https://locations.thepaperstore.com/mansfield-280-school-street-02048,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Goodwill South Attleboro MA,"115 Washington St, South Attleboro, MA 02703",Thrift store,foxborough,https://goodwill-south-attleboro-ma-gwsne.business.site/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,,Contact
GameStop,"400 Cochituate Rd, Framingham, MA 01701",Video game store,framingham,https://www.gamestop.com/store/us/ma/framingham/5106/framingham-mall-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,
Friendly Neighborhood Comics,"799 S Main St, Bellingham, MA 02019",Comic book store,franklin town,http://www.friendlycomics.com/,,,,,/ContactUs,Contact
Little Bit Of Magic,"MA-1A & W Bacon St, Plainville, MA 02762",Book store,franklin town,,,,,,,
Rubber Chicken Comics,"15 N Main St # A4, Bellingham, MA 02019",Comic book store,franklin town,http://www.rubberchickencomics.com/,,,,,http://www.constantcontact.com/jmml/email-newsletter.jsp,Email Newsletters
Provincetown Bookshop,"246 Commercial St, Provincetown, MA 02657",Book store,franklin town,http://homeportpress.com/welcome/the-provincetown-bookshop/,,,,,https://homeportpress.com/contact-us/,Contact Us
Franklin Pierce University Bookstore,"40 University Dr, Rindge, NH 03461",Book store,franklin town,https://www.bkstr.com/franklinpiercestore/home,,,,,,
Barnes & Noble,"82 Providence Hwy, East Walpole, MA 02032",Book store,franklin town,https://stores.barnesandnoble.com/store/2935,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Barnes & Noble,"1 Worcester Rd, Framingham, MA 01701",Book store,franklin town,https://stores.barnesandnoble.com/store/2645,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Shire Bookshop,"305 Union St, Franklin, MA 02038",Used book store,franklin town,,,,,,,
Sunset Records,"1232 Wilbur Ave, Somerset, MA 02725",Music store,freetown,,,,,,,
Town Bookbindery Inc,"154 County Rd, East Freetown, MA 02717",Bookbinder,freetown,,,,,,,
PYCA Thrift Shop,"60 Parker St, Gardner, MA 01440",Thrift store,gardner,https://www.facebook.com/PYCAThriftShop/,,,,,,
Rizzoli Bookstore,"1133 Broadway, New York, NY 10010",Book store,gardner,http://www.rizzolibookstore.com/,,"Storied bookstore in a townhouse specializing in illustrated tomes, literature & European magazines.",,,/contact,Contact Us
Best Buy,"33 Orchard Hill Park Dr, Leominster, MA 01453",Music store,gardner,https://stores.bestbuy.com/ma/leominster/33-orchard-hill-park-dr-1433.html/?ref=NS&loc=ns100,,"Chain retailer with a large array of brand-name electronics, computers, appliances & more.",,,mailto:S-001433-Leaders@bestbuy.com,E-mail Us
Gift at the Gardner,"25 Evans Way, Boston, MA 02115",Gift shop,gardner,http://gift.gardnermuseum.org/,,,,,/pages/contact-us,Contact Us
CC Lowell Art Supply Co & Custom Picture Framing,"455 Pleasant St, Worcester, MA 01609",Art supply store,gardner,http://www.cclowell.com/,,,,,/send-us-a-message,Contact Us
French Student Center,"1 Elm St, Newbury, MA 01922",Book store,georgetown,http://www.thegovernorsacademy.org/,,,,,/contact-us,Contact Us
Parent Teen Stories,"Kimball Rd, Boxford, MA 01921",Book store,georgetown,,,,,,,
Buddenbrooks Fine and Rare Books,"21 Pleasant St, Newburyport, MA 01950",Rare book store,georgetown,http://www.buddenbrooks.com/,,,,,https://www.buddenbrooks.com/contact.php,Contact Us
Christian Science Reading Room,"18-22 Inn St, Newburyport, MA 01950",Book store,georgetown,http://christiansciencenewburyport.com/,,,,,https://christiansciencenewburyport.com/contact/,Contact
Well Read Books,"18 Plaistow Rd #9, Plaistow, NH 03865",Used book store,georgetown,https://www.facebook.com/pages/The-Book-Barn-dba-Well-Read-Books/434846809903285,,,,,,
Barrow Book Store,"79 Main St #2, Concord, MA 01742",Book store,georgetown,http://barrowbookstore.weebly.com/,,,,,https://www.barrowbookstore.com/contact,Contact
Lynn's Vintage Flair,"244 Newburyport Turnpike, Rowley, MA 01969",Thrift store,georgetown,http://www.lynnsvintageflair.com/,,,,,http://www.lynnsvintageflair.com/Contact,Contact
Webb Games,"462 Boston St Unit# B3, Topsfield, MA 01983",Game store,georgetown,https://webbgames.business.site/,,,,,,Contact
Henry Bear's Park,"3 Market St, Ipswich, MA 01938",Toy store,georgetown,http://www.henrybear.com/,,, Gift Cards ,/Electronic-Gift-Card,lead-form,Contact Us
Dyno Records,"1 Middle St, Newburyport, MA 01950",Record store,georgetown,https://facebook.com/DynoRecordsNewburyport/#!/DynoRecordsNewburyport/,,,,,,
Henry Bear's Park,"50 Water St # 24, Newburyport, MA 01950",Toy store,georgetown,http://www.henrybear.com/,,, Gift Cards ,/Electronic-Gift-Card,lead-form,Contact Us
North Andover Thrift Shop,"172 Sutton St, North Andover, MA 01845",Thrift store,georgetown,,,,,,,
Used Books,,Book store,georgetown,,,,,,,
Amazon Books,"3040 M St NW, Washington, DC 20007",Book store,georgetown,https://amzn.to/2qGzO4J,,,Gift Cards,/gift-cards/b/?ie=UTF8&node=2238192011&ref_=nav_cs_gc,,
Bridge Street Books,"2814 Pennsylvania Ave NW, Washington, DC 20007",Book store,georgetown,http://bridgestreetbooks.com/,,"Stalwart independent bookseller specializing in politics, cultural studies, poetry & philosophy.",,,/contact-us,Contact Us
Georgetown Law Bookstore,"550 1st St NW, Washington, DC 20001",Law book store,georgetown,https://georgetown.bncollege.com/webapp/wcs/stores/servlet/BNCBHomePage?langId=-1&storeId=88136&catalogId=10001,,"Academic store specializing in law & political books, as well as clothing, souvenirs & supplies.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=88136,Contact Us
Hickory Stick Book Shop,"2 Green Hill Rd #1201, Washington Depot, CT 06793",Book store,gill,https://www.hickorystickbookshop.com/,,,,https://www.hickorystickbookshop.com/gift-card-02,http://visitor.r20.constantcontact.com/d.jsp?llr=ji998scab&p=oi&m=1102292281609&sit=xhjdatudb&f=8ab448a7-6d55-491b-bcf0-67906c885b70,Click here
Ten Pound Island Book Co,"76 Langsford St, Gloucester, MA 01930",Rare book store,gloucester,https://tenpound.com/,,,,,https://tenpound.com/contact,Contact
Eastern Point Lit House,"261 Main St, Gloucester, MA 01930",Book store,gloucester,http://www.easternpointlithouse.com/,,,,,,
Bullseye BooksFlyboys,"25 Main St, Rockport, MA 01966",Book store,gloucester,https://bullseye-books-flyboys.business.site/,,,,,,Contact
Second Glance,"2 Pond Rd # 1, Gloucester, MA 01930",Thrift store,gloucester,http://www.foodpantry.org/,,,,,/04b_Contact_Us/index.html,Contact Us
Open Book Systems Inc,"21 Broadway #5, Rockport, MA 01966",Book store,gloucester,http://www.obs.com/,,,,,https://www.obs.com/contact-us/,Contact Us
Susie's Stories Rockport,"51 Bearskin Neck, Rockport, MA 01966",Book store,gloucester,http://susiesstories.com/,,,,,http://susiesstories.com/?page_id=61,Contact Us
Toodeloos,"142 Main St, Gloucester, MA 01930",Toy store,gloucester,http://toodeloos.com/,,,,,,
Cape Ann Thrift Shop,"70 Middle St, Gloucester, MA 01930",Thrift store,gloucester,,,,,,,
Periodyssey,"215 S Main St, Goshen, IN 46526",Used book store,goshen,http://fablesbooks.com/,,,,,,
Seth Nemeroff Bookseller,"46 Green St, Northampton, MA 01060",Used book store,goshen,,,,,,,
Penguin Gift Shop,"26 Main St, Northampton, MA 01060",Gift shop,goshen,http://www.penguingiftshop.com/,,,,,mailto:penguin@bway.net,Contact Us
Groundings LLC,"7 Main St, Florence, MA 01062",Gift shop,goshen,http://www.groundingsllc.com/,,,,,,
Light of Day Bindery,"38 Burts Pit Rd, Northampton, MA 01060",Bookbinder,goshen,http://www.deasasso.com/,,,,,https://deasasso.com/bindery/contact-dea-sasso-light-of-day-bindery,Contact
