name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Flair Cut,"79 Main St, Medway, MA 02053",Beauty salon,hopkinton,,,,,,,
Deluxe nail & spa,"290 Turnpike Rd, Westborough, MA 01581",Nail salon,hopkinton,,,,,,,
Snippitts,"171 Cedar St, Milford, MA 01757",Hair salon,hopkinton,https://snippitts.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact
SPECIALTY NAILS & BEAUTY SALON,"85 W Main St #1617, Hopkinton, MA 01748",Nail salon,hopkinton,,,,,,,
Laser Centers of New England,"77 Turnpike Rd, Southborough, MA 01772",Laser hair removal service,hopkinton,http://www.hairgone.net/,,,,,id4.html,Contact Us
VitalizeMD,"40 Lyman St, Westborough, MA 01581",Medical spa,hopkinton,http://www.vitalizemd.com/,,,,,/contact-us/,
Jen Potter Massage and Skin Care,"160 E Main St A, Westborough, MA 01581",Spa,hopkinton,http://jenpotter.net/,,,"
                        Gift card button
                      ",/#gift-card-button-section,/reservations,"
                Contact
              "
Salon Central,,Hair salon,hopkinton,,,,,,,
Merle Norman Cosmetic Studio,"42 Turnpike Rd Route 9, Southborough, MA 01772",Beauty salon,hopkinton,http://www.merlenorman.com/,,,,,https://www.merlenorman.com/contact-us,Contact Us
The Body Fixx,"8 N Main St, Upton, MA 01568",Massage therapist,hopkinton,http://www.thebodyfixx.com/,,,Gift Certificates,https://www.vagaro.com/thebodyfixx/gift-certificates,,
Serendipity Salon,,Beauty salon,hubbardston,,,,,,,
Ted's Family Hair Care,"122 Main St, Rutland, MA 01543",Beauty salon,hubbardston,,,,,,,
Phoenix Nails & Spa,"206 Worcester Rd, Princeton, MA 01541",Nail salon,hubbardston,,,,,,,
Hui To Go Nail Studio,"263 Worcester Rd, Princeton, MA 01541",Nail salon,hubbardston,https://www.facebook.com/huitogonails/,,,,,,
The Salon,"32 Main St # 1, Hubbardston, MA 01452",Hair salon,hubbardston,,,,,,,
Modello Hair Studio,"1187 Water St, Fitchburg, MA 01420",Beauty salon,hubbardston,,,,,,,
Genesis Salon,"1123 South St, Fitchburg, MA 01420",Beauty salon,hubbardston,,,,,,,
Profiles Hair Salon,"141 John Fitch Hwy, Fitchburg, MA 01420",Beauty salon,hubbardston,,,,,,,
Mak's Barber Styling Shop,"38 E Broadway, Gardner, MA 01440",Barber shop,hubbardston,,,,,,,
Planet Fitness  Temporarily Closed,"74 Victoria St, Gardner, MA 01440",Spa,hubbardston,http://www.planetfitness.com/gyms/gardner-ma-781,,,,,http://www.facebook.com/Planet.Fitness.Gardner.MA,Find us on Facebook
Walgreens,"750 E Main St, Gardner, KS 66030",Beauty supply store,hubbardston,https://www.walgreens.com/locator/walgreens-750+e+main+st-gardner-ks-66030/id=10150,,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",Walgreens Gift Cards,/store/c/walgreens-gift-cards/ID=362240-tier3,/store/c/contact-lenses/ID=359432-tier2clense,Contact Lenses
Jay's Barber Shop,"371 Main St, Gardner, MA 01440",Barber shop,hubbardston,,,,,,,
Philocaly hair salon,"276 Turnpike Rd, Westborough, MA 01581",Hair salon,hubbardston,,,,,,,
Nail Essence & Spa,"205 Washington St, Hudson, MA 01749",Nail salon,hudson,,,,,,,
Expo Nails and Spa,"1140 Exposition Blvd # 400, Sacramento, CA 95815",Nail salon,hudson,,,,,,,
SACHE Hair Design,"18 Church St, Hudson, MA 01749",Hair salon,hudson,https://sachehairdesign.com/,,,,,https://policies.google.com/privacy,Privacy Policy
Hudson Cuts,"150 Main St, Hudson, MA 01749",Hair salon,hudson,,,,,,,
Sport Clips Haircuts of Berlin  Hudson,"58 Highland Commons W E, Hudson, MA 01749",Hair salon,hudson,https://www.haircutmenberlinma.com/?utm_source=Rio&utm_medium=GMB,,,,,https://www.sportclips.com/about-us/contact-us,Contact Us
DaVi Nails,,Nail salon,hudson,,,,,,,
Heaven Scent Advanced Skin Care,"526 S Murphy Ave, Sunnyvale, CA 94086",Facial spa,hudson,http://www.paradiseskinspa.com/,,,,,/contact-us,Contact Us
Rio Medical Aesthetics,"265 Washington St, Hudson, MA 01749",Beauty salon,hudson,http://riomedical.net/,,,Gift Cards,https://riomedical.com/shop/,https://riomedical.com/contact-us/,Contact Us
Shine Salon,,Beauty salon,hudson,,,,,,,
Lord's & Lady's Hair Salons,"601 Donald Lynch Blvd, Marlborough, MA 01752",Beauty salon,hudson,http://www.lordsandladys.com/,,,PURCHASE A GIFT CARD TODAY!,https://lordsandladys.salonultimate.com/clientWeb/login?brand=3&z=1586305097,/contact,"
            Contact
          "
Cuts And Stuff,"25 South St, Hudson, MA 01749",Hair salon,hudson,,,,,,,
X Cited Nails & Spa,"222 E Main St Ste K, Marlborough, MA 01752",Nail salon,hudson,http://xcitednailsmarlborough.com/,,,,,/contact,Contact us
Oriental Nail Salon,"42 Boston Post Rd E # 6, Marlborough, MA 01752",Nail salon,hudson,,,,,,,
Nail Studio,,Nail salon,hudson,,,,,,,
Fekan beauty lounge,"15 E Main St, Webster, NY 14580",Beauty salon,hudson,http://manestbeautylounge.com/,,,,,https://www.manestbeautylounge.com,Contact
Silhouettes Hair Design,"75 54th St SW, Grand Rapids, MI 49548",Beauty salon,hudson,http://silhouetteshairdesign.com/,,,Gift Certificates,http://stylenet.com/SilhouettesHairDesign/gift-certificates/,http://stylenet.com/SilhouettesHairDesign/contact-us/,Contact Us
Eyebrow Place,,Beauty salon,hudson,,,,,,,
Great Lengths Hair Salon,,Beauty salon,hudson,,,,,,,
Chez Bella Nails & Spa,"416 Boston Post Rd E #9, Marlborough, MA 01752",Beauty salon,hudson,http://www.chezbellaspa.com/,,,,,/Contact-Us.html,Contact Us
Unisex Studio Salon,"855 El Camino Real Building #1 Suite #3, Palo Alto, CA 94301",Beauty salon,hudson,https://www.188paloalto.com/,,,  Buy e-Gift Card  ,https://eighteeneight.zenoti.com/webstore/GiftCards.aspx?WebstoreType=0&centerid=14de501b-3fb9-445b-8ea3-1ad639e323be,https://www.188paloalto.com/contact/,Contact
Cocoon Hair Loft,"213 Main St #202b, Hudson, MA 01749",Hair salon,hudson,https://cocoon-hair-loft.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact Us
Fame Hair Design,"616 Clement St, San Francisco, CA 94118",Beauty salon,hudson,,,,,,,
Hand and Stone Massage and Facial Spa,"5 Highland Common E, Hudson, MA 01749",Massage therapist,hudson,https://www.handandstonehudson.com/,,,Instant Gift Cards,https://handstone.boomtime.com/lgift,#,Contact Us
Serene Scape Day Spa & Salon,"376 Maple St, Marlborough, MA 01752",Beauty salon,hudson,http://serene-scape.com/,,,Gift Certificates,https://www.serene-scape.com/gift-certificates/,https://www.serene-scape.com/contact/,Contact
Nothing But Nails,"522 Sea St, Quincy, MA 02169",Beauty salon,hull,http://nothingbutnails.wixsite.com/nothingbutnails,,,,,http://nothingbutnails.wixsite.com/nothingbutnails/contract,Contact Us
Frosted Salon & Spa 1 LLC,"139 Washington St, Quincy, MA 02169",Beauty salon,hull,,,,,,,
Glam Lashes Nails & Spa,"328 Washington St, Quincy, MA 02169",Beauty salon,hull,,,,,,,
Mally's Hair Expressions,"99 Veterans Rd, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
Luxury Nails,"956 Blossom Hill Rd, San Jose, CA 95123",Nail salon,hull,,,,,,,
MiMi Nails & Spa,"522 Sea St, Quincy, MA 02169",Nail salon,hull,https://miminailsspa-nailsalon.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact
EyesOnMe Beauty,"63 Jefferson St, Winthrop, MA 02152",Beauty salon,hull,http://www.eyesonmebeauty.com/,,,,,,
Gorgeous Styles Etc,"247 Washington St, Weymouth, MA 02188",Beauty salon,hull,,,"Homey, art-lined hair salon featuring cuts, color, keratin treatments & bridal packages.",,,,
Turning Heads,"1198 Washington St, Weymouth, MA 02189",Beauty salon,hull,,,,,,,
Salon De Beauty,"Shaw’s Plaza, 624 Middle St, Weymouth, MA 02189",Beauty salon,hull,http://www.salondebeauty.com/,,,,,https://salondebeauty.com/contact-us/,APPOINTMENTS
Salon Luxo,"7 Bartlett Rd, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
Reds Hair Salon,"37 Crest Ave, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
La Femme Salon,"393 Winthrop St, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
Elite Hair Design Boston,"22 Crest Ave, Winthrop, MA 02152",Beauty salon,hull,http://www.elite-hair-design-boston.com/,,"Urban beauty salon offering haircuts & coloring, plus manicures/pedicures, makeup & waxing services.",,,,
Andiamo's New Image,"92 Jefferson St, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
Shear Delight Hair Design,"60 Woodside Ave, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
Navajo,"88 Jefferson St, Winthrop, MA 02152",Beauty salon,hull,,,,,,,
Sain Visage Skin Care Salon,"28 Woodside Ave, Winthrop, MA 02152",Beauty salon,hull,http://www.sainvisage.com/,,,,,https://www.sainvisage.com/contact,Contact
Urban Beauty Lounge,"371 Billings Rd, Quincy, MA 02170",Beauty salon,hull,http://urbanbeautylounge.com/,,,Design  & Purchase ,https://www.vagaro.com/urbanbeautylounge/gift-certificates,/contact,"
              Contact
            "
Ulta Beauty,"6 Shipyard Dr, Hingham, MA 02043",Beauty salon,hull,https://www.ulta.com/stores/hingham-ma-1483,,"Chain with a diverse selection of cosmetics & other beauty products, plus on-site salon services.",,,,
Tokyo Hair & Nails,"62 Woodside Ave, Winthrop, MA 02152",Nail salon,hull,,,,,,,
Jan's Skin & Hair Studio,"720 Washington St, Weymouth, MA 02188",Hair salon,hull,http://www.jansskinhairstudio.com/,,,,,/contact,Contact
Isabella Beauty Salon,"629 Beach St, Revere, MA 02151",Beauty salon,hull,,,,,,,
4 Seasons Nails & Spa,"1235 Washington St, Weymouth, MA 02189",Nail salon,hull,,,,,,,
Loft Salon South by Michael Albor,"6 Grove St, Norwell, MA 02061",Beauty salon,hull,http://theloftsalonboston.com/,,,,,,
Halstead Haircutters,"158 Winter St, Weymouth, MA 02188",Hair salon,hull,http://www.halsteadshaircutters.com/,,,,,/contact.html,"
				Contact
			"
Kelleys Beauty Salon,"84 Shirley Ave, Revere, MA 02151",Beauty salon,hull,,,,,,,
New Boston Hair Design,"376 Ocean Ave # C-101, Revere, MA 02151",Beauty salon,hull,,,,,,,
A & V Nails,"75 Jefferson St, Winthrop, MA 02152",Nail salon,hull,,,,,,,
Hingham Wellness And Resort,,Beauty salon,hull,,,,,,,
Edlind Barber Shop &Salon,"535 Nantasket Ave, Hull, MA 02045",Barber shop,hull,,,,,,,
Star Nails,,Nail salon,hull,,,,,,,
Supercuts Pearl Street Plaza,"119 Pearl St, Braintree, MA 02184",Beauty salon,hull,https://www.supercuts.com/locations/ma/braintree/pearl-street-plaza-haircuts-81058.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number
Hair Removal & Electrolysis Services,"67 Coddington St #101, Quincy, MA 02169",Hair removal service,hull,http://hairremovalquincyma.com/,,,,,,
nicole caruso,"66 Sea St, Weymouth, MA 02191",Beauty salon,hull,http://nicolecarusolashandbeauty.com/contact/,,,,,http://nicolecarusolashandbeauty.com/contact/,Contact
Supercuts Morrissey Blvd,"1010 Morrissey Blvd, Dorchester, MA 02122",Beauty salon,hull,https://www.supercuts.com/locations/ma/dorchester/capitol-shopping-center-haircuts-8786.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number
The One Day Spa,"7 Foster St, Quincy, MA 02169",Beauty salon,hull,https://www.facebook.com/The-One-Day-Spa-377657869290557/,,,,,,
Lovely Nails & Spa,"125 Pearl St, Braintree, MA 02184",Nail salon,hull,https://lovelynailspabraintree.com/,,,,,/contact,Contact Us
Neny Stetika,"14 Bartlett Rd, Winthrop, MA 02152",Spa,hull,https://nenystetika.net/,,,,,,
JT Macken Hair Salon,"194 Hagman Rd, Winthrop, MA 02152",Hair salon,hull,,,,,,,
Shear Hair Design,"1100 NJ-35, Ocean Township, NJ 07712",Hair salon,hull,,,,,,,
Nail Nirvana,,Hair salon,huntington,,,,,,,
Main Street Barber Shop,"12 Main St, Huntington, MA 01050",Barber shop,huntington,,,,,,,
Styling Studio Hair Salon,"155 Eagle St, North Adams, MA 01247",Beauty salon,huntington,,,,,,,
BCouture Nail Salon & SlayBar,,Nail salon,huntington,,,,,,,
lavish weaves,,Beauty salon,huntington,http://lavish-weaves.business.site/,,,,,,Contact
Salon Rochelle LLC,,Beauty salon,huntington,,,,,,,
Nana's Hair Braiding,"901 Huntington Ave, Boston, MA 02115",Beauty salon,huntington,http://www.nanashairbraiding.com/,,,,,contact.htm,
Supercuts Huntington Plaza,"281 Huntington Ave, Boston, MA 02115",Beauty salon,huntington,https://www.supercuts.com/locations/ma/boston/huntington-plaza-haircuts-81007.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number
Grettacole,"10 Huntington Ave, Boston, MA 02116",Beauty salon,huntington,http://www.grettacole.com/,,,Buy Gift Cards,https://grettaluxe.com/products/gift-cards,https://www.grettastyle.com/contact/,Contact
Jacques Amar Coiffure Salon,"150 Huntington Ave # 1, Boston, MA 02115",Beauty salon,huntington,,,,,,,
Nails Spa By Time,"712 Huntington Ave, Boston, MA 02115",Nail salon,huntington,,,,,,,
Nails On Huntington,"39 S Huntington Ave, Boston, MA 02130",Nail salon,huntington,http://nailsonhuntington.com/,,,,,/contact-us,CONTACT US
Yen Hair Salon,"14 Tyler St # 14, Boston, MA 02111",Beauty salon,huntington,,,,,,,
TUTTI Spa & Nails,"100 Huntington Ave, Boston, MA 02116",Nail salon,huntington,http://www.tuttispa.com/,,,,,,
Happy Nails & Spa,"545 SW Cutoff, Worcester, MA 01607",Nail salon,huntington,http://happynails.com/,,,Gift Cards,https://www.happynails.com/giftcards/,https://www.happynails.com/contact-us/,Contact Us
Aquarius Hair Styling for Men and Women,"496 Westfield Rd #1633, Holyoke, MA 01040",Hair salon,huntington,,,,,,,
Ruby's Nails,"333 Massachusetts Ave, Boston, MA 02118",Nail salon,huntington,http://www.rubynailssalon.com/,,,,,contact.php,Contact Us
Papillon Beauty Salon,"16 Elm St, Huntington, NY 11743",Beauty salon,huntington,,,,,,,
Salon Monte Carlo,"55 Pond Ave # 1, Brookline, MA 02445",Beauty salon,huntington,http://www.salonmontecarlo.com/,,,,,http://www.salonmontecarlo.com/site/?page_id=15,Contact & Location
Solar Lashes & Nails Spa,"150 Huntington Ave Suite 4, Boston, MA 02115",Nail salon,huntington,https://solarlashesnailsspa.com/,,,,,/contact,Contact Us
Lemon Tree Hair Salon Kingston,"296 Plaza Rd, Kingston, NY 12401",Beauty salon,huntington,https://lemontree.com/locations/lemon-tree-kingston/,,,,,/kingston/about/contact,Contact / Directions
Escape Hair Lounge,"303 Main St, Huntington, NY 11743",Beauty salon,huntington,http://www.escapehairlounge.com/,,,,,/contact-us,"
                Contact Us
              "
Gizay Michaels Hair Salon,"214 W Jericho Turnpike, Huntington Station, NY 11746",Beauty salon,huntington,,,,,,,
333 Salon & Barbershop,"333 Huntington Ave, Boston, MA 02115",Hair salon,huntington,http://333boston.com/,,,,,/contact,"
                Contact
              "
Lemon Tree Hair Salon Clifton Park,"15 Park Ave, Clifton Park, NY 12065",Beauty salon,huntington,https://lemontree.com/locations/lemon-tree-clifton-park/,,,,,/clifton-park/about/contact,Contact / Directions
Tres Jolie Salon de Beaute,"377 New York Ave #3683, Huntington, NY 11743",Beauty salon,huntington,http://www.tresjoliesalonny.com/,,,,,http://www.tresjoliesalonny.com/contact-us,"

            CONTACT
        "
Nina Julian Salon,"136 W Jericho Turnpike, Huntington Station, NY 11746",Beauty salon,huntington,,,,,,,
Lemon Tree Hair Salon Huntington,,Beauty salon,huntington,,,,,,,
PhoRaya Thai Spa,"900 Huntington Ave, Boston, MA 02115",Thai massage therapist,huntington,http://www.phorayathaispa.com/,,,Gift Cards Available Here!! ,https://squareup.com/gift/JX4RVP0T6W2CD/order,https://www.phorayathaispa.com/contact-us,Contact Us
Happy Nails salon,"1076 Washington St, Norwood, MA 02062",Nail salon,huntington,http://happynails.com/,,,Gift Cards,https://www.happynails.com/giftcards/,https://www.happynails.com/contact-us/,Contact Us
Judy Jetson Inc,"1765 Massachusetts Ave, Cambridge, MA 02140",Beauty salon,huntington,http://instagram.com/judyjetsonhair,,,,,,
Supercuts Fenway Triangle Trilogy,"148 Brookline Ave, Boston, MA 02215",Beauty salon,huntington,https://www.supercuts.com/locations/ma/boston/fenway-triangle-trilogy-haircuts-81319.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number
Studio197 Hair Salon,"826 W Dana St, Mountain View, CA 94041",Hair salon,ipswich,https://essencesalon.com/,,,,,,
Vintage Salon & Day Spa,"164 Main St, Rowley, MA 01969",Day spa,ipswich,http://www.vsdspa.com/,,,,,https://vintagesalonanddayspa.com/contact/,Contact
Renew Massage Studio & Spa,"197 High St, Ipswich, MA 01938",Day spa,ipswich,http://www.renewmassagestudiospa.com/,,,,,/contact.html,"
				Contact
			"
Le Nail,"319 Newburyport Turnpike # 102, Rowley, MA 01969",Nail salon,ipswich,http://lenailrowley.com/,,,,,/contact,Contact Us
Nails Etc Day Spa,"34 Market St, Ipswich, MA 01938",Day spa,ipswich,https://www.nailsetcdayspa.org/,,,,,,
Di Valore Hair Salon & Day Spa,"566 Cabot St, Beverly, MA 01915",Beauty salon,ipswich,,,,,,,
Unwind Hair & Makeup,"117 Main St, Gloucester, MA 01930",Beauty salon,ipswich,https://www.unwindluxuryveganbeauty.com/,,,,,,
Northern Roots Salon And Skincare,"42 Central St, Georgetown, MA 01833",Beauty salon,ipswich,http://www.northernrootssalonandskincare.com/,,,,,tel:9783523308,978-352-3308
West End Salon & Spa,"94 Main St, Gloucester, MA 01930",Beauty salon,ipswich,http://www.westendsalonandspa.com/,,,,,http://westendsalonandspa.com/contact-us/,CONTACT US
Talk of the Towne,"4 Park St, Georgetown, MA 01833",Beauty salon,ipswich,,,,,,,
Split Ends,"6596 Main St, Gloucester, VA 23061",Beauty salon,ipswich,http://www.splitenzsalon.com/,,,Gift Cards,https://splitenzsalon.com/gift-cards/,https://splitenzsalon.com/contact-us/,Contact Us
Salon 1,"267 Main St, Gloucester, MA 01930",Beauty salon,ipswich,,,,,,,
Last Tangle Ltd,"715 Hale St, Beverly, MA 01915",Beauty salon,ipswich,,,,,,,
Adesso Hair & Day Spa,"13 Main St, Gloucester, MA 01930",Beauty salon,ipswich,http://www.adessosalon.net/,,,,,http://adessosalon.net/contact/,Contact
A Little Style Hair Design,"28 West St suite 201, Beverly, MA 01915",Beauty salon,ipswich,https://alittlestylehairdesign.com/,,,,,https://policies.google.com/privacy,Privacy Policy
Headlines Salon,"98 Main St, Gloucester, MA 01930",Beauty salon,ipswich,http://www.headlinesgloucester.com/,,,,,,
Hair Here,,Beauty salon,ipswich,,,,,,,
Salon Oasis,"435 Newbury St, Danvers, MA 01923",Beauty salon,ipswich,http://www.salon-oasis.com/,,,,,contact-us/,"
>
Contact Us
"
Cutting Edge Hair Studio,"581 Cabot St, Beverly, MA 01915",Beauty salon,ipswich,https://cuttingedgeoncabot.wixsite.com/website,,,,,https://cuttingedgeoncabot.wixsite.com/website/contact,Contact
Salon Unique,"33 Bass Ave, Gloucester, MA 01930",Beauty salon,ipswich,,,,,,,
Debora Lunt Studio,"29 West St, Beverly, MA 01915",Beauty salon,ipswich,http://www.deboraluntstudio.com/,,,,,contact.html,CONTACT
Nicole Renee's Hair Salon,"13 Railroad Ave, Rockport, MA 01966",Beauty salon,ipswich,,,,,,,
Great Clips,"311 Gloucester Crossing Rd, Gloucester, MA 01930",Beauty salon,ipswich,https://www.greatclips.com/salons/9299?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Casual salon offering haircuts for adults & kids along with professional styling products for sale.,Gift Card Balance,https://www.greatclips.com/gift-card-balance,https://www.greatclips.com/about-us/contact-us,Contact Us
En Vogue Salon,"96 Washington St, Gloucester, MA 01930",Beauty salon,ipswich,http://envoguesalongloucester.blogspot.in/,,,,,http://envoguesalongloucester.blogspot.com/p/hours-and-contact-information.html,Hours and Contact Information
Prette Blowdry  Esthetics,"7 Dodge St, Beverly, MA 01915",Beauty salon,ipswich,http://www.beprette.com/,,,,,,
Sally's Skin Care,"138 Dodge St, Beverly, MA 01915",Beauty salon,ipswich,https://www.sallybeauty.com/beauty/skin-care-and-lotion/,,,Gift Cards,/hair/gift-cards/,https://www.sallybeauty.com/customer-service/email-sally/,Contact Us
Amazing Essence,"65 Eastern Ave, Essex, MA 01929",Hair removal service,ipswich,http://www.amazingessence.com/,,,,,,
a'mie Nail Studio,"38R Enon St, Beverly, MA 01915",Nail salon,ipswich,,,,,,,
TD Beautique,"176 Bay Rd, South Hamilton, MA 01982",Day spa,ipswich,http://tdbeautique.com/,,,,,https://www.salonbuilder.com/website/175734/contact.asp,Contact Info
THE NAIL STUDIO,,Nail salon,ipswich,,,,,,,
Ericalee's Hair Salon,"321 Rantoul St, Beverly, MA 01915",Beauty salon,ipswich,,,,,,,
BonBon Hair Salon,"20 Bridge St, Beverly, MA 01915",Beauty salon,ipswich,http://bonbonhairsalon.com/,,,,,/contact.html,"
				Contact
			"
Edge,"403 1st St, Ipswich, SD 57451",Beauty salon,ipswich,https://m.facebook.com/creativeedgesalonheather/,,,,,,
Dolce Vita Salon,"124 Main St, Rockport, MA 01966",Beauty salon,ipswich,http://www.dolcevitarockport.com/,,,,,/contact-us,Contact Us
Our Beauty,"100 Cummings Center #213e, Beverly, MA 01915",Beauty salon,ipswich,http://www.ourbeautybykelly.com/,,,,,,
Classic Touch Hair Salon,"173 Elliott St, Danvers, MA 01923",Beauty salon,ipswich,http://www.classictouchhairstudio.com/,,,,,https://www.salonbuilder.com/website/172618/contact.asp,Contact
Aqua Salon and Spa,"127 Bridge St, Beverly, MA 01915",Hair salon,ipswich,http://www.aquasalonbeverly.com/,,,,,tel:9787443444,978-744-3444
Fatima's Hair Design,"186 Main St, Gloucester, MA 01930",Beauty salon,ipswich,,,,,,,
Nailgic,"315 Gloucester Crossing Rd, Gloucester, MA 01930",Nail salon,ipswich,http://www.nailgic.com/,,,,,https://nailgic.com/contact/,Contact
Salon Amara,"133 Main St, Gloucester, MA 01930",Beauty salon,ipswich,http://www.salon-amara.com/,,,,,/contact.html,"
				Contact
			"
Looking Good by Stella,"7 Washington St, Beverly, MA 01915",Beauty salon,ipswich,https://www.facebook.com/LookingGoodbyStella/,,,,,,
Sapphire Hair Salon,"21 Park St, Danvers, MA 01923",Beauty salon,ipswich,,,,,,,
Paula's Salon And Day Spa,"100 Cummings Center #121B, Beverly, MA 01915",Beauty salon,ipswich,http://www.paulasdayspa.com/,,,"Gift Cards"" page",https://www.paulasdayspa.com/gift-card,https://www.paulasdayspa.com/contact-us,Contact Us
Beauty Boutique,"40 Franklin St, Danvers, MA 01923",Beauty salon,ipswich,http://www.beautyboutiquedanvers.com/,,,,,https://www.beautyboutiquedanvers.com/contact-us,CONTACT US
Hawaii Nails & Spa,"3 Dodge St, Beverly, MA 01915",Nail salon,ipswich,,,,,,,
Salon Trends,"68 Holten St, Danvers, MA 01923",Beauty salon,ipswich,,,,,,,
Grace Hair Design & Color,"17 Hobart St, Danvers, MA 01923",Beauty salon,ipswich,,,,,,,
Rocio Beauty Salon,"133 Boston St # 1, Salem, MA 01970",Beauty salon,ipswich,,,,,,,
Alex & Co,"12 Front St, Salem, MA 01970",Beauty salon,ipswich,,,,,,,
Amie Marie Hair Salon,"123 Boston St, Salem, MA 01970",Beauty salon,ipswich,http://www.amiemarie.com/,,,,,contacts.html,Contacts
Radiance Lifestyle Salon & Spa,"60 Atlantic Ave #3035, Marblehead, MA 01945",Beauty salon,ipswich,http://radiancelifestylesalonandspa.com/,,,,,,
Fringe Salon,"Suite #248, Rear, 5140, 35 Congress St building 2, Salem, MA 01970",Beauty salon,ipswich,http://wickedfringe.com/,,,,,,
ZipA Foil Salon,"1 Front St, Beverly, MA 01915",Beauty salon,ipswich,,,,,,,
Mirror Mirror Hair Salon,"190 State St, Newburyport, MA 01950",Beauty salon,ipswich,,,,,,,
Paxton,,Beauty salon,ipswich,,,,,,,
Angeli Hair Studio,"35 Elm St, Danvers, MA 01923",Beauty salon,ipswich,http://angelihairstudio.net/,,,,,https://www.angelihairstudio.net/contact-us,CONTACT US
Karen Sutton Hair Studio,"26 Hawkes St, Marblehead, MA 01945",Beauty salon,ipswich,http://www.karensuttonhairstudio.com/,,,,,,
Walter & Co Hair Design,"5 Page St, Danvers, MA 01923",Beauty salon,ipswich,http://www.walterandcohairdesign.com/,,,,,index.php?link=contact,
Merry Spa,"3 Short St, Ipswich, MA 01938",Massage therapist,ipswich,https://merryspama.wixsite.com/01938,,,,,https://merryspama.wixsite.com/01938,Contact
Kaubi barbershop & salon and nails,"881/2 Tremont St, Peabody, MA 01960",Beauty salon,ipswich,,,,,,,
Bella Moda Salon,"34 Lawrence St, Danvers, MA 01923",Beauty salon,ipswich,,,,,,,
Xiomaras Salon,"260 Washington St, Salem, MA 01970",Beauty salon,ipswich,,,,,,,
North Shore Hair and Wigs,"110 Newbury St, Danvers, MA 01923",Beauty salon,ipswich,http://www.northshorehairandwigs.com/,,,,,http://www.northshorehairandwigs.com/contact/,Contact
Feathers Med Spa,"161 Bay Rd, South Hamilton, MA 01982",Medical spa,ipswich,http://www.feathersmedspa.com/,,,,,/contact,Contact
Pax Massage,"146 High St # C, Ipswich, MA 01938",Massage spa,ipswich,https://www.paxmassage.com/,,,Gift Certificate,https://go.booker.com/#/location/paxmassage/buy/gift-certificate,/contact,Contact
Nirvana Beauty Studio,"116 North St B, Salem, MA 01970",Nail salon,ipswich,http://www.nirvanabeautystudio.setmore.com/,,,,,,
Evolve Hair Design Inc,"120 Pleasant St, Marblehead, MA 01945",Hair salon,ipswich,https://evolvehairdesign.com/,,,,,,
Zagara Boutique Salon,"164 Lafayette St, Salem, MA 01970",Beauty salon,ipswich,http://www.zagarahair.com/,,,,,/home/#contact,"
        contact
      "
John's Beauty Salon,"69 Washington St, Peabody, MA 01960",Beauty salon,ipswich,,,,,,,
Salon Blue,"484 Lowell St # 1C-1, Peabody, MA 01960",Beauty salon,ipswich,http://www.salon-blue.com/,,,,,,
Super Nails,"301 Newbury St, Danvers, MA 01923",Nail salon,ipswich,,,,,,,
Salon Envy,"88 Elm St, Danvers, MA 01923",Beauty salon,ipswich,https://website-153771105592436874655-beautysalon.business.site/,,,,,,Contact
Golden Shears II,"1 Mt Pleasant Dr, Peabody, MA 01960",Beauty salon,ipswich,http://goldenshears114.com/,,,,,/contact-us/3261079,CONTACT US
Gichelle's Hair Studio,"386 Lowell St, Peabody, MA 01960",Beauty salon,ipswich,https://www.gichelleshair.com/,,,,,/contact," Contact

"
Newbury Street Salon,,Beauty salon,ipswich,,,,,,,
Studio V Hair & Spa,"8 Spring St, Marblehead, MA 01945",Beauty salon,ipswich,,,,,,,
G2 Salon,"100 Independence Way, Danvers, MA 01923",Beauty salon,ipswich,http://gentianasalon.com/,,,,,/contact/3142069,Contact
Images Hair Artistry,"53 Central St, Peabody, MA 01960",Beauty salon,ipswich,https://www.facebook.com/ImagesHairArtistry/,,,,,#,Contact Images Hair Artistry on Messenger
Wavelengths Salon & Day Spa,"79 Lynnfield St, Peabody, MA 01960",Beauty salon,ipswich,,,,,,,
Regis Salon,,Beauty salon,ipswich,,,,,,,
Royale Salon,"36 Market St, Ipswich, MA 01938",Beauty salon,ipswich,,,,,,,
Kathy's Hair Care,"17 Ames Rd, Marblehead, MA 01945",Beauty salon,ipswich,,,,,,,
