name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Little Roma Restaurant,"5575 Baltimore Dr, La Mesa, CA 91942",Italian,la mesa,,https://littleromarestaurant.com/Menus,http://www.littleromapizzamenu.com/restaurants/ca/la-mesa/91942/little-roma-pizza/menu,/Gift,/Contact,Gift Certificate ,Contact Us 
Patty's Cafe,"6155 Lake Murray Blvd, La Mesa, CA 91942",Restaurant,la mesa,,http://pattyscafe.com/,,,http://www.pattyscafe.com/contact,,CONTACT US
Los Pinos Seafood,"5575 Baltimore Dr #112, La Mesa, CA 91942",Mexican,la mesa,,http://www.lospinosseafoodca.com/,http://places.singleplatform.com/los-pinos-seafood/menu?ref=google,,#contact,,"
Contact

"
Olive Garden Italian Restaurant,"5500 Grossmont Center Dr Suite #420, La Mesa, CA 91942",Italian,la mesa,"Lively, family-friendly chain featuring Italian standards such as pastas & salads, with a full bar.",https://www.olivegarden.com/locations/ca/la-mesa/la-mesa/1301?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_dt:20190131_sn:gmb_gt:la-mesa-ca-1301_pl:locurl_rd:1231,https://www.olivegarden.com/menu-listing?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_dt:20190131_sn:gmb_gt:la-mesa-ca-1301_pl:menu_rd:1231,/gift-cards,/contact-us,GIFT CARDS,Contact Us
Terra American Bistro,"7091 El Cajon Blvd, San Diego, CA 92115",American,la mesa,"American eatery features farm-to-table fare & a large wine list in a homey, brick & wood room.",http://www.terrasd.com/,http://places.singleplatform.com/terra-restaurant/menu?ref=google,http://egift.technology/Main.aspx?key=terra,https://terrasd.com/contact-us/,Gift Cards,Contact Us
Cabo Taco Baja Grill,"15294 Rosecrans Ave, La Mirada, CA 90638",Mexican,la mirada,"Colorful Mexican spot with a vast taco selection & rotating craft beers, plus all-day breakfast.",http://cabotacobajagrill.com/,https://www.cabotacobajagrill.com/menu/,,,,
12Sixty Restaurant Modern Pub & Kitchen,"14299 Firestone Blvd, La Mirada, CA 90638",Gastropub,la mirada,"Laid-back sports bar outpost offering American comfort staples plus beer, wine & cocktails.",http://12sixty.com/,http://places.singleplatform.com/12-sixty-modern-pub--kitchen-1/menu?ref=google,,,,
Gondola Pizza,"15840 Imperial Hwy, La Mirada, CA 90638",Pizza,la mirada,Pasta such as lasagna along with pizza & other casual Italian fare at a counter-serve establishment.,http://www.gondolapizza1.com/,https://www.toasttab.com/gondola-pizza/v2/online-order#!/,,tel:5629431586,,(562) 943-1586
sushiholic,"15749 E Imperial Hwy, La Mirada, CA 92604",Japanese,la mirada,,http://sushiholic.info/,,,http://sushiholic.info/index.php/contact/,,Contact
Pita Paradise,"14220 Rosecrans Ave, La Mirada, CA 90638",Mediterranean,la mirada,,,,,,,
Polly's Pies Restaurant & Bakery,"14840 Beach Blvd, La Mirada, CA 90638",Restaurant,la mirada,"Known for its pie selection, this longtime regional chain dishes up diner standards in homey digs.",https://www.pollyspies.com/,https://www.pollyspies.com/menu_type/breakfast/,/store/giftcards.aspx?,https://www.pollyspies.com/contact-us/,Gift Cards,Contact Us
Sol Inka Peruvian Restaurant,"15720 Imperial Hwy, La Mirada, CA 90638",Peruvian,la mirada,No-frills space for Peruvian specialties such as sautéed shrimp with green sauce & fried fish filet.,http://website.uniquemobileapps.com/free/rios12345/sol_inka_peruvian_food,,,,,
Tom Tailgate,"15831 Imperial Hwy, La Mirada, CA 90638",Mexican,la mirada,,http://tomstailgate.com/,,,,,
Mike's Classic Burgers,"15738 Imperial Hwy, La Mirada, CA 90638",Hamburger,la mirada,,,,,,,
Shabuya,"15028 Rosecrans Ave, La Mirada, CA 90638",Shabu Shabu,la mirada,"Unlimited portions of Japanese shabu-shabu, served in a modern setting with soju cocktails & beer.",http://shabuya.net/,,,http://shabuya.net/contact-us/,,Contact Us
Mexico 1900 Restaurant,"11531 La Mirada Blvd, La Mirada, CA 90638",Mexican,la mirada,,https://www.facebook.com/pages/Mexico-1900-Restaurant/118018491548346,,,,,
Thai Lady Restaurant,"15534 La Mirada Blvd, La Mirada, CA 90638",Thai,la mirada,,http://thai-lady-restaurant.business.site/,http://thai-lady-restaurant.business.site/,,,,Contact
Ginzaya Sushi,"15288-15290 Rosecrans Ave, La Mirada, CA 90638",Sushi,la mirada,"Busy sushi house offering sashimi, clever maki & fried ice cream in an easygoing environment.",,,,,,
Oh Mama Kitchen,"14822 Beach Blvd, La Mirada, CA 90638",Korean,la mirada,,http://www.ohmamakitchen.com/,,,,,
Pho 45  La Mirada,"12810 La Mirada Blvd, La Mirada, CA 90638",Vietnamese,la mirada,"Pho, vermicelli noodle bowls & other Vietnamese staples round out the menu at this low-key eatery.",https://pho45restaurant.com/,,,,,
Kira Kira,"15810 E Imperial Hwy, La Mirada, CA 90638",Sushi,la mirada,,,,,,,
Panera Bread,"15224 Rosecrans Ave #110, La Mirada, CA 90638",Sandwich,la mirada,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.",https://locations.panerabread.com/ca/lamirada/15224-rosecrans-avenue.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,https://delivery.panerabread.com/#!/menu/category/,https://panerabread.ourgiftcards.com/,https://panera.custhelp.com,,Contact Us
Ambrose Pizzeria,"12739 Valley View Ave, La Mirada, CA 90638",Pizza,la mirada,"Pizza joint & sports TV hub offers counter-service thin-crust pies, jumbo slices, pasta & more.",https://www.ambrosepizza.com/,https://www.ambrosepizza.com/order-online,,https://www.ambrosepizza.com/party-booking,,Contact Us
Tokyo Town Sushi,"12820 La Mirada Blvd, La Mirada, CA 90638",Japanese,la mirada,,,,,,,
Alberto's Mexican Food,"14212 Imperial Hwy #1940, La Mirada, CA 90638",Mexican,la mirada,"Mexican fast-food chain dishing up breakfast burritos, tacos, tortas & combination platters.",https://albertosmexfood.com/,,,,,
Quezada's tacos,"15544 La Mirada Blvd, La Mirada, CA 90638",Restaurant,la mirada,,,,,,,
Midori 5,"12744 La Mirada Blvd, La Mirada, CA 90638",Japanese,la mirada,"Familiar Japanese kitchen entrees & creative sushi rolls doled out in humble, compact quarters.",http://www.midori5.com/,,,#about_us,,Find Us.
52M Teriyaki,"13942 Valley View Ave, La Mirada, CA 90638",Korean,la mirada,,https://52m-teriyaki.business.site/,,,,,
Tacos El Rey,"14215 Imperial Hwy, La Mirada, CA 90638",Mexican,la mirada,,https://www.facebook.com/pages/Tacos-El-Rey/100905626620763,,,,,
Mariscos cangrejo nice,"14137 Imperial Hwy, La Mirada, CA 90638",Seafood,la mirada,,,http://places.singleplatform.com/mariscos-cangrejo-nice/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Tokyo Teriyaki & Sushi,"12825 Valley View Ave, La Mirada, CA 90638",Sushi,la mirada,,,,,,,
Wendy's,"14960 La Mirada Blvd, La Mirada, CA 90638",Fast Food,la mirada,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ca/la-mirada/14960-la-mirada-blvd?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,https://menu.wendys.com/en_US/categories/?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,http://www.wendysgiftcards.com/#/home,https://www.wendys.com/contact-us,gift card portal.,Contact page
Jimmy's Burgers,"15849 Imperial Hwy, La Mirada, CA 90638",Hamburger,la mirada,,,http://places.singleplatform.com/jimmys-burgers-2/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Chinese Taste Fast Food,"14543 Telegraph Rd, La Mirada, CA 90638",Chinese,la mirada,,,,,,,
Taco Bell,"15006 La Mirada Blvd, La Mirada, CA 90638",Fast Food,la mirada,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.",https://locations.tacobell.com/ca/la-mirada/15006-la-mirada-blvd-.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=033692&utm_content=website,https://www.tacobell.com/food?store=033692&utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=033692&utm_content=menu,https://www.tacobell.com/gift-cards,https://www.tacobell.com/contact-us,Gift Cards,Contact Us
The Habit Burger Grill,"14986 Imperial Hwy, La Mirada, CA 90638",Hamburger,la mirada,"Charbroiled burgers star at this fast-food chain also offering deli-type sandwiches, salads & fries.",https://www.habitburger.com/locations/la-mirada/,https://www.habitburger.com/charburger,https://www.habitburger.com/gift-cards/,https://www.habitburger.com/contact-us/,Gift Cards,Contact Us
Tom's Jr Burgers,"15322 Santa Gertrudes Ave, La Mirada, CA 90638",Fast Food,la mirada,"Basic counter-serve eatery for burgers, cheesesteaks & fajitas, plus breakfast platters.",http://www.tomsjrlamirada.com/,,,https://www.tomsjrlamirada.com/contact/,,Contact
Pho Saigon,"15816 Imperial Hwy, La Mirada, CA 90638",Vietnamese,la mirada,,http://phosaigonla.com/,http://www.phosaigonla.com/menu-2/,,,,
Curry Hut,"15850 Imperial Hwy, La Mirada, CA 90638",Indian,la mirada,,http://www.curryhutla.com/,http://www.curryhutla.com/lamiradamenu.html,,contact.html,,Contact Us
Dos Amigos Restaurant,"1054, 1054, 14567 Telegraph Rd, La Mirada, CA 90638",Mexican,la mirada,,http://www.dosamigoslm.com/,,,,,
Flame Broiler,"15110 Rosecrans Ave, La Mirada, CA 90638",Fast Food,la mirada,"Simple fast-food chain preparing Korean-style meat & rice bowls with no dairy, trans-fat or frying.",https://flamebroilerusa.com/locations/la-mirada/,,/giftcard-tc/,/contact/,Gift Card Terms & Conditions,Contact
Domestic,"110 Glendora Ave, La Puente, CA 91744",Barbecue,la puente,,https://www.domesticbbq.com/,,,/contact-us,,"
            CONTACT US
          "
Crazy Rock'N Sushi  La Puente,"1065 N Hacienda Blvd, La Puente, CA 91744",Sushi,la puente,,,https://www.yelp.com/biz/crazy-rockn-sushi-la-puente-la-puente,,/biz/101-sushi-roll-and-grill-city-of-industry?page_src=related_bizes,,"101 Sushi Roll and Grill3580$$ModerateSushi Bars, Japanese"
Casa Mia Sicilian Trattoria,"619 Glendora Ave unit b, La Puente, CA 91744",Italian,la puente,,http://www.siciliancasamia.com/,,,,,
Mariscos ROCAMAR,"15424 Fairgrove Ave, La Puente, CA 91744",Seafood,la puente,,,,,,,
Koi Thai Cuisine,"1429 N Hacienda Blvd #1133, La Puente, CA 91744",Thai,la puente,,http://koi-thai-cuisine.business.site/,https://sappclub.com/restaurantOrder.aspx?id=361&m=5,,,,Contact
Scardino's Pizza,"1627 N Hacienda Blvd, La Puente, CA 91744",Pizza,la puente,"Low-key, takeaway institution whipping up pizza, hearty pasta dishes, subs & salads.",http://scardinospizzatogoonly.com/,,,http://scardinospizzatogoonly.com/wp/?page_id=15,,Contacts
La Poblana Restaurants,"14276 Amar Rd, La Puente, CA 91746",Mexican,la puente,,https://lapoblanacatering.com/,https://lapoblanarestaurant.godaddysites.com/menu,,https://wa.me/1626622781,,Message us on WhatsApp
Taco Del Rio,"445 S Azusa Ave, La Puente, CA 91744",Mexican,la puente,Utilitarian spot with outdoor picnic tables for casual Mexican fare including tacos & burritos.,,,,,,
El Sushi Loco Sushi & Mariscos La Puente,"15711 Amar Rd, La Puente, CA 91744",Sushi,la puente,Relaxed establishment offering a menu of Mexican-inspired Japanese sushi rolls & noodles.,http://elsushiloco.com/locations-la-puente/,,,/contact-sushi-loco/,,Contact
La Indiana Restaurant,"144 N 1st St, La Puente, CA 91744",Mexican,la puente,,,,,,,
J B Burgers,"15800 Main St, La Puente, CA 91744",Hamburger,la puente,,https://m.facebook.com/pages/J-B-Burgers/111600848870652,http://places.singleplatform.com/j-b-burgers-3/menu?ref=google,,,,
Alma Delia's Restaurant,"15835 Old Valley Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Cortez Brothers,"16100 Old Valley Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Durango Restaurant,"15735 Amar Rd, La Puente, CA 91744",Mexican,la puente,,http://www.durangoslapuente.com/Default.aspx#Home,http://places.singleplatform.com/durango-restaurant-2/menu?ref=google,,ContactUs.aspx#ContactUs,,Contact Us
Amor Indio Mexican Restaurant,"15200 Valley Blvd, City of Industry, CA 91746",Mexican,la puente,,,,,,,
Casa Jimenez Mexican Restaurant,"120 N 1st St, La Puente, CA 91744",Mexican,la puente,"Relaxed Mexican fixture offering seafood classics & cocktails, plus folksy murals & outdoor seating.",,,,,,
Camino Real Restaurant,"13756 Amar Rd, La Puente, CA 91746",Mexican,la puente,,,http://places.singleplatform.com/camino-real-restaurant-6/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Bob's Burgers,"14952 Valley Blvd, La Puente, CA 91746",Hamburger,la puente,"Retro counter-serve spot for burgers, tacos & other American & Mexican basics, plus a drive-thru.",http://bobsburgers2.eat24hour.com/,http://places.singleplatform.com/bobs-burgers-6/menu?ref=google,,https://menupages.com/info/contact-us,,Contact us
Lajamaya Salvadorean Restaurant,"15446 Amar Rd, La Puente, CA 91744",Salvadoran,la puente,,https://lajamaya-salvadorean-restaurant.business.site/?utm_source=gmb&utm_medium=referral,http://places.singleplatform.com/lajamaiya/menu?ref=google,,,,Contact
Boca Del Rio,"1163 N Hacienda Blvd, La Puente, CA 91744",Mexican,la puente,Counter-serve taqueria with a few outdoor tables serving up jumbo burritos & tacos on paper plates.,,,,,,
Villa Carino Mexican Food & Mariscos,"1066 N Hacienda Blvd, La Puente, CA 91745",Mexican,la puente,,https://villa-carino-mexican-food-mariscos.business.site/,,,,,Contact
Tacos Con Todo,"1042 N Hacienda Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Manohar's Delhi Palace,"581 Azusa Way, La Puente, CA 91744",Indian,la puente,Indian restaurant with richly-colored walls serves traditional dishes & offers catering services.,https://www.mdelhipalace.com/,http://places.singleplatform.com/manohars-delhi-palace/menu?ref=google,,https://www.mdelhipalace.com/contact-reservations,,Contact Us
Ramirez Taqueria,"619 Glendora Ave, La Puente, CA 91744",Tacos,la puente,,,,,,,
Michelada mix1,"1665 N Hacienda Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Wok Express,"15330 Amar Rd, La Puente, CA 91744",Fast Food,la puente,,,,,,,
Valley Super Burger,"15424 Amar Rd, La Puente, CA 91744",Fast Food,la puente,,,,,,,
El Marinero Mexican Restaurant 2,"541 S Azusa Ave, La Puente, CA 91744",Mexican,la puente,,,,,,,
El Pollo Criollo,"14828 Valley Blvd, La Puente, CA 91746",Peruvian,la puente,,http://www.elpollocriollo.site/?utm_source=google&utm_medium=website&utm_campaign=El%20Pollo%20Criollo&utm_term=5cf55c31e28db6000122bc64,http://www.elpollocriollo.site/menu?utm_source=google&utm_medium=menu&utm_campaign=El%20Pollo%20Criollo&utm_term=5cf55c31e28db6000122bc64,,,,
Bay Poke La Puente,"1281 N Hacienda Blvd, La Puente, CA 91744",Hawaiian,la puente,,http://www.baypoke.com/,http://places.singleplatform.com/bay-poke--tea-house/menu?ref=google,,http://baypoke.com/index.php/contact-us/,,Contact Us
La Princesa,"17349 Valley Blvd, La Puente, CA 91744",Mexican,la puente,,,http://places.singleplatform.com/la-princesa/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Oakwood Smoke BBQ,"644-698 N Sunset Ave, La Puente, CA 91744",Barbecue,la puente,,,http://places.singleplatform.com/oakwood-smoke-bbq/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Jumbo Chinese Food,"1391 N Hacienda Blvd, La Puente, CA 91744",Chinese,la puente,,,,,,,
El Oasis,"14551 E Temple Ave # B, La Puente, CA 91744",Mexican,la puente,,,http://places.singleplatform.com/el-oasis-de-ensenada/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Birrieria Suprema,"437 S Azusa Ave, La Puente, CA 91744",Mexican,la puente,,https://www.facebook.com/birrieriasuprema/,http://www.birrieriasuprema.com/menus,,,,
Pizza Hut,"1251 N Hacienda Blvd, La Puente, CA 91744",Pizza,la puente,Family-friendly chain known for its made-to-order pizzas.,https://locations.pizzahut.com/ca/la-puente/1251-hacienda-blvd,https://www.pizzahut.com/,https://buypizzahutcards.com/Giftcard,,Gift Cards,
Happy Wok,"853 N Hacienda Blvd, La Puente, CA 91744",Fast Food,la puente,,,,,,,
Taqueria Metro Basilica,"1118 N Hacienda Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Pho oh Ngon,"1831 N Hacienda Blvd, La Puente, CA 91744",Vietnamese,la puente,,https://www.phoohngon.com/,http://places.singleplatform.com/pho-oh-ngon/menu?ref=google,,https://www.phoohngon.com,,Contact
Double Play Pizza,"16010 Main St, La Puente, CA 91744",Pizza,la puente,,https://www.doubleplaypizzamenu.com/,https://slicelife.com/restaurants/ca/la-puente/91744/double-play-pizza/menu,,,,
La Casita Poblana,"17247 Valley Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Rosales Mexican Food Bakery,"14559 Temple Ave, La Puente, CA 91744",Mexican,la puente,,,,,,,
Carnaby St Fish & Chips,"1627 N Hacienda Blvd, La Puente, CA 91744",Seafood,la puente,,,,,,,
Ostioneria Colima,"1100 N Hacienda Blvd, La Puente, CA 91744",Seafood,la puente,,,,,,,
El Palacio Restaurant & Night Club,"15335 Amar Rd, La Puente, CA 91744",American,la puente,,,,,,,
Tacos mi ranchito,"15831 Amar Rd, La Puente, CA 91744",Tacos,la puente,,,,,,,
Troy's Best Burgers Drive  In,"720 N Hacienda Blvd, La Puente, CA 91744",Hamburger,la puente,,https://troysdriveinno10.netwaiter.com/la-puente/about/,,,,,
La Poblana Restaurant,"14264 Nelson Ave E, City of Industry, CA 91746",Mexican,la puente,Homestyle Mexican dishes served in a simple strip-mall venue with quaint decor & booth seating.,http://www.lapoblanacatering.com/,http://places.singleplatform.com/la-poblana-restaurant/menu?ref=google,,https://wa.me/1626622781,,Message us on WhatsApp
Taco Bell,"1737 N Hacienda Blvd, La Puente, CA 91744",Fast Food,la puente,"Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.",https://locations.tacobell.com/ca/la-puente/1737-north-hacienda-blvd.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=020515&utm_content=website,https://www.tacobell.com/food?store=020515&utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=020515&utm_content=menu,https://www.tacobell.com/gift-cards,https://www.tacobell.com/contact-us,Gift Cards,Contact Us
Albert's,"13955 Amar Rd, La Puente, CA 91746",Mexican,la puente,,,,,,,
Rincon De Guayabitos,"134 N 1st St, La Puente, CA 91744",Seafood,la puente,,,,,,,
Burger King,"14600 Valley Blvd, La Puente, CA 91746",Fast Food,la puente,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",https://burgerking.com/store-locator/store/restaurant_2459,http://www.bk.com/menu,,,,
Restaurante Las Palmas,"17239 Valley Blvd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Pescaderia El Pescador,"17245 Valley Blvd, La Puente, CA 91744",Seafood,la puente,,,,,,,
Denny's,"15553 Valley Blvd, La Puente, CA 91744",Diner,la puente,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.",https://locations.dennys.com/CA/LA-PUENTE/246977?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,https://www.dennys.com/food/,https://www.dennys.com/gift-cards/,https://www.dennys.com/contact/,Gift Cards,Contact Us
WaBa Grill,"1279 N Hacienda Blvd, La Puente, CA 91744",Asian Fusion,la puente,"Teriyaki bowls with chicken, steak, shrimp & vegetables star at this relaxed, counter-serve chain.",https://locations.wabagrill.com/ll/US/CA/La-Puente/1279-N-Hacienda-Blvd_,https://order.wabagrill.com/menu/la-puente-hacienda,,,,
Doublz,"825 N Hacienda Blvd, La Puente, CA 91744",Fast Food,la puente,,https://www.doublz.com/,,,,,
Juan's Rotisserie Pollo,"13710 Amar Rd, La Puente, CA 91746",Chicken,la puente,,http://juansrotisseriepollo.com/,http://juansrotisseriepollo.com/,,http://juansrotisseriepollo.com/contact,,Contact
Sabor de Mexico Restaurant,"15811 Main St, La Puente, CA 91744",Mexican,la puente,,,,,,,
Church's Chicken,"1180 N Hacienda Blvd, La Puente, CA 91744",Chicken,la puente,"Fast-food chain offering fried chicken, sandwiches, wings & Southern-influenced sides.",https://locations.churchs.com/ca/la-puente/1180-north-hacienda-blvd,https://www.churchs.com/menu/combo/,,https://www.churchs.com/contact/,,Contact Us
Carniceria La Esperanza,"13825 Amar Rd # E, La Puente, CA 91746",Mexican,la puente,,,,,,,
Duke's,"14350 Valley Blvd, La Puente, CA 91746",Restaurant,la puente,,,,,,,
SnapE Tacos,"15251 Amar Rd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Huevos Rancheros,"N Unruh Ave, La Puente, CA 91744",Restaurant,la puente,,,,,,,
Burger King,"1601 N Hacienda Blvd, La Puente, CA 91744",Fast Food,la puente,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",https://burgerking.com/store-locator/store/restaurant_2725,http://www.bk.com/menu,,,,
Little Caesars Pizza,"1210 N Hacienda Blvd, La Puente, CA 91744",Pizza,la puente,"Carry-out chain featuring chicken wings, signature breadsticks & pizza tossed from housemade dough.",https://littlecaesars.com/en-us/store/3202?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=3202,https://littlecaesars.com/en-us/order,,,,
iGrill Mediterranean Restaurant and Hookah Lounge,"15425 Valley Blvd, City of Industry, CA 91746",Mediterranean,la puente,,http://www.igrillrestaurant.com/,http://places.singleplatform.com/igrill/menu?ref=google,,https://www.igrillrestaurant.com/contact-us/,,Contact us
Jack in the Box,"1805 N Hacienda Blvd, La Puente, CA 91744",Fast Food,la puente,"Burgers, chicken, tacos & breakfast items fill out the menu at this fast-food chain.",https://locations.jackinthebox.com/us/ca/la-puente/1805-n-hacienda-blvd,https://www.jackinthebox.com/food,,../../../us/ca/city-of-industry/13361-crossroads-pkwy-n,,Jack in the Box City Of Industry
King Food & BBQ,"1010 N Hacienda Blvd, La Puente, CA 91744",Chinese,la puente,,,http://www.kingfoodbbq.com/,,,,
Pizza Hut,"14316 E Amar Rd A, La Puente, CA 91744",Pizza,la puente,Family-friendly chain known for its made-to-order pizzas.,https://locations.pizzahut.com/ca/la-puente/14316-e-amar-rd,https://www.pizzahut.com/,https://buypizzahutcards.com/Giftcard,,Gift Cards,
Mariscos La Barca,"221 N California Ave, City of Industry, CA 91744",Seafood,la puente,,,,,,,
El Sazon de Las Gorditas,"15869 Amar Rd, La Puente, CA 91744",Mexican,la puente,,,,,,,
Tia Rosa's Mexican Restaurant,"15445 Valley Blvd, City of Industry, CA 91746",Mexican,la puente,,,,,,,
MVP,"119 N 2nd St, La Puente, CA 91744",Restaurant,la puente,,,,,,,
EL Criollo Peruvian Cuisine,"221 N California Ave, City of Industry, CA 91744",Peruvian,la puente,,,https://www.elcriollopc.com/menu,,,,
El Pollo Loco,"1341 N Hacienda Blvd, La Puente, CA 91744",Mexican,la puente,Fast-food chain outpost known for Mexican classics made with fire-grilled chicken.,http://www.elpolloloco.com/locations/store/5569,http://www.elpolloloco.com/our-food/,/gift-cards/,/contact-us/,Gift Cards,Contact Us
La Villa de Sinaloa,"15469 Valley Blvd, City of Industry, CA 91746",Mexican,la puente,,,,,,,
Alma's Tacos,"16007 Amar Rd, La Puente, CA 91744",Mexican,la puente,,,,,,,
McDonald's,"1830 N Hacienda Blvd, La Puente, CA 91744",Fast Food,la puente,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/CA/LA-PUENTE/1830-NORTH-HACIENDA-BLVD/682.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us
KFC,"939 N Hacienda Blvd, La Puente, CA 91744",Chicken,la puente,"Fast-food chain known for its buckets of fried chicken, plus wings & sides.",https://locations.kfc.com/ca/la-puente/939-north-hacienda-blvd,https://www.kfc.com/menu/chicken,,https://www.kfc.com/about/contact-us,,Contact Us
Mariscos Villa Del Mar,"849 N Sunset Ave, La Puente, CA 91744",Mexican,la puente,,,,,,,
New Kim Tar BBQ Restaurant,"15475 Valley Blvd, City of Industry, CA 91746",Chinese,la puente,,,,,,,
Subway,"13726 Amar Rd, La Puente, CA 91746",Sandwich,la puente,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/28283/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=28283&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/28283/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=28283&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
China Express,"17319 Valley Blvd, La Puente, CA 91744",Chinese,la puente,,,http://www.chinaexpresslapuente.com/,,,,
La Puente Bakery,"15751 Amar Rd, La Puente, CA 91744",Restaurant,la puente,"Family-owned standby for Mexican fare like tacos & tamales, plus homemade cakes, breads & pastries.",http://www.lapuentebakery.com/,,,http://www.lapuentebakery.com/contact-visit-la-puente-bakery/,,Location
Jim's Burgers,"16023 Amar Rd, La Puente, CA 91744",Hamburger,la puente,,,,,,,
Coco's Snacks,"101-145 S 1st St, La Puente, CA 91744",Restaurant,la puente,,,,,,,
Domino's Pizza,"13728 Amar Rd, La Puente, CA 91746",Pizza Delivery,la puente,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.com/en/?redirect=homepage&utm_source=google&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmapsmenuclick#/menu/category/viewAll/,,,,
Ojiya City of Industry,"17200 Railroad St, City of Industry, CA 91748",Japanese,la puente,Japanese izakaya chain serving a menu of homestyle comfort dishes in relaxed atmosphere.,http://www.ojiyausa.com/,https://drive.google.com/file/d/1q2l5TsagQLCrEYk-dBRs0cuTkdkgrHM7/view,,/ojiya-city-of-industry,,OJIYA City of Industry
Wingstop,"1238 N Hacienda Blvd, La Puente, CA 91744",Chicken Wings,la puente,Casual counter-serve chain serving a variety of chicken wings & sides in an aviation-themed space.,https://www.wingstop.com/location/wingstop-465-la-puente-ca-91744/menu?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,,,,,
Honeybee Foods Corporation,"16125 Valley Blvd, La Puente, CA 91744",Restaurant,la puente,,http://jollibeeusa.com/,,https://www.posnet.us/site/jollibeecorp/giftcard,https://jollibeeusa.com/contact-us/,Gift Card Balance,Contact Us
Lavender Bistro,"78073 Cll Barcelona, La Quinta, CA 92253",New American,la quinta,"Modern Californian dishes featuring pasta, meat & fish served indoors or on an elegant garden patio.",http://www.lavenderbistro.com/,http://www.lavenderbistro.com/dinner.html,/gift-cards.html,http://visitor.r20.constantcontact.com/d.jsp?llr=clo55jiab&p=oi&m=1108436007266&sit=se9oysngb&f=19d4aeec-4eab-4e92-b0a1-a52eda9dfe85,"
				Gift Cards
			","
Receive Our Latest News Here
"
