name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Sundance Clothing,Chatham,Women's clothing store,dennis,,,,,,,,0
The Black Dog General StoreCLOSED,Chatham,Clothing store,dennis,,,,,,,,0
Nancy's Candy Etc,Dennis,Gift shop,dennis,,,,,,,,0
Lilly Pulitzer Chatham,Chatham,Women's clothing store,dennis,,,,,,,,0
Moppet Shop,Orleans,Clothing store,dennis,,,,,,,,0
Jackie's,Chatham,Clothing store,dennis,,,,,,,,0
Frances Johnston Designs,Chatham,Children's clothing store,dennis,,,,,,,,0
Chatham T Company,Chatham,Clothing store,dennis,,,,,,,,0
Tibetan Mandala,Hyannis,Clothing store,dennis,,,,,,,,0
JMcLaughlin,Chatham,Clothing store,dennis,,,,,,,,0
In My Travels Consignment Clothing Boutique,Chatham,Clothing store,dennis,,,,,,,,0
Ragg Time Ltd,Orleans,Women's clothing store,dennis,,,,,,,,0
Smith's Time Shop,West Dennis,Watch store,dennis,,,,,,,,0
Frances Francis Design Studio,Orleans,Women's clothing store,dennis,,,,,,,,0
ADRIFT Cape Cod,Orleans,Boutique,dennis,,,,,,,,0
Our LadyThe Cape Thrift Shop,Brewster,Thrift store,dennis,,,,,,,,0
Mr Perry's Tux,Hyannis,Tuxedo shop,dennis,,,,,,,,0
Eden Hand Arts,2 Dr Lords Rd,Jewelry designer,dennis,,,,,,,,0
Target,793 Iyannough Rd,Clothing store,dennis,,,,,,,,0
Field Guide,167 Commercial St 1,Clothing store,dennis,,,,,,,,0
Eden Hand Arts,Dennis,Jewelry designer,dennis,,,,,,,,0
Target,Hyannis,Clothing store,dennis,,,,,,,,0
Field Guide,Provincetown,Clothing store,dennis,,,,,,,,0
Costumes Inc,"597 Winthrop St, Taunton, MA 02780",Costume store,dighton,,,,,,,,1
Annie's Unique Boutique,"1049 County St, Somerset, MA 02726",Women's clothing store,dighton,https://anniesuniqueboutique.com/,,,Buy Annie's EGift Card,https://squareup.com/gift/VJW1BABAMB61C/order,https://www.anniesuniqueboutique.com/contact,About Us,1
Dots Fashions,"573 Gar Highway Space 5 & 6 Rk, Swansea Place, Swansea, MA 02777",Women's clothing store,dighton,,,,,,,,1
Irene's Fashions,"253 Columbia St, Fall River, MA 02721",Children's clothing store,dighton,http://www.irenes-fashions.com/,,,,,https://www.irenes-fashions.com/copy-of-contact,CUSTOMER CARE,1
Aura Boutique,"88 S Main St, Fall River, MA 02721",Women's clothing store,dighton,,,,,,,,1
WoolPRO  Merino Wool Clothing,"4844, 502 Bedford St #7, Fall River, MA 02720",Clothing store,dighton,,,,,,,,1
You Go Girl,,Clothing store,dighton,,,,,,,,1
Target,"79 Commerce Way, Seekonk, MA 02771",Clothing store,dighton,https://www.target.com/sl/seekonk/1374,,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",Gift Cards,/c/gift-cards/-/N-5xsxu,,,1
Puff Puff,,Clothing store,dighton,,,,,,,,1
Carter's,"51 Commerce Way, Seekonk, MA 02771",Children's clothing store,dighton,https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-884-_-All,,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",Gift Cards,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Email Us,1
Patterns a la Mode,,Clothing store,dighton,https://gcavanaugh401.wixsite.com/patternsalamode,,,,,,,1
RockinRibbonz,,Children's clothing store,dighton,,,,,,,,1
New York Lace Store Ltd,"89 Main St, Taunton, MA 02780",Bridal shop,dighton,http://newyorklacecouture.com/,,"Established retailer offering designer wedding gowns, plus bridesmaid, cocktail & prom dresses.",,,contact-us,"

                                        CONTACT
                                    


",1
PCX Apparel,"53 Mariano Bishop Blvd, Fall River, MA 02721",Clothing store,dighton,http://www.pcxapparel.com/,,,,,/general-customer-contact,"
            CONTACT
          ",1
LLBean,"280 School St, Mansfield, MA 02048",Clothing store,dighton,https://www.llbean.com/llb/shop/1000001721,,"Retailer offering a variety of outdoor apparel & footwear, plus sporting & camping gear.",Gift Cards,https://www.llbean.com/llb/shop/505?nav=gn@metricsPageToken@,,,1
Play It Safe,,Clothing store,dighton,,,,,,,,1
Justice,"999 S Washington St W-219, North Attleborough, MA 02760",Children's clothing store,dighton,https://stores.shopjustice.com/ma/north-attleboro/999-south-washington-street,,"Apparel chain supplying on-trend clothing, accessories & more for tweens.",Gift Cards,#Footer-giftCardsLinks,,,1
rue21,"999 S Washington St Suite # W 209, North Attleborough, MA 02760",Clothing store,dighton,https://stores.rue21.com/ma/north-attleboro/999-s-washington-st-suite---w-209.html/?utm_source=gmb&utm_medium=localsearch&utm_campaign=917,,Retail brand offering fashion-forward clothing & accessories for young men & women., Gift Cards,https://www.rue21.com/store/gift-cards?ici=footer_global&icn=GiftCardsEGiftCards,https://www.rue21.com/store/jump/static/Contact-Us/contact?ici=footer_global&icn=ContactUs,Contact Us,1
Torrid,999 S Washington St Spc W327,Plus size clothing store,dighton,,,,,,,,0
Sadie's Children's Consignment Shop,356 Sanford Rd,Children's clothing store,dighton,,,,,,,,0
Tux Towne By Bejarano,40 Main St,Tuxedo shop,dighton,,,,,,,,0
The Children's Place,999 S Washington St,Children's clothing store,dighton,,,,,,,,0
MellyE Boutique,,Women's clothing store,dighton,,,,,,,,0
H&M,200 N Dartmouth Mall Unit 1396,Clothing store,dighton,,,,,,,,0
Halloween City,82 Taunton Depot Dr,Costume store,dighton,,,,,,,,0
Mulligan Gear,234 N Main St,Hat shop,dighton,,,,,,,,0
Family Dollar,Somerset,Clothing store,dighton,,,,,,,,0
Bridal and Prom Discount Warehouse,Fall River,Bridal shop,dighton,,,,,,,,0
Marshalls,East Providence,Clothing store,dighton,,,,,,,,0
Rainbow Shops,Cranston,Women's clothing store,dighton,,,,,,,,0
Bob's Stores Footwear & Apparel,Cranston,Clothing store,dighton,,,,,,,,0
Trash Fashion Apparel,,Boutique,dighton,,,,,,,,0
Perfect Tailoring And Joe's Classy Tuxedos,Seekonk,Clothing alteration service,dighton,,,,,,,,0
DICK'S Sporting Goods,Seekonk,Clothing store,dighton,,,,,,,,0
Hollister Co,Providence,Clothing store,dighton,,,,,,,,0
Express,Providence,Clothing store,dighton,,,,,,,,0
Charlotte Russe,Providence,Clothing store,dighton,,,,,,,,0
Garage,Providence,Clothing store,dighton,,,,,,,,0
New York & Company,Providence,Women's clothing store,dighton,,,,,,,,0
Abercrombie & Fitch,Providence,Clothing store,dighton,,,,,,,,0
PacSun,Providence,Clothing store,dighton,,,,,,,,0
Lucky Brand,Providence,Clothing store,dighton,,,,,,,,0
Gap,Providence,Clothing store,dighton,,,,,,,,0
Tillys,Providence,Clothing store,dighton,,,,,,,,0
Banana Republic,Providence,Clothing store,dighton,,,,,,,,0
BCBGeneration at Macy's,Providence,Clothing store,dighton,,,,,,,,0
Madewell,Providence,Clothing store,dighton,,,,,,,,0
Hot Topic,Providence,Clothing store,dighton,,,,,,,,0
Forever 21,Providence,Clothing store,dighton,,,,,,,,0
LLBean,Cranston,Clothing store,dighton,,,,,,,,0
Kay Jewelers,Taunton,Jewelry store,dighton,,,,,,,,0
My Gift Galleria,,Clothing store,douglas,,,,,,,,1
Just Get Dirty Garage,"268 Douglas Rd, Whitinsville, MA 01588",Clothing store,douglas,http://justgetdirty.com/,,,,,contact-us.html,Contact Us,1
TrueMouthguardscom,,Sports accessories wholesaler,douglas,http://truemouthguards.com/,,,,,,,1
Blush N Blue Children's Boutique,,Children's clothing store,douglas,http://www.blushnblueri.com/,,,,,/contact-us,Contact Us,1
Community fire,"28 Town Forest Rd unit a, Webster, MA 01570",Clothing store,douglas,,,,,,,,1
Little Man Originals,"110 Church St, Whitinsville, MA 01588",Boutique,douglas,http://www.littlemanoriginals.com/,,,,,https://www.littlemanoriginals.com/contact,CONTACT,1
Mangala Sri,,Women's clothing store,douglas,,,,,,,,1
Family Dollar,"205 Chandler St, Worcester, MA 01609",Clothing store,douglas,https://www.familydollar.com/locations/ma/worcester/24709/,,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",Gift Cards,//www.familydollar.com/party-supplies-gift-wrap/gift-cards-fd,//www.familydollar.com/contact-family-dollar,Contact Us,1
Esther's Fashion Paradise,"872A Main St, Worcester, MA 01610",Clothing store,douglas,http://esthersfashionparadise.business.site/,,,,,,Contact,1
Work 'N Gear,"1233 Main St, Worcester, MA 01603",Work clothes store,douglas,http://www.workngear.com/,,"Retailer of workwear, shoes & more for use in security, industrial & health-care environments.",,,/contactus,"



									Need
								
								    Help
								

",1
Modelo,"535 Main St, Worcester, MA 01608",Clothing store,douglas,,,,,,,,1
EbLens,"82 Thomas St, Worcester, MA 01608",Clothing store,douglas,http://www.eblens.com/,,Retail chain stocking brand-name streetwear & footwear for men & women.,,,,,1
Bridals By Rochelle,"32A S Main St, Uxbridge, MA 01569",Bridal shop,douglas,http://bridalsbyrochelle.com/,,,,,http://bridalsbyrochelle.com/contact/,Contact,1
Pulsin Apperal,,Clothing store,douglas,,,,,,,,1
Occasionally Yours,"110 Church St, Whitinsville, MA 01588",Tuxedo shop,douglas,http://occasionallyours.com/,,,,,http://occasionally-yours.com/?page_id=13,Contact,1
Torrid,"70 Worcester-Providence Turnpike #315, Millbury, MA 01527",Plus size clothing store,douglas,https://www.torrid.com/?utm_source=GMBlisting&utm_medium=organic,,"Women's clothing chain known for its trendy plus-size cocktail dresses, jeans, lingerie & footwear.",Gift Cards,https://www.torrid.com/giftcertpurchase,/help/,Contact Us,1
Tom James Company,"37 North St, Grafton, MA 01519",Clothing store,douglas,http://www.tomjames.com/locations/new-england,,"Longtime outfitter offering custom-tailored apparel for men & women, accessories & ready-to-wear.",Gift Cards,/shop/Giftcards/,/contact/get-started.aspx,Get Started,1
Banana Republic Factory Store,"1 Outlet Blvd, Wrentham, MA 02093",Clothing store,douglas,https://bananarepublic.gap.com/stores/ma/wrentham/banana-republic-6255.html,,"Clothing chain featuring classic, stylish pieces for men & women, plus shoes & accessories.",,,,,1
7 For All Mankind Outlet,"1 Outlet Blvd Ste 673, Wrentham, MA 02093",Clothing store,douglas,https://www.7forallmankind.com/?utm_source=GMBlisting&utm_medium=organic,,"Chain of designer denim boutiques, stocking the brand's jeans along with other trendy casualwear.",,,https://www.7forallmankind.com/contact-us/,Contact Us,1
Express,"999 S Washington St, North Attleborough, MA 02760",Clothing store,douglas,https://stores.express.com/us/ma/north-attleboro/999-s-washington-st?CID=Yext,,Fashion chain supplying contemporary house-label clothing & accessories for day & night.,Buy Gift Cards,https://www.express.com/clothing/giftcards/sec/giftCards,https://www.express.com/service/contactus.jsp,Contact Us,1
H&M,,Clothing store,douglas,,,,,,,,1
Elizabeth Ann's Bridal Boutique,"275 Oxford St N, Auburn, MA 01501",Bridal shop,douglas,http://www.elizabethannsbridal.com/,,"By-appointment boutique featuring designer wedding, bridesmaid & prom gowns, plus accessories.",,,/contact-us,Contact us 508-832-8188,1
Tommy Hilfiger,,Clothing store,douglas,,,,,,,,1
LOFT,"999 S Washington St, North Attleborough, MA 02760",Women's clothing store,douglas,https://stores.loft.com/us/ma/north-attleboro/999-south-washington-street.html,,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",,,,,1
Dior Corporation,"2949 Hartford Ave, Johnston, RI 02919",Clothing store,douglas,https://www.dior.com/,,"Luxury label's designer fashion store, also selling cosmetics, jewelry & other accessories.",,,/en_us/contact-choice,Contact Us,1
Brown & Hopkins Country Store,"1179 Putnam Pike, Chepachet, RI 02814",Gift shop,douglas,http://www.brownandhopkins.com/,,,,,./contact.htm,,1
Grafton Flea Market Inc,"296 Upton Street Rt 140, Grafton, MA 01519",Flea market,douglas,http://www.graftonflea.com/,,,,,http://www.graftonflea.com/contact-us/,Contact Us,1
JCPenney,"194 Main St, Sturbridge, MA 01566",Clothing store,douglas,https://stores.jcpenney.com/ma/sturbridge/clothing-stores-sturbridge-ma-0890.html,,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more.",Gift Cards,https://www.jcpenney.com/m/gift-card-m2?pageId=pg40053400007&cm_re=S1-_-M2-_-GIFTCARDS_DESKTOP,https://www.jcpenney.com/m/customer-service?pageId=pg100053,Contact Us,1
Jarbo,"72 Central St, Wellesley, MA 02482",Women's clothing store,dover,http://www.shopjarbo.com/,,,Gift Cards,/products/gift-card,/pages/contact-us,Contact Us,1
Lyn Evans,"32 Church St, Wellesley, MA 02482",Women's clothing store,dover,https://www.lynevans.com/,,,,,/pages/locations,"
            Contact Us
            

+



-

",1
EA Davis & Company,"579 Washington St, Wellesley, MA 02482",Clothing store,dover,https://eadavisshop.com/,,,,,https://eadavisshop.com/contact/,Contact,1
Anna Nieman Couture,"550 Washington St, Wellesley, MA 02482",Clothing store,dover,http://www.annanieman.com/,,,,,/pages/contact-us-boston,Contact,1
Gretta Luxe,"94 Central St, Wellesley, MA 02482",Clothing store,dover,https://www.grettaluxe.com/,,,Gift Cards,/collections/gift-cards,/pages/contact-us,Contact,1
Dover Saddlery,"595 Washington St, Wellesley, MA 02482",Clothing store,dover,https://stores.doversaddlery.com/massachusetts/wellesley-ma,,"Retail chain carrying a large selection of horse tack, stable supplies & equestrian apparel.", GIFT CARDS,https://www.doversaddlery.com/dover-saddlery-gift-card/p/X1-0100/,https://www.doversaddlery.com/customer-service-new/a/336/,Contact Customer Service,1
Essentia,"91 Central St, Wellesley, MA 02482",Women's clothing store,dover,http://www.essentialifestyle.com/,,,,,http://essentialifestyle.com/contact/,Contact Me,1
La Mia Moda Boutique,"590 Washington St, Wellesley, MA 02482",Women's clothing store,dover,,,,,,,,1
MARCUS,"180 Linden St, Wellesley, MA 02482",Women's clothing store,dover,https://www.shopmarcus.com/,,,,,/pages/contact-us-1,"
              STYLING
            ",1
Jos A Bank,"165 Linden St Suite B2, Wellesley, MA 02482",Men's clothing store,dover,https://www.josbank.com/store-locator/wellesley-ma-797?utm_source=google&utm_medium=listing&utm_content=797&utm_campaign=MA,,"Menswear chain offering house-label suits, dress shirts & pants, plus sportswear & accessories.",Gift Cards,https://www.josbank.com/c/gift-cards,https://www.josbank.com/support,Contact Us,1
Talbots,"165 Linden St, Wellesley, MA 02482",Women's clothing store,dover,https://www.talbots.com/online/?cmp=ppc-gmb-yext-&utm_source=gmb&utm_medium=cpc&utm_campaign=yext&utm_content=&utm_term=,,"Women's apparel chain offering workwear, dresses, casual clothes & accessories in classic styles.",Gift Cards,https://www.talbots.com/gift-card/PGIFTCARD.html,https://www.talbots.com/contactus,Contact Us,1
Sara Campbell,,Women's clothing store,dover,,,,,,,,1
Kenzie & Hope,"200 Linden St, Wellesley, MA 02482",Clothing store,dover,http://kenzieandhope.com/,,,"
                    Gift Cards
                  ",/collections/gift-cards,/pages/contact-us,"
            Contact Us
          ",1
Marshalls,242 Main St,Clothing store,dover,,,,,,,,0
Tiny Hanger,200 Linden St,Children's clothing store,dover,,,,,,,,0
Sassy,1472 High St,Boutique,dover,,,,,,,,0
Clementine,30 Church St,Boutique,dover,,,,,,,,0
CA Calabasas,,Clothing store,dover,,,,,,,,0
DawsonForte Cashmere Co,8 Pleasant St S  A,Clothing store,dover,,,,,,,,0
NRO Wellesley,200 Linden St,Men's clothing store,dover,,,,,,,,0
Isabel Harvey,41 Central St,Boutique,dover,,,,,,,,0
HAPPY IN STYLE LLC,18 Grove St,Boutique,dover,,,,,,,,0
Gypset Workroom,,Fashion accessories store,dover,,,,,,,,0
Savage Tshirts,,Clothing store,dover,,,,,,,,0
Gap,950 Providence Hwy,Clothing store,dover,,,,,,,,0
Habitat  Clothes To Live In,349 Lenox St,Women's clothing store,dover,,,,,,,,0
Own The Boardroom,,Work clothes store,dover,,,,,,,,0
samra mediterranean market,11 N Main St,Clothing store,dover,,,,,,,,0
East Coast Apparel Company,,Clothing store,dover,,,,,,,,0
MommaMe Boutique,,Clothing store,dover,,,,,,,,0
JADesigns,,Fashion designer,dover,,,,,,,,0
WOW,Newton Highlands,Fashion accessories store,dover,,,,,,,,0
LuxCouture,Newton Highlands,Women's clothing store,dover,,,,,,,,0
Magic Beans  Wellesley,200 Linden St,Baby store,dover,,,,,,,,0
Fashion Marketing,11 Cross St,Clothing store,dover,,,,,,,,0
LF Stores,25 Central St,Clothing store,dover,,,,,,,,0
Fancy Pants,383 Boylston St,Baby clothing store,dover,,,,,,,,0
Dressing Room,293 Auburn St,Clothing store,dover,,,,,,,,0
Capsule Lifestyle Inc,70 North St,Boutique,dover,,,,,,,,0
GetModa Women's Designer Consignment Boutique,4 Rodman Rd,Women's clothing store,dover,,,,,,,,0
Roster,1245 Worcester St  2154,Clothing store,dover,,,,,,,,0
F21 XXI,1245 Worcester St 3030,Clothing store,dover,,,,,,,,0
Pink Domino,1280 Centre St,Clothing store,dover,,,,,,,,0
Carter's,1300 Worcester St a2,Children's clothing store,dover,,,,,,,,0
Splendid,33 Boylston St 3310,Clothing store,dover,,,,,,,,0
abercrombie kids,1245 Worcester St Suite 2132,Children's clothing store,dover,,,,,,,,0
Closet to Closet Kids,92 Park Ave,Children's clothing store,dover,,,,,,,,0
RH Clothing Store,631 S Main St,Clothing store,dover,,,,,,,,0
Michael Kors,1245 Worcester St Suite 3048,Clothing store,dover,,,,,,,,0
LOFT,95 Washington St,Women's clothing store,dover,,,,,,,,0
Natick Outdoor Store,Natick,Clothing store,dover,,,,,,,,0
Banana Republic,Boston,Clothing store,dover,,,,,,,,0
Abercrombie & Fitch,Boston,Clothing store,dover,,,,,,,,0
Sierra,1 Worcester Rd,Clothing store,dover,,,,,,,,0
Christmas Tree Shops andThat,1298 Worcester St,Boutique,dover,,,,,,,,0
Target,Roslindale,Clothing store,dover,,,,,,,,0
Boomerangs Jamaica Plain,Jamaica Plain,Thrift store,dover,,,,,,,,0
Citi Trends,Dover,Clothing store,dover,,,,,,,,0
Plato's Closet Dover,Dover,Used clothing store,dover,,,,,,,,0
Style Encore  Dover,Dover,Women's clothing store,dover,,,,,,,,0
Old Navy,Dover,Clothing store,dover,,,,,,,,0
Boscov's,Dover,Clothing store,dover,,,,,,,,0
Once Upon A Child,Dover,Children's clothing store,dover,,,,,,,,0
JCPenney,Dover,Clothing store,dover,,,,,,,,0
Men's Wearhouse,Dover,Men's clothing store,dover,,,,,,,,0
Lane Bryant,Dover,Plus size clothing store,dover,,,,,,,,0
Zuha Trend,Dover,Men's clothing store,dover,,,,,,,,0
Moda Gentlemen 2,Dover,Men's clothing store,dover,,,,,,,,0
Torrid,Dover,Plus size clothing store,dover,,,,,,,,0
Target,Dover,Clothing store,dover,,,,,,,,0
Justice,Dover,Children's clothing store,dover,,,,,,,,0
Rainbow Shops,Dover,Women's clothing store,dover,,,,,,,,0
It's All Leggings,Dover,Clothing store,dover,,,,,,,,0
DICK'S Sporting Goods,Dover,Clothing store,dover,,,,,,,,0
Journeys,Dover,Clothing store,dover,,,,,,,,0
Victoria's Secret & PINK,Dover,Lingerie store,dover,,,,,,,,0
Pandora Jewelry,Dover,Jewelry store,dover,,,,,,,,0
VILLA Join the Movement,Dover,Clothing store,dover,,,,,,,,0
Foot Locker,Dover,Clothing store,dover,,,,,,,,0
Suzie's Fashion Boutique,"60 Hillcrest Rd, Dracut, MA 01826",Used clothing store,dracut,https://suzies-fashion-boutique.business.site/,,,,,,Contact Us,1
Sports Madness LLC,"101 Broadway Rd Unit 9, Dracut, MA 01826",Sporting goods store,dracut,,,,,,,,1
Mode Vintage Boutique,,Vintage clothing store,dracut,,,,,,,,1
Mederics Boutique,"1794 Bridge St STE 20, Dracut, MA 01826",Bridal shop,dracut,,,,,,,,1
Family Dollar,"50 Pleasant St, Dracut, MA 01826",Clothing store,dracut,https://www.familydollar.com/locations/ma/dracut/30090/,,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",Gift Cards,//www.familydollar.com/party-supplies-gift-wrap/gift-cards-fd,//www.familydollar.com/contact-family-dollar,Contact Us,1
Vinnie's,"701 Merrimack St, Lowell, MA 01854",Clothing store,dracut,,,,,,,,1
BePe Enterprises LLC,"167 Ruby Rd, Dracut, MA 01826",Baby store,dracut,,,,,,,,1
Donnelly's School Location,"101 Broadway Rd UNIT 8, Dracut, MA 01826",Uniform store,dracut,http://www.donnellysclothing.com/,,,,,/Shop/contact-us/,CONTACT US,1
Safe Beginnings Childproofing,"66 Homefield Ave, Dracut, MA 01826",Baby store,dracut,http://sbchildproofing.com/,,,,,http://www.sbchildproofing.com/contact-us/,Contact Us,1
New Me,,Uniform store,dracut,,,,,,,,1
Discount Madness,"44 Bridge St #3478, Pelham, NH 03076",Clothing store,dracut,https://discount-madness.business.site/,,,,,,Contact,1
Allante Fashions,"431 Essex St, Lawrence, MA 01840",Clothing store,dracut,,,,,,,,1
El Viajero Clothing,"582 Essex St, Lawrence, MA 01840",Clothing store,dracut,https://www.facebook.com/profile.php?id=100008274846092,,,,,,,1
Elegante Fashion Inc,"Lawrence, MA 01841",Clothing store,dracut,,,,,,,,1
All Sports Heroes,"18 1st St, Lowell, MA 01850",Uniform store,dracut,https://www.allsportsapparelpromotions.com/,,"Sporty, laid-back store selling athletic clothing & equipment, plus uniforms & tactical products.",,,contact.php,Contact,1
Sully's Tuxedo'SEntertainment Tuxedo Rentals in Greater Lowell MA,"1734 Lakeview Ave Unit 5, Dracut, MA 01826",Tuxedo shop,dracut,http://sullystuxedos.com/,,,,,http://sullystuxedos.com/contact.htm,sullystuxedos@comcast.net,1
Sweet Tales Cake Boutique,"106 Arlington Ave, Dracut, MA 01826",Wedding bakery,dracut,http://www.sweettalescakeboutique.com/,,,,,https://www.sweettalescakeboutique.com/bookings,Contact Me,1
Jada clothing store,"620 Essex St #100, Lawrence, MA 01841",Beach clothing store,dracut,,,,,,,,1
Dracut Jewelry Repair & Design,"316 Pleasant St, Dracut, MA 01826",Jewelry store,dracut,http://www.dracutjewelry.com/,,,,,https://www.dracutjewelry.com/contact,Contact,1
Dracut Online Body Armor,,Protective clothing supplier,dracut,http://dracutonlinebodyarmor.com/,,,,,tel:9782949575,(978) 294-9575,1
Men's Wearhouse,"260 Andover St, Peabody, MA 01960",Men's clothing store,dracut,https://www.menswearhouse.com/store-locator/5103?utm_source=google&utm_medium=listing&utm_content=5103&utm_campaign=MA,,"Menswear chain offering brand-name formal & casual attire, shoes & accessories, plus tuxedo rentals.",Gift Cards,https://www.menswearhouse.com/gift-cards,https://www.menswearhouse.com/support,Contact Us,1
Stay Positive Apparel LLC,,Clothing store,dracut,http://staypositiveapparel.com/,,,,,/pages/contact-us,Contact Us,1
HB Love Shop,,Clothing store,dracut,,,,,,,,1
F&L exclusive boutique,"94 Bridge St, Lowell, MA 01852",Boutique,dracut,https://fl-exclusive-boutique.business.site/?utm_source=gmb&utm_medium=referral,,,,,,Contact,1
Forever 21,,Clothing store,dracut,,,,,,,,1
Vans,,Shoe store,dracut,,,,,,,,1
Hems Plus The Tailoring Shop,"91 Mill St #4, Dracut, MA 01826",Clothing alteration service,dracut,http://hemsplusma.com/,,,,,http://hemsplusma.com/contact#content,Contact Us,1
CosMom ConShop,,Costume store,dracut,http://cosmomconshop.com/,,,,,https://cosmomconshop.com/about/contact-us/,Contact Us,1
Baby Depot,"400 Lowell Ave, Haverhill, MA 01832",Baby store,dracut,,,,,,,,1
francesca's,,Boutique,dracut,,,,,,,,1
Calvin Klein Outlet,"Great Mall, 540 Great Mall Dr, Milpitas, CA 95035",Clothing store,dracut,http://www.calvinklein.com/,,,,,,,1
Ocean State Job Lot,"300 Main St, Nashua, NH 03060",Clothing store,dracut,https://www.oceanstatejoblot.com/store-details?storeid=411,,"Retail chain for home goods, apparel, grocery items & more at closeout prices.",,,,,1
Roberts Jewelers,"1086 Lakeview Ave, Dracut, MA 01826",Jewelry repair service,dracut,http://robertsjewelersdracut.com/,,,,,,,1
Eddies Footwear and Shoe Repair,"16 W Main St, Dudley, MA 01571",Shoe store,dudley,https://eddiesfootwear.com/,,,,,https://eddiesfootwear.com/contact-us/,Contact Us,1
Glamour Boutique's TGFashionscom,"850 Southbridge Street, (West Side Plaza - Route 20), Auburn, MA 01501",Boutique,dudley,http://www.tgfashions.com/,,,,,contact-us,,1
Rocco's Gentlemen's Clothing,"315 Park Ave, Worcester, MA 01609",Men's clothing store,dudley,http://www.roccothetailor.com/,,,,,/contact,Contact,1
Serene Comfort,"70 James St Suite 213, Worcester, MA 01603",Women's clothing store,dudley,http://www.serenecomfort.com/,,,,,/Serene-Comfort-Customer-Service-.aspx,Customer Service,1
Ocean State Job Lot,"178 Main St, Sturbridge, MA 01566",Clothing store,dudley,https://www.oceanstatejoblot.com/store-details?storeid=244,,"Retail chain for home goods, apparel, grocery items & more at closeout prices.",,,,,1
TJ Maxx,,Clothing store,dudley,,,,,,,,1
The Salvation Army Thrift Store Webster MA,"118 E Main St # 120, Webster, MA 01570",Thrift store,dudley,https://satruck.org/,,,,,#,Contact,1
Sick Boy Motorcycles,"11 Pine Knolls Dr, Dayville, CT 06241",Clothing store,dudley,https://www.sickboy.com/,,,"
GIFT CARDS
",https://www.sickboy.com/hats-accessories-clothing-apparel-gear/gift-cards.html,https://www.sickboy.com/contact/,Contact Us,1
Target,"2177 Killingly Commons Drive, Dayville, CT 06241",Clothing store,dudley,https://www.target.com/sl/killingly/2432,,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",Gift Cards,/c/gift-cards/-/N-5xsxu,,,1
RAW New England,"112 Main Street, Putnam, CT 06260",Clothing store,dudley,,,,,,,,1
Runnings,"44 Providence Pike, Putnam, CT 06260",Clothing store,dudley,https://www.runnings.com/storelocator/storedetails?id=8,,Longtime chain retailer with a wide array of home & farm supplies & outdoor recreation equipment.,Gift Cards,https://www.runnings.com/department/gift-ideas/ideas-for-anyone/gift-cards.html,https://www.runnings.com/contact,Contact us,1
Final Touch With Class Boutique,"17 Warren St, Boston, MA 02119",Women's clothing store,dudley,http://www.finaltouchwithclass.com/,,,,,"http://maps.google.com/?q=17th Warren Street Dudley Square, Boston, MA 02119",,1
Bess Boutique Inc,"722 Dudley St, Dorchester, MA 02125",Women's clothing store,dudley,http://www.besshair.com/,,,,,https://www.besshair.com/social-buzz,CONTACT,1
SKECHERS Warehouse Outlet,"11 Tobias Boland Way #100, Worcester, MA 01607",Shoe store,dudley,https://local.skechers.com/ma/worcester/1032/?utm_source=Google&utm_medium=Maps&utm_campaign=Google_Places,,"Family footwear brand featuring athletic & casual shoes in a range of styles, plus apparel.",,,https://www.skechers.com/en-us/help-center?path=?article_id=19000005597,Contact Us,1
Old Navy,"100 Cambridgeside Pl, Cambridge, MA 02141",Clothing store,dudley,https://oldnavy.gap.com/stores/ma/cambridge/oldnavy-5921.html,,"Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",Check Gift Card Balances,"/customerService/info.do?cid=35433&mlink=5151,8562444,3&clink=8562444",,,1
Mabruuk Fashion,"37 Roxbury St, Roxbury, MA 02119",Clothing store,dudley,http://mabruukstore.com/,,,,,contactus.html,Contact Us,1
Foot Locker,,Clothing store,dudley,,,,,,,,1
Kay Jewelers,"385 Southbridge St, Auburn, MA 01501",Jewelry store,dudley,https://stores.kay.com/ma/auburn/385-southbridge-st-.html?cid=YEXT,,"Retail jewelry chain featuring engagement rings, timepieces & designer collections.",Gift Cards,http://www.kay.com/en/kaystore/gift-card?cid=Yext-GC,https://www.kay.com/ZContactCSCmd?catalogId=10001&langId=-1&storeId=10101,Contact Us,1
House of Hoops by Foot Locker,,Clothing store,dudley,,,,,,,,1
Alpha&Omega sneaker store,"2219 Washington St, Roxbury, MA 02119",Shoe store,dudley,https://alphaomega-sneaker-store.business.site/,,,,,,Contact,1
