name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Studley Flower Gardens,"82 Wakefield St, Rochester, NH 03867",Florist,Rochester,https://www.studleys.com/,http://studleys.com/,,,,https://www.studleys.com/#,"

Your cart:

(0)
		- 
		$0.00

",NH,03867,florist
Petal Pushers of Pelham,"8 Kennedy Dr, Pelham, NH 03076",Florist,Pelham,http://www.petalpushersofpelham.com/,,,,,http://www.petalpushersofpelham.com/index.php/contact-us,Contact Us,NH,03076,florist
Just for You Floral Design Studio,"140 West St, Middlefield, CT 06455",Florist,Middlefield,http://justforyoufloraldesignstudio.com/,,,,,http://justforyoufloraldesignstudio.com/contact,Find us,CT,06455,florist
Rose Flowers & Gifts,"232 W Main St, Meriden, CT 06451",Florist,Meriden,http://www.roseflowersgifts.com/,,,,,https://www.facebook.com/roseflowersgifts/," 
",CT,06451,florist
Eden's Florist,"1429 Main St, East Hartford, CT 06108",Florist,East Hartford,http://www.easthartfordctflorist.com/,,,,,https://www.easthartfordctflorist.com/contact_us.php,CONTACT US,CT,06108,florist
Flowers by Emily LLC,"15620 W High St, Middlefield, OH 44062",Florist,Middlefield,http://www.flowersbyemily.net/,,,,,http://www.flowersbyemily.net/contact,CONTACT,OH,44062,florist
Towne House Flowers Inc,"2555 Hartford Ave, Johnston, RI 02919",Florist,Johnston,http://www.townehouseflowersri.com/,,,,,https://www.townehouseflowersri.com/contact_us.php,Contact Us,RI,02919,florist
Hillside Florist,"105 Lavinia St, Milton, DE 19968",Florist,Milton,http://www.hillsidefloristmilton.com/,,,,,https://www.hillsidefloristmilton.com/contact_us.php,Contact Us,DE,19968,florist
Flowers by Karen,"19916 Old Owen Rd, Monroe, WA 98272",Florist,Monroe,http://www.flowersbykarenonline.com/,,,,,https://flowersbykarenonline.com/contacts,"
Contact Us
",WA,98272,florist
Monroe Florist & Gifts,"204 N Hayne St, Monroe, NC 28112",Florist,Monroe,https://www.monroeflorist.com/,,,,,https://www.monroeflorist.com/contact_us.php,Contact Us,NC,28112,florist
Grand Floral Monroe,"202 Jackson St, Monroe, LA 71201",Florist,Monroe,http://grandfloralflowers.com/,,,,,http://grandfloralflowers.com/contact/,"

 Contact Us
",LA,71201,florist
Vee's Flowers,"1814 Roselawn Ave, Monroe, LA 71201",Florist,Monroe,http://www.veesflowers.net/,,,,,https://www.veesflowers.net/contact_us.php,Contact Us,LA,71201,florist
August Lily Florist,"1207 Concord Ave, Monroe, NC 28110",Florist,Monroe,http://www.augustlilyfloristmonroe.com/,,,,,https://www.augustlilyfloristmonroe.com/contact_us.php,Contact Us,NC,28110,florist
Flowers by Jeff,"1614 Winnsboro Road, Monroe, LA 71202",Florist,Monroe,https://www.flowersbyjeff.com/,,,,,https://www.flowersbyjeff.com/contact_us.php,Contact Us,LA,71202,florist
Rebecca's Floral Designs LLC,"227 Wallace Rd, West Monroe, LA 71291",Florist,West Monroe,http://www.rebeccasfloraldesigns.com/,,,,,https://www.rebeccasfloraldesigns.com/contact-us/,Contact Us,LA,71291,florist
Sweet William & Thyme,"19 E Railroad Ave, Jamesburg, NJ 08831",Florist,Jamesburg,https://www.thymeforflowers.com/,,,,,https://www.facebook.com/home.php#!/pages/Sweet-William-Thyme-Florist-and-Gift-Shop/60424310026," 
",NJ,08831,florist
Walmart Garden Center,"1600 Saratoga Ave, San Jose, CA 95129",Garden center,San Jose,http://www.shopwestgatecenter.com/,,,,,https://shopwestgatecenter.com/contact/,,CA,95129,florist
Kelly's Flower Shop,"175 W Jackson Blvd, Chicago, IL 60604",Florist,Chicago,https://www.kellysflowershop.com/,,Full-service florist offering arrangements for all occasions plus plants & gift baskets.,,,//www.kellysflowershop.com/contactus.html,Contact Us,IL,60604,florist
EveryPetal,"3181 Sterlington Rd, Monroe, LA 71203",Flower designer,Monroe,https://www.monroepetalsandpearls.com/,,,,,https://www.monroepetalsandpearls.com/contact_us.php,Contact Us,LA,71203,florist
E C Flowers,"224 S J St, Livermore, CA 94550",Florist,Livermore,http://www.livermorevalleyflorist.com/,,Straightforward flower shop offering classic floral arrangements & plants for special occasions.,,,http://www.facebook.com/livermore.valleyflorist," 
",CA,94550,florist
Flowers and Events by Sauchas,"2209 NE 54th St A, Fort Lauderdale, FL 33308",Florist,Fort Lauderdale,http://www.flowersbysauchas.com/,,,,,http://www.flowersbysauchas.com/pages/contact-us,"
                CONTACT
            ",FL,33308,florist
Wildflowers Florist,"2406 S Preston St, Louisville, KY 40217",Florist,Louisville,http://wildflowersfloristky.com/,,,,,//www.wildflowersfloristky.com/contactus.html,Contact Us,KY,40217,florist
Flor De Monterey Flowers,"217 W Franklin St, Monterey, CA 93940",Florist,Monterey,http://www.flordemonterey.com/,,,,,https://www.flordemonterey.com/index.php/contacts/,Contact Us,CA,93940,florist
Secret Garden Florist Wedding EventPlanning,"1092 NY-17K, Montgomery, NY 12549",Florist,Montgomery,http://secretgardenfloristny.com/,,,,,https://www.secretgardenfloristny.com/contact,Contact Us,NY,12549,florist
Lee & Lan Florist Inc,"3365 Atlanta Hwy, Montgomery, AL 36109",Florist,Montgomery,http://www.leeandlanflorist.com/,,,,,https://www.leeandlanflorist.net/contact_us.php,Contact Us,AL,36109,florist
Al's Flowers & Gifts,"1926 Mulberry St, Montgomery, AL 36106",Florist,Montgomery,http://www.alsflowersmontgomery.com/,,,,,http://www.alsflowersmontgomery.com/pages/get-in-touch,Contact,AL,36106,florist
Karen's Flower Boutique,"1677 Montgomery Rd #114, Aurora, IL 60504",Florist,Aurora,https://www.shopkarensflowerboutique.com/,,,,,https://www.shopkarensflowerboutique.com/contact_us.php,Contact Us,IL,60504,florist
E & E House of Flowers,"1715 Forest Ave, Montgomery, AL 36106",Florist,Montgomery,http://www.eandehouseofflowers.com/,,"Homey boutique offering custom & holiday-themed floral arrangements, plus gift items & baskets.",,,https://www.eandehouseofflowers.com/contact_us.php,Contact Us,AL,36106,florist
Always In Bloom,"10130 FM 1097 Rd w # A, Willis, TX 77318",Florist,Willis,http://www.alwaysinbloomtx.net/,,"Longtime florist designing special-occasion arrangements, bouquets & assorted gift baskets.",,,https://www.alwaysinbloomtx.net/contact_us.php,Contact Us,TX,77318,florist
Country Gardeners Florist,"5 Railroad Plaza, Millerton, NY 12546",Florist,Millerton,http://www.countrygardenersflorist.com/,,,,,https://countrygardenersflorist.com/contacts,"
Contact Us
",NY,12546,florist
Hugs & Kisses,"2957 Church St, Pine Plains, NY 12567",Florist,Pine Plains,https://www.hugsandkissesflowershop.com/,,,,,https://www.hugsandkissesflowershop.com/contact.html,"
							Contact
						",NY,12567,florist
The Little Flower Florist & Gift Shop,"84 W 11th St, Tracy, CA 95376",Florist,Tracy,http://www.flowersintracy.com/,,Locally owned florist features custom-made arrangements for all occasions & gourmet gift baskets.,,,https://www.tracyflowershop.com/contact_us.php,Contact Us,CA,95376,florist
Flowers Uniquely Framed,"1470 Winsted Rd, Torrington, CT 06790",Florist,Torrington,http://flowersuniquelyframed.com/,,,,,http://flowersuniquelyframed.com/contact.html,"
				Contact
			",CT,06790,florist
The Honey Bee Florist and More,"42 Main St, Torrington, CT 06790",Florist,Torrington,http://honeybeefloristct.com/,,,,,https://www.honeybeefloristct.com,Contact,CT,06790,florist
Colonial Greenhouse,"32 Meadow St, Litchfield, CT 06759",Florist,Litchfield,https://www.litchfieldctflorist.com/,,,,,https://www.litchfieldctflorist.com/contact_us.php,Contact Us,CT,06759,florist
Campo De Fiori Inc,"1815 N Main St #9506, Sheffield, MA 01257",Garden center,Sheffield,https://campodefiori.com/,,,,,https://campodefiori.com/contact/,Contact,MA,01257,florist
Wallace Floral Shoppe,"138 Virginia Ave, Pittsburgh, PA 15211",Florist,Pittsburgh,https://www.wallacefloralpa.com/,,,,,https://www.wallacefloralpa.com/contact_us.php,Contact Us,PA,15211,florist
Allan Woods Flowers,"2645 Connecticut Ave NW, Washington, DC 20008",Florist,Washington,http://www.allanwoods.com/,,Shop offering haute arrangements from bouquets to elaborate structures for all occasions.,,,https://allanwoods.com/contact-washington-dc-florist/,Contact,DC,20008,florist
Johnnies Florist Inc,"2000 Georgia Ave NW, Washington, DC 20001",Florist,Washington,http://www.johnniesflorist.com/,,,,,https://www.johnniesflorist.com/contact_us.php,Contact Us,DC,20001,florist
Raimondi's Florist,"3010 E Joppa Rd, Parkville, MD 21234",Florist,Parkville,http://www.raimondisflorist.com/,,,,,https://www.facebook.com/raimondis.florist,"

",MD,21234,florist
Mt Washington Florist,"1967 8 Mile Rd, Cincinnati, OH 45255",Florist,Cincinnati,http://www.mtwashingtonflorist.com/,,,,,https://www.google.com/maps/place/?q=place_id:ChIJD5Q7JXCpQYgR-vdpn4hhHP0,Find us,OH,45255,florist
FW Battenfeld & Son Wholesale Growers,"856 NY-199, Red Hook, NY 12571",Wholesale florist,Red Hook,http://www.anemones.com/,,,,,http://www.anemones.com/contact.php,Contact Us,NY,12571,florist
Flowers On Chestnut,"1 Chestnut St, Nantucket, MA 02554",Florist,Nantucket,http://www.flowersonchestnut.com/,,,,,http://www.flowersonchestnut.com/contact-1,"
            Contact
          ",MA,02554,florist
Sarah's Garden,"63 Rosalie Rd, Newton, MA 02459",Florist,Newton,http://sarahsgarden.net/,,Custom bouquets & floral designs for special events offered in an appointment-only studio setting.,,,http://sarahsgarden.net/contact,Contact,MA,02459,florist
Johnston's Flowers,"334 Ashford Ave, Dobbs Ferry, NY 10522",Florist,Dobbs Ferry,http://www.dobbsferryflorist.net/,,,,,http://www.facebook.com/johnstonsflowers.dobbsferry," 
",NY,10522,florist
Love's Flowers,"1504 Rte 9W, Marlboro, NY 12542",Florist,Marlboro,http://www.lovesflowersny.com/,,,,,https://www.facebook.com/lovesflowersny," 
",NY,12542,florist
Village Floral,"27 Genesee St, New Hartford, NY 13413",Florist,New Hartford,http://www.villageflorals.net/,,,,,http://null," 
",NY,13413,florist
Bayview Florist & Garden Center,"2711 Zion Rd, Northfield, NJ 08225",Florist,Northfield,http://www.bayviewfloristnj.com/,,,,,//www.bayviewfloristnj.com/contactus.html,Contact Us,NJ,08225,florist
Judy's Floral Design,"1951 Division St S, Northfield, MN 55057",Florist,Northfield,http://www.judysfreshfloraldesign.com/,,,,,https://www.judysfreshfloraldesign.com/contact_us.php,Contact Us,MN,55057,florist
Edwards Florist of Northbrook,"1353 Shermer Rd, Northbrook, IL 60062",Florist,Northbrook,https://edwardsflorist.com/,,"Veteran shop offering a classic range of bouquets & baskets, plus orchids & modern arrangements.",,,https://edwardsflorist.com/contacts,"
Contact Us
",IL,60062,florist
Hlavacek Florist of Glenview,"1010 Waukegan Rd, Glenview, IL 60025",Florist,Glenview,http://www.hlavacekflorist.net/,,"Fresh flowers, seasonal arrangements & small gifts at this family-run shop also offering delivery.",,,https://www.facebook.com/hlavacekfloristofglenview," 
",IL,60025,florist
VINEYARD GARDENS,"484 State Rd, West Tisbury, MA 02575",Garden center,West Tisbury,http://www.vineyardgardens.net/,,,,,http://www.vineyardgardens.net/contact,Contact,MA,02575,florist
CT Palm Trees,"203 Herbert St Greenhouse 24, Milford, CT 06461",Florist,Milford,http://www.ctpalmtrees.com/,,,,,https://www.ctpalmtrees.com,Contact Us,CT,06461,florist
Artistic Manner Flower Shop & Greenhouse,"211 Wolfs Ln, Village of Pelham, NY 10803",Florist,Village of Pelham,http://www.artisticmannerflowershop.com/,,,,,https://www.facebook.com/artisticmanner," 
",NY,10803,florist
Melissa Orchids Florist,"10525 S De Anza Blvd #15, Cupertino, CA 95014",Florist,Cupertino,http://www.melissaorchidandflorist.com/,,Independent flower shop offering traditional & contemporary orchid arrangements for all occasions.,,,https://www.melissaorchidandflorist.com/contact_us.php,Contact Us,CA,95014,florist
Village Flower Shoppe,"2237 El Camino Real, Palo Alto, CA 94306",Florist,Palo Alto,https://www.villageflowershoppe.net/,,"This shop creates custom floral bouquets & arrangements, plus gift baskets, with delivery available.",,,https://www.villageflowershoppe.net/page/contact-us,Contact Us,CA,94306,florist
Susi's Flowers,"25 Rancho Del Mar, Aptos, CA 95003",Florist,Aptos,http://www.susisflowers.com/,,,,,http://www.susisflowers.com/contact,Contact,CA,95003,florist
Granara's Flowers,"1682 El Camino Real, San Carlos, CA 94070",Florist,San Carlos,https://granarasflowers.com/,,"Long-standing family-run shop offering custom bouquets & gift baskets, with delivery available.",,,https://granarasflowers.com/tel:650-591-0751 ,"

",CA,94070,florist
Flower Cottage of Morgan Hill,"35 E 1st St, Morgan Hill, CA 95037",Florist,Morgan Hill,http://theflowercottageofmorganhill.com/,,,,,https://theflowercottageofmorganhill.com/contacts,"
Contact Us
",CA,95037,florist
Frank's Garden Florist by Expressions Floral,"401 1st St, Gilroy, CA 95020",Florist,Gilroy,http://www.franksgardenflorist.net/,,,,,https://www.franksgardenflorist.net/contact_us.php,Contact Us,CA,95020,florist
Love Stop Flowers & Gifts,"4016 International Blvd suite c, Oakland, CA 94601",Florist,Oakland,https://www.lovestopflowers.com/,,,,,https://www.lovestopflowers.com/contact_us.php,Contact Us,CA,94601,florist
Knodt's Flowers,"981 Alden Ln, Livermore, CA 94550",Florist,Livermore,http://www.knodtsflowers.com/,,"Longstanding florist shop inside Alden Lane Nursery featuring bouquets, arrangements & gifts.",,,https://www.knodtsflowers.com/contact_us.php,Contact Us,CA,94550,florist
Linda Mar Florist LLC,"1353 Linda Mar Shopping Center, Pacifica, CA 94044",Florist,Pacifica,http://www.lindamarflorist.com/,,"Local shop delivering bouquets & occasion arrangements, stuffed animals & baskets of food or candy.",,,https://www.facebook.com/pacificaflorist/,,CA,94044,florist
Yoko's Designs In Flowers & Plantings,"3661 Sacramento St, San Francisco, CA 94118",Florist,San Francisco,http://www.yokosdesigns.com/,,"Flower shop supplying roses, tulips & arrangements for many occasions, plus boutonnieres.",,,https://www.yokosdesigns.com/contact_us.aspx?sid=xfjflhfrojvcnfhyh4jeymwu&searchwords=&viewedpreviously=,CONTACT US,CA,94118,florist
The Golden Poppy,"1160 Solano Ave, Albany, CA 94706",Florist,Albany,https://www.albanycaliforniaflorist.com/,,"Cozy flower shop offering meticulously arranged bouquets, wedding services & small gifts.",,,https://www.albanycaliforniaflorist.com/contact_us.php,Contact Us,CA,94706,florist
LUCY'S FLORAL,"1439 N El Dorado St, Stockton, CA 95202",Florist,Stockton,https://www.lucysflorist.net/,,,,,https://www.lucysflorist.net/contact_us.php,CONTACT US,CA,95202,florist
What's Blooming,"65 N Broadway, Peru, IN 46970",Florist,Peru,https://www.seewhatsblooming.com/,,,,,https://www.seewhatsblooming.com/contact_us.php,Contact Us,IN,46970,florist
Apple Blossom Florist at Rulfs Orchard,"531 Bear Swamp Rd, Peru, NY 12972",Florist,Peru,http://www.appleblossomfloristinc.com/,,,,,https://www.appleblossomfloristinc.com/contact_us.php,Contact Us,NY,12972,florist
Valley Flowers & Gifts,"1 Valley Dr, East Templeton, MA 01438",Florist,East Templeton,http://www.valleygreenhouse.com/,,,,,http://www.constantcontact.com/jmml/email-newsletter.jsp,Email Newsletters,MA,01438,florist
Village Flower Shop,"24117 Lockport St #101, Plainfield, IL 60544",Florist,Plainfield,http://villageflowershop.us/,,,,,https://villageflowershop.us/index.php?route=information/contact,Contact Us,IL,60544,florist
Gillespie Florists,"9255 W 10th St, Indianapolis, IN 46234",Florist,Indianapolis,http://www.gillespieflorists.com/,,"Flower shop crafting bouquets & special-occasion arrangements, plus gift items & home goods.",,,https://www.facebook.com/gillespieflorists," 
",IN,46234,florist
Benken Florist Home and Garden Center,"6000 Plainfield Rd, Cincinnati, OH 45213",Florist,Cincinnati,https://www.benkens.com/,,"Florist & garden center offering arrangements & gardening supplies, plus flower rentals.",,,https://www.benkens.com/about-us,Find Us,OH,45213,florist
McNamara Florist,"4322 De Forest Ave, Fort Wayne, IN 46809",Florist,Fort Wayne,https://www.mcnamaraflorist.com/,,,,,https://www.mcnamaraflorist.com/support/faqs/category.cfm?typID=9&faqID=57,"







",IN,46809,florist
Ferris Brothers Wholesale Florist,"565 Union Ave, Middlesex, NJ 08846",Wholesale florist,Middlesex,https://ferriswholesale.florist/,,,,,https://ferriswholesale.florist/contact,Contact,NJ,08846,florist
Randolph Florist,"47 Belcher St, Randolph, MA 02368",Florist,Randolph,https://abellamiaflorist.com/,,,,,https://abellamiaflorist.com/contact-us/,Contact,MA,02368,florist
Attleboro Farms,"491 Hickory Rd, North Attleborough, MA 02760",Garden center,North Attleborough,https://www.attleborofarms.com/,,,,,https://www.attleborofarms.com/pages/Contact.cfm,Contact,MA,02760,florist
Donna's Florist And Gifts,"116 Central St #7047, Bristol, CT 06010",Florist,Bristol,https://www.bristolflowershop.com/,,,,,https://www.bristolflowershop.com/contact_us.php,Contact Us,CT,06010,florist
Nyren's of New England,"456 N Main St, Southington, CT 06489",Florist,Southington,https://www.nyrensflowers.com/,,,,,https://www.nyrensflowers.com/contact_us.php,Contact Us,CT,06489,florist
Cross Street Flower Farm,"4 Jacobs Ln, Norwell, MA 02061",florists,Norwell,http://www.crossstreetflowerfarm.com/,,,,,http://www.crossstreetflowerfarm.com/contact-us,Contact,MA,02061,florist
Monday Morning Flower and Balloon Co,"111 Main St, Princeton, NJ 08540",Florist,Princeton,https://www.sendingsmiles.com/,,,,,https://www.facebook.com/localflorist/," 
",NJ,08540,florist
Princeton Floral Design,"28 Palmer Square E, Princeton, NJ 08542",Florist,Princeton,http://www.princetonfloraldesign.com/,,,,,http://www.princetonfloraldesign.com/pages/contact-us,Contact Us,NJ,08542,florist
Perna's Plant and Flower Shop,"189 Washington Rd, Princeton, NJ 08540",Florist,Princeton,https://www.flowersofprinceton.com/,,,,,https://www.flowersofprinceton.com/contact_us.php,Contact Us,NJ,08540,florist
Calareso's Farm Stand & Garden Center,"100 Main St, Reading, MA 01867",Garden center,Reading,http://www.calaresosfarmstand.com/,,"Enduring, family-run garden center with a produce market, cut flower bouquets & a bakery.",,,http://www.calaresosfarmstand.com/contact-us.asp#hours,Store hours,MA,01867,florist
Wedding Flowers by Annette,"95 Summer St, Revere, MA 02151",florists,Revere,http://www.weddingflowersbyannette.com/,,"This wedding-centric florist offers customized bouquets, centerpieces & other arrangements.",,,http://www.weddingflowersbyannette.com/mailto:weddingflowersbyannette@gmail.com,Contact,MA,02151,florist
Vogue Flowers,"1114 E Main St, Richmond, VA 23219",Florist,Richmond,https://www.vogueflowers.com/,,,,,https://www.vogueflowers.com/contact-us/,Contact Us,VA,23219,florist
Flowerama Richmond,"2801 Hathaway Rd A, Richmond, VA 23225",Florist,Richmond,http://www.floweramarichmond.com/,,,,,https://www.facebook.com/floweramarva/," 
",VA,23225,florist
Danny's Flower Market,"8801 Three Chopt Rd, Richmond, VA 23229",Florist,Richmond,http://www.dannysflowermarket.net/,,,,,https://dannysflowermarket.net/contacts,"
Local Delivery
",VA,23229,florist
Wisteria Flowers & Gifts,"360 Culver Rd, Rochester, NY 14607",Florist,Rochester,http://www.wisteriaflowersandgifts.com/,,,,,https://www.wisteriaflowersandgifts.com/contact-us/,Contact Us,NY,14607,florist
Stacy K Floral,"43 Russell St, Rochester, NY 14607",Florist,Rochester,http://www.stacykfloral.com/,,,,,https://www.stacykfloral.com/contact-us/,CONTACT,NY,14607,florist
Fioravanti Florist,"2279 Clifford Ave, Rochester, NY 14609",Florist,Rochester,http://www.fioravantiflorist.com/,,,,,https://www.facebook.com/fioravanti.florist/," 
",NY,14609,florist
Lakeside Floral and Antique Gallery,"4641 Lake Ave, Rochester, NY 14612",Florist,Rochester,http://www.lakesidefloralny.net/,,,,,https://www.lakesidefloralny.net/contact_us.php,CONTACT US,NY,14612,florist
Pittsford Florist,"41 S Main St, Pittsford, NY 14534",Florist,Pittsford,https://pittsfordflorist.com/,,,,,https://pittsfordflorist.com/pittsford-pittsford-florist/contact-us.html,"






                                    CONTACT US                                

                                    CONTACT US                                




                                                $1.00                                            










Next Day Delivery


ADD TO FAVORITES





",NY,14534,florist
Flower Barn,"2137 Five Mile Line Rd, Penfield, NY 14526",Florist,Penfield,http://www.penfieldflowerbarn.com/,,,,,https://www.facebook.com/Flower-Barn-315439288585731/," 
",NY,14526,florist
Design Works Flowers,"624 N Main St, Rochester, MI 48307",Florist,Rochester,http://www.designworksflowers.com/,,,,,http://www.designworksflowers.com/tel:248-656-3995,"

",MI,48307,florist
Seasons Downeast Designs,"62 Meadow St, Rockport, ME 04856",Florist,Rockport,http://www.seasonsdowneastdesigns.com/,,,,,https://seasonsdowneastdesigns.com/about-contact,Contact,ME,04856,florist
Lulu's Flowers,"2722 Business, Hwy 35 N Bypass, Rockport, TX 78382",Florist,Rockport,http://www.lulusflowers.com/,,,,,https://www.lulusflowers.com/contact/,Contact,TX,78382,florist
Russell's Florist,"204 S Main St, Jersey Shore, PA 17740",Florist,Jersey Shore,https://www.shoprussellsflorist.com/,,,,,https://www.shoprussellsflorist.com/contact_us.php,Contact Us,PA,17740,florist
Russell County Florist,"733 Main St, Russell Springs, KY 42642",Florist,Russell Springs,http://www.russellcountyflorist.com/,,,,,https://www.flowershopnetwork.com/contactus,Contact FSN,KY,42642,florist
Russell Florist & Gifts,"6129 Nieman Rd, Shawnee, KS 66203",Florist,Shawnee,http://russellfloristandgift.com/,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3ZChm9jswIcRvhUTyAUXEyo,Find us,KS,66203,florist
Blossoms 'n More Florist,"191 Columbian Ave, Rutland, VT 05701",Florist,Rutland,http://www.hncblossomsnmore.com/,,,,,https://www.hncblossomsnmore.com/contact_us.php,Contact Us,VT,05701,florist
Floral Expressions Boutique,"252 Calef Hwy, Epping, NH 03042",Florist,Epping,http://floralexpressionsboutique.com/,,,,,https://www.floralexpressionsboutique.com/copy-of-contact-us-orig,Click here for hours,NH,03042,florist
Hartford Florist Supply Co,"60 Douglas St, Bloomfield, CT 06002",Wholesale florist,Bloomfield,http://hartfordfloristsupply.com/,,,,,http://hartfordfloristsupply.com/contact.html,"‹  Contact 
									Us",CT,06002,florist
Floral Designs by LiRog,"349 Broadway, Providence, RI 02909",Florist,Providence,http://www.lirog.com/,,,,,http://www.lirog.com/tel:4012734010,401.273.4010,RI,02909,florist
Dyer Avenue Florist,"961 Dyer Ave, Cranston, RI 02920",Florist,Cranston,http://www.dyeravenueflorist.com/,,,,,http://www.dyeravenueflorist.com/contact.html,Contact Us,RI,02920,florist
Sweet Talk Floral,"49 Rathbone St, Providence, RI 02908",Florist,Providence,http://www.sweettalkfloral.com/,,,,,http://www.sweettalkfloral.com/contact,"
            CONTACT
          ",RI,02908,florist
Southbury Country Florist,"385 Main St S, Southbury, CT 06488",Florist,Southbury,https://www.southburycountryflorist.com/,,,,,https://www.southburycountryflorist.com/contact_us.php,Contact Us,CT,06488,florist
Fuqua & Sheffield Flowers,"1112 N Arthur Ashe Blvd, Richmond, VA 23230",Florist,Richmond,http://www.fuquaandsheffield.com/,,,,,https://www.fuquaandsheffield.com/contact_us.php,Contact Us,VA,23230,florist
Cherry Lane Flower Shop,"757 Street Rd, Southampton, PA 18966",Florist,Southampton,http://cherrylaneflowershop.com/,,,,,https://www.cherrylaneflowershop.com/contact_us.php,CONTACT US,PA,18966,florist
Western Growers Inc,"45 Piper Cross Rd, West Springfield, MA 01089",Wholesale florist,West Springfield,https://www.massflowergrowers.com/,,,,,https://www.massflowergrowers.com/about-us/,Contact Us,MA,01089,florist
Sterling Greenery,"44 Redemption Rock Trail, Sterling, MA 01564",Garden center,Sterling,http://www.sterlinggreenery.com/,,,,,http://www.sterlinggreenery.com/about_us.html,Contact Us,MA,01564,florist
Stow Garden Center,"575 Great Rd, Stow, MA 01775",Garden center,Stow,http://stowgardencenter.com/,,,,,http://stowgardencenter.com/#Footer,Contact Us,MA,01775,florist
J P Bartlett Co,"578 Boston Post Rd, Sudbury, MA 01776",Wholesale florist,Sudbury,http://www.bartlettgreenhouses.com/,,,,,http://www.bartlettgreenhouses.com/contact-us,"
Contact Us
",MA,01776,florist
Dawson Florist Inc,"250 Pleasant St #A, Willimantic, CT 06226",Florist,Willimantic,https://www.dawsonflorist.com/,,,,,https://www.dawsonflorist.com/contact_us.php,Contact Us,CT,06226,florist
East Coast Wholesale Flowers,"30 Muller Ave #10A, Norwalk, CT 06851",Wholesale florist,Norwalk,http://www.eastcoastwholesaleflowers.com/,,,,,http://www.eastcoastwholesaleflowers.com/contactus.aspx,Contact Us,CT,06851,florist
The Flower Hutch,"42 Bayberry Hill Rd, West Townsend, MA 01474",Garden center,West Townsend,http://www.flowerhutchma.com/,,,,,http://www.flowerhutchma.com/contact/,Contact,MA,01474,florist
The Flower Pot,"9 Dog Ln #110, Storrs, CT 06268",Florist,Storrs,http://www.storrsflowerpot.com/,,,,,https://www.storrsflowerpot.com/contact_us.php,Contact Us,CT,06268,florist
SWEET PEA FLORIST,"697 Main St, Watertown, CT 06795",Florist,Watertown,http://www.sweetpeasfloristct.com/,,,,,http://www.sweetpeasfloristct.com," 
",CT,06795,florist
Lakeview Florist,"285 Lakeview Ave, Valhalla, NY 10595",Florist,Valhalla,https://www.lakeviewfloristny.com/,,,,,https://www.lakeviewfloristny.com/contact_us.php,Contact Us,NY,10595,florist
Mrs Morgan's Flower Shop,"145 Parkway Rd, Bronxville, NY 10708",Florist,Bronxville,http://www.flowershopbronxville.com/,,,,,https://www.flowershopbronxville.com/contact_us.php,Contact Us,NY,10708,florist
Flower World,"83 3rd St, Troy, NY 12180",Florist,Troy,https://www.flowerworldtroy.com/,,,,,https://www.flowerworldtroy.com/contact_us.php,Contact Us,NY,12180,florist
Sterling Blooms,"43-50 11th St #206, Long Island City, NY 11101",Florist,Long Island City,http://www.sterlingblooms.com/,,,,,https://www.facebook.com/SterlingBloomsNY," 
",NY,11101,florist
Shelley's Flowers & Gifts,"1738 Atlantic Hwy, Waldoboro, ME 04572",Florist,Waldoboro,http://www.shelleysflowers.com/,,,,,https://www.shelleysflowers.com/contact_us.php,Contact Us,ME,04572,florist
San Francisco Flower Mart,"640 Brannan St, San Francisco, CA 94107",Wholesale florist,San Francisco,http://www.sanfranciscoflowermart.com/,,,,,http://www.sanfranciscoflowermart.com/mart-info.html,Contact SFFM,CA,94107,florist
Flowers By Bert & Peg,"550 Tower Hill Rd, North Kingstown, RI 02852",Florist,North Kingstown,http://www.flowersbybertandpeg.com/,,,,,https://flowersbybertandpeg.com/contacts,"
Contact Us
",RI,02852,florist
FLORALS  by Carson Robert Event Designs Inc,"660 Port Washington Blvd, Port Washington, NY 11050",Florist,Port Washington,http://www.roslynflowers.com/,,,,,https://www.roslynflowers.com/contact_us.php,Contact Us,NY,11050,florist
Mountain View Grant Florist,"805-B E El Camino Real, Mountain View, CA 94040",Florist,Mountain View,http://www.mtnviewflorist.com/,,,,,https://www.facebook.com/#!/MountainViewGrantFlorist," 
",CA,94040,florist
Misaghi Design  Orinda Florist,"99 Brookwood Rd, Orinda, CA 94563",Florist,Orinda,http://www.orindafloristca.com/,,European-style flower shop in a gracious setting featuring original & sustainably-focused bouquets.,,,https://www.facebook.com/OrindaFloristCa," 
",CA,94563,florist
Hibu Asx,"1840 Commonwealth Avenue, Boston, MA 02135",Florist,Boston,http://www.hibu.com/,,,,,http://www.hibu.com/client-support,"





Client Support
",MA,02135,florist
Balloons Flowers & Gifts,"2618 NC-97, Wendell, NC 27591",Florist,Wendell,http://www.balloonsflowersandgiftsraleigh.com/,,,,,https://www.balloonsflowersandgiftsraleigh.com/contact_us.php,Contact Us,NC,27591,florist
The Decor Store,"6909 Las Positas Rd, Livermore, CA 94551",Florist,Livermore,http://thedecorstore.com/,,,,,https://www.facebook.com/thedecorstore1/,"
  
Find us on Facebook
",CA,94551,florist
