name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Salon Cheveux,"226 S River Ave, Holland, MI 49423",Beauty salon,Holland,http://www.saloncheveuxhsb.com/,,,Gift Cards,http://www.saloncheveuxhsb.com/gift-cards,,,MI,49423,beauty_salon
Body Perfections Ltd,"11595 E Lakewood Blvd #40, Holland, MI 49424",Beauty salon,Holland,http://www.bodyperfectionsltd.com/,,,GIFT CERTIFICATES,https://www.bodyperfectionsltd.com/gift-certificates,https://www.bodyperfectionsltd.com/contact,Contact Us,MI,49424,beauty_salon
Lindsay Griffin  Co,"106 Bristol Rd, Somerville, MA 02144",Hair salon,Somerville,http://www.lindsaygriffin.com/,,,ORDER YOUR GIFT CERTIFICATE ONLINE!,https://gift-cards.phorest.com/salons/lindsaygriffinco,https://lindsaygriffin.com/contact/,Contact,MA,02144,beauty_salon
Tweed Barbers of Boston,"1313 Washington St, Boston, MA 02118",Barber shop,Boston,http://www.tweedbarbers.com/,,,,http://www.tweedbarbers.com/gift-certificates,https://tweedbarbers.com/contact/,Contact,MA,02118,beauty_salon
Salone de Bella,"416 Washington St, Holliston, MA 01746",Hair salon,Holliston,http://www.salonedebella.com/,,,Gift Certificates Available! ,http://www.salonedebella.com/gift-cards,http://www.salonedebella.com/new-page,"
            Contact Us
          ",MA,01746,beauty_salon
Dawn Fall Spa on Main,"169 W Main St, Hopkinton, MA 01748",Spa,Hopkinton,http://www.dfspaonmain.com/,,"Spa focusing on facials & other skin treatments, plus massage services, waxing & eyelash extensions.",GIFT CERTIFICATES,https://www.dfspaonmain.com/gift-certificate,https://www.dfspaonmain.com/contact,CONTACT,MA,01748,beauty_salon
Jessie Dillon Beauty,"258 Main St #111, Milford, MA 01757",Beauty salon,Milford,http://www.jessiedillonbeauty.com/,,,"
Gift Cards
",http://www.jessiedillonbeauty.com/gift-cards,http://www.jessiedillonbeauty.com/contact-us,"
Contact Us
",MA,01757,beauty_salon
Body Essentials,"9 Western Ave # 1, Milford, MA 01757",Hair removal service,Milford,http://bodyessentialsmilford.com/,,,Body Essentials Gift Card,http://bodyessentialsmilford.com/services-pricing.html,http://bodyessentialsmilford.com/contact.html,Contact,MA,01757,beauty_salon
Fire and Ice Spa,"Papa Gino’s Plaza 115 Eastern Avenue, Dedham, MA 02026",Spa and health club,Dedham,http://bostoncryospa.com/,,,Gift Certificates,https://squareup.com/gift/DKFH83V5FNAQ1/order,http://bostoncryospa.com/en/contacts,Contact Us,MA,02026,beauty_salon
Lindsay Taylor SPAtique,"71 E Main St, Westborough, MA 01581",Spa,Westborough,http://www.lindsaytaylorspatique.com/,,,"
        Gift Cards
      ",https://clients.mindbodyonline.com/classic/ws?studioid=253424&stype=42,http://www.lindsaytaylorspatique.com/contact,"
            Contact
          ",MA,01581,beauty_salon
The Body Fixx,"8 N Main St, Upton, MA 01568",Massage therapist,Upton,http://www.thebodyfixx.com/,,,Gift Certificates,https://www.vagaro.com/thebodyfixx/gift-certificates,,,MA,01568,beauty_salon
Rio Medical Aesthetics,"265 Washington St, Hudson, MA 01749",Beauty salon,Hudson,http://riomedical.net/,,,Gift Cards,https://riomedical.com/shop/,https://riomedical.com/contact-us/,Contact Us,MA,01749,beauty_salon
Silhouettes Hair Design,"75 54th St SW, Grand Rapids, MI 49548",Beauty salon,Grand Rapids,http://silhouetteshairdesign.com/,,,Gift Certificates,http://stylenet.com/SilhouettesHairDesign/gift-certificates/,http://stylenet.com/SilhouettesHairDesign/contact-us/,Contact Us,MI,49548,beauty_salon
Serene Scape Day Spa & Salon,"376 Maple St, Marlborough, MA 01752",Beauty salon,Marlborough,http://serene-scape.com/,,,Gift Certificates,https://www.serene-scape.com/gift-certificates/,https://www.serene-scape.com/contact/,Contact,MA,01752,beauty_salon
PhoRaya Thai Spa,"900 Huntington Ave, Boston, MA 02115",Thai massage therapist,Boston,http://www.phorayathaispa.com/,,,Gift Cards Available Here!! ,https://squareup.com/gift/JX4RVP0T6W2CD/order,https://www.phorayathaispa.com/contact-us,Contact Us,MA,02115,beauty_salon
Pax Massage,"146 High St # C, Ipswich, MA 01938",Massage spa,Ipswich,https://www.paxmassage.com/,,,Gift Certificate,https://go.booker.com/#/location/paxmassage/buy/gift-certificate,https://www.paxmassage.com/contact,Contact,MA,01938,beauty_salon
Susan Perry Skin Care Day Spa,"98 Court St, Plymouth, MA 02360",Day spa,Plymouth,http://www.susanperryskincare.com/,,,,http://www.susanperrybeauty.com/servlet/Categories?category=Gift+Cards,https://www.susanperrybeauty.com/category-s/1822.htm,,MA,02360,beauty_salon
Skin By Sarah,"345 Court St Ste. 302, Plymouth, MA 02360",Skin care clinic,Plymouth,http://skinbysarah.info/,,,Gift Cards,http://skinbysarah.info/gift-cards,,,MA,02360,beauty_salon
Creative Comforts Massage & Spa,"12 Harding St, Lakeville, MA 02347",Massage spa,Lakeville,https://www.creative-comforts.com/,,," Gift Cards

",https://www.creative-comforts.com/store,https://www.creative-comforts.com/contact," Contact

",MA,02347,beauty_salon
Eyebrow Threading & Henna Tattoo,"174 Dean Street second Floor, Taunton, MA 02780",Hair removal service,Taunton,http://www.threadingnheena.webs.com/,,Cozy day spa offering ornate henna tattoos & custom-threaded eyebrows (available for parties).,"


Order Gift Certificates





",http://www.threadingnheena.webs.com/cdn-cgi/l/email-protection#8bdfe3f9eeeaefe2e5eca6e5a6e3eeeee5eacbe3e4ffe6eae2e7a5e8e4e6,https://threadingnheena.webs.com/contact-us,Contact Us,MA,02780,beauty_salon
JUST THREADING,"17 Premium Outlet Blvd, Lee, MA 01238",Hair removal service,Lee,http://www.justthreading.com/,,,Gift Card,https://justthreading.com/gift-card/,https://justthreading.com/contact/,Contact,MA,01238,beauty_salon
A Petite Retreat,"305 N Main St #1, Andover, MA 01810",Beauty salon,Andover,http://www.apetiteretreatandover.com/,,,Gift Certificates,http://www.andoverhairandskincare.com/?page_id=35,http://www.andoverhairandskincare.com/?page_id=38,Contact Us,MA,01810,beauty_salon
Rhythms Massage & Bodywork,"55 Pittsfield Rd #8a, Lenox, MA 01240",Spa,Lenox,http://www.rhythmsmassage.net/,,,GIFT CARD,https://www.rhythmsmassage.net/gift-card,https://www.rhythmsmassage.net/contact,CONTACT US,MA,01240,beauty_salon
Dilaura Naturals,"2141 Boston Rd, Wilbraham, MA 01095",Hair salon,Wilbraham,http://www.dilauranaturals.com/,,,,http://itsonme.com/basket/add?productId=1750&back=/marketplace,http://www.dilauranaturals.com/wp/we-welcome-your-feedback/,Contact Us,MA,01095,beauty_salon
Butter Day Spa,"750 East Ave, Pawtucket, RI 02860",Day spa,Pawtucket,http://www.butterdayspa.com/,,,Gift Certificates,http://butterdayspa.com/shop/,,,RI,02860,beauty_salon
Beauty Box,"2131 N Broadway, Los Angeles, CA 90031",Beauty salon,Los Angeles,http://www.beautyboxla.com/,,,Purchase Gift Cards,https://www.beautyboxla.com/beauty-box-gift-cards/,https://www.beautyboxla.com/contact/,Contact,CA,90031,beauty_salon
The Whole Body Fitness Spa,"3 Littleton Rd, Suite 10C, 2nd Floor, Westford, MA 01886",Spa and health club,Westford,http://www.thewholebodyspa.com/,,,Spa Gift Card-  Instant ,http://www.thewholebodyspa.com/products/gift-card,,,MA,01886,beauty_salon
Yankee Clipper Barbershop,"287 Great Rd, Littleton, MA 01460",Barber shop,Littleton,http://www.yankeeclipperbarbershop.com/,,,Gift Certificates,https://yankeeclipperbarbershop.com/gc/,,,MA,01460,beauty_salon
Lauren Craig Salon,"25 Andrew Ave, Wayland, MA 01778",Beauty salon,Wayland,http://www.laurencraigsalon.com/,,,GIFT CARDS,https://www.laurencraigsalon.com,https://www.laurencraigsalon.com/contact,CONTACT,MA,01778,beauty_salon
All About the Massage LLC,"288 Littleton Rd # 4, Westford, MA 01886",Massage therapist,Westford,http://www.allaboutthemassage.com/,,,Gift Certificates,https://allaboutthemassage.com/gift-certificates/,https://allaboutthemassage.com/contact/,Contact Us,MA,01886,beauty_salon
Spa On the Green,"776 Longmeadow St, Longmeadow, MA 01106",Day spa,Longmeadow,http://www.drglenbrooks.com/,,,Gift Cards,https://www.drglenbrooks.com/about/patient-resources/gift-cards/,https://www.drglenbrooks.com/contact/,Contact,MA,01106,beauty_salon
The Art of Lashes,"58 Prescott St #C3, Lowell, MA 01852",Beauty salon,Lowell,http://www.theartoflashes.com/,,,"#mask-comp-jeiof39uimg-svg * {fill: #fff; stroke: #fff; stroke-width: 0;}








",https://squareup.com/gift/6SQAYW108XH4A/order,https://www.theartoflashes.com/contact,CONTACT,MA,01852,beauty_salon
Indulgence Aesthetics Wellness & Med Spa,"1075 Westford St suite 203, Lowell, MA 01851",Medical spa,Lowell,http://www.indulgencemedspa.net/,,,Giftcards,https://www.indulgencemedspa.net/giftcards-specials/,https://www.indulgencemedspa.net/contact-us/,Contact Us,MA,01851,beauty_salon
Stacy S Skin Care & Hair Salon,"5911 Kanan Rd, Agoura Hills, CA 91301",Hair salon,Agoura Hills,http://staciskincare.com/,,,,https://staciskincare.com/wp-content/uploads/2012/02/Spafinder-Wellness-365-gift-card.jpg,https://staciskincare.com/contact-location/,Contact / Location,CA,91301,beauty_salon
Moderno Salon & Organic Loft,"406 Main St, Melrose, MA 02176",Beauty salon,Melrose,http://modernosalon.com/,,,SHOP NOW,https://modernosalon.salontarget.com/egift/?guestonly=guestonly,http://modernosalon.com/contact-us-2/,Contact Us,MA,02176,beauty_salon
Sofia E Day Spa,"12 Salem St, Lynnfield, MA 01940",Beauty salon,Lynnfield,http://sofiaedayspa.com/,,,GIFT CARDS,https://www.sofiaedayspa.com/gift-card,https://www.sofiaedayspa.com/contact,CONTACT,MA,01940,beauty_salon
Wake Up Pretty,"139 Lynnfield St, Peabody, MA 01960",Beauty salon,Peabody,http://wakeuppretty.net/,,,Gift Cards,https://squareup.com/gift/826MY4Q2TG6KA/order,https://www.wakeuppretty.net,CONTACT,MA,01960,beauty_salon
Sobella Skin & Beauty Studio,"7 Kimball Ln, Lynnfield, MA 01940",Facial spa,Lynnfield,https://sobellaskinandbeauty.com/,,,Gift Cards,https://sobellaskinandbeauty.com/gift-cards,https://sobellaskinandbeauty.com/contact-us,Contact Us,MA,01940,beauty_salon
Boston Brow Studio,"422 Salem St, Medford, MA 02155",Beauty salon,Medford,http://www.bostonbrowstudio.com/,,,Purchase a gift card,https://squareup.com/gift/7D1S713XYJNCQ/order,http://www.bostonbrowstudio.com/contact,"
            Contact
          ",MA,02155,beauty_salon
Beverly Athletic Club,"7 Reservoir Rd, Beverly, MA 01915",Spa,Beverly,https://beverlyathletic.com/,,,GIFT CARDS,https://clients.mindbodyonline.com/classic/ws?studioid=2499&stype=42,https://beverlyathletic.com/contact-us/,CONTACT US,MA,01915,beauty_salon
Skin Studio,"697 Cambridge St #206, Brighton, MA 02135",Skin care clinic,Brighton,http://skinstudioboston.com/,,,Instant Gift Certificates,http://bit.ly/1zfU0DT,https://skinstudioboston.com/contact-us/,Contact Us,MA,02135,beauty_salon
Celestial Body Works Massage,"Upstairs From Out Of The Box, 8 Chestnut St, Marblehead, MA 01945",Massage therapist,Marblehead,http://www.celestialbodyworks.com/,,,GIFT CERTIFICATE,http://celestialrose.boomtime.com/lgift,http://www.celestialbodyworks.com/contact-1.html,CONTACT,MA,01945,beauty_salon
HVW Esthetics,"8 Spring St, Marblehead, MA 01945",Spa,Marblehead,http://hvwesthetics.com/,,,Gift Cards,https://clients.mindbodyonline.com/ASP/main_shop.asp?studioid=531012&tg=&vt=&lvl=&stype=42&view=&trn=0&page=&catid=&prodid=&date=11%2f17%2f2017&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=2&loc=1,https://hvwesthetics.com/contact/,Contact,MA,01945,beauty_salon
Dayle's European Skin Care,"261 Washington St, Marblehead, MA 01945",Day spa,Marblehead,http://www.daylesdayspa.com/,,,Gift Cards|,http://www.daylesmedspa.com/gift-cards/,http://www.daylesmedspa.com/contact-us/,Contact Us|,MA,01945,beauty_salon
LuxeBeautiQue,"410 Humphrey St, Swampscott, MA 01907",Day spa,Swampscott,http://www.luxebeautique.com/,,,GIFT CARDS,https://luxebeautique.salonultimate.com/clientWeb/appointment,http://www.luxebeautique.com/contact,Contact,MA,01907,beauty_salon
UK Nails & Spa,"525 Boston Post Rd, Sudbury, MA 01776",Nail salon,Sudbury,http://www.uknailsspa.com/,,," Gift Certificate

",http://www.uknailsspa.com/copy-of-home,http://www.uknailsspa.com/contact," Contact Us

",MA,01776,beauty_salon
Healing Hands Massage and Esthetics  Sudbury MA,"75 Union Ave UNIT 201, Sudbury, MA 01776",Facial spa,Sudbury,http://bestmassagesudbury.com/,,"Various massages, plus waxing, facials & spray tanning, offered in simple, charming surrounds.",GIFT CARD,https://www.bestmassagesudbury.com/gift-card,https://www.bestmassagesudbury.com,CONTACT,MA,01776,beauty_salon
Julie Hall Skin Care,"440 Plain St, Marshfield, MA 02050",Waxing hair removal service,Marshfield,http://www.juliehall.skincaretherapy.net/,,,Gift Certificates,http://www.juliehall.skincaretherapy.net/gift-certificates,http://www.juliehall.skincaretherapy.net/contact-us,Contact us,MA,02050,beauty_salon
Joli Medical Spa,"435 Furnace St, Marshfield, MA 02050",Day spa,Marshfield,https://www.lejolivisage.com/,,,Gift Certificates,https://www.lejolivisage.com/product-category/gift-certificates/,https://www.lejolivisage.com/contact-joli-medical-spa-marshfield/,Location,MA,02050,beauty_salon
Sarah Glover Skincare & Wellness Center,"23 W Bay Rd, Osterville, MA 02655",Facial spa,Osterville,http://www.sarahgloverskincare.com/,,,GIFT CERTIFICATES,https://www.sarahgloverskincare.com/gift-card,https://www.sarahgloverskincare.com/contact,CONTACT,MA,02655,beauty_salon
Simply Massage,"34 Barstow St, Mattapoisett, MA 02739",Massage therapist,Mattapoisett,http://www.simplymassage.me/,,,Gift Certificates,http://www.simplymassage.me/gift-certificates,,,MA,02739,beauty_salon
Essentials With TLC,"352 6th St, San Francisco, CA 94107",Facial spa,San Francisco,http://ensomasf.com/,,,"
            Gift Certificates
          ",http://ensomasf.com/gift-certificates,http://ensomasf.com/contact,"
            Contact
          ",CA,94107,beauty_salon
Divine Massage,"34 Barstow St, Mattapoisett, MA 02739",Massage spa,Mattapoisett,http://www.divinemassagema.com/,,," Gift Certificates

",http://s.thegiftcardcafe.com/nkoAu6,http://www.divinemassagema.com/#," Contact

",MA,02739,beauty_salon
Texture Salon Medfield,"14 B N Meadows Rd, Medfield, MA 02052",Hair salon,Medfield,http://www.texturesalonmedfield.com/,,"Chic local salon with haircuts & color treatments, plus facial waxing & makeup application.",Online Booking/Gift cards,https://app.salonrunner.com/customer/index.jsp?id=27163,https://www.texturesalonmedfield.com/contact-us-policies,Contact Us~Policies,MA,02052,beauty_salon
Nicholas Christies Day Spa,"77 North St, Medfield, MA 02052",Day spa,Medfield,http://www.nicholaschristiesdayspa.com/,,,Gift Cards,http://nicholaschristiesdayspa.com/day-spa-gift-certificates-metrowest-boston-ma/,http://nicholaschristiesdayspa.com/contact-us/,Contact ,MA,02052,beauty_salon
Marilyn James Health and Beauty,"34 College Ave, Somerville, MA 02144",Beauty salon,Somerville,http://www.marilynjameshb.com/,,,Buy Gift Certificates Here,https://squareup.com/gift/05DYEACR95NQ6/order,https://marilynjameshb.com/contact-us/,Contact,MA,02144,beauty_salon
Spa Gloss,"955 Main St, Melrose, MA 02176",Nail salon,Melrose,https://www.spagloss.com/,,,GIFT CERTIFICATES,https://www.spagloss.com/gift-certificates/,https://www.spagloss.com/contact/,CONTACT US,MA,02176,beauty_salon
House of Ivy,"699 E Broadway, Boston, MA 02127",Beauty salon,Boston,http://houseofivysb.com/,,,Online Store ,https://www.vagaro.com/houseofivy/gift-certificates,https://www.houseofivysb.com/book-online,CONTACT,MA,02127,beauty_salon
Haven Beauty,"14 Church St, Hopkinton, MA 01748",Beauty salon,Hopkinton,http://www.havenbeautyma.com/,,,"

",https://www.instagram.com/p/B_KggVlHLeL/,,,MA,01748,beauty_salon
FBT Medical Aesthetics,"165 Main St Suite 102, Medway, MA 02053",Medical spa,Medway,http://fbtmed.com/,,,Buy Gift Cards,https://go.booker.com/location/FBTMedicalAesthetics/buy/gift-certificate,https://www.fbtmed.com/contact/,Contact,MA,02053,beauty_salon
Kimberly Bruno Salon,"689 Main St, Melrose, MA 02176",Beauty salon,Melrose,https://www.kimberlybruno.com/,,,"

CLICK HERE TO
book an appointment
purchase gift certificates
purchase packages

",https://www.vagaro.com/kimberlybrunosalon,,,MA,02176,beauty_salon
Salon 345,"345 Central St, Saugus, MA 01906",Beauty salon,Saugus,http://www.bestsaugussalon.com/,,,Gift Cards,http://www.bestsaugussalon.com/salon-central-street-saugus-ma-gift-cards.html,,,MA,01906,beauty_salon
Eneida Vann Salon Spa Cosmetique,"3595 Mendon Rd, Cumberland, RI 02864",Spa,Cumberland,http://www.evsalonspa.com/,,," Shop Our Gift Cards
 

",http://www.evsalonspa.com/store,http://www.evsalonspa.com/contact," CONTACT

",RI,02864,beauty_salon
EG Hair Designs,"45 Osgood St. Located in the Elan Hair Studio. Free parking is located in the municipal lot near the UPS building, Methuen, MA 01844",Hair salon,Methuen,http://www.eghairdesigns.com/,,,gift certificates AVAILABLE!,https://www.eghairdesigns.com/gift-certificates,,,MA,01844,beauty_salon
Absolute Elegance,"34 Lowell Rd, Salem, NH 03079",Beauty salon,Salem,http://www.absoluteelegancesalon.com/,,,Gift Certificates,https://www.absoluteelegancesalon.com/gift-certificates/,http://www.absoluteelegancesalon.com/#,Contact,NH,03079,beauty_salon
Omaggio Salon & Spa,"130 Main St, Salem, NH 03079",Hair salon,Salem,http://www.omaggiosalem.com/,,,Gift Certificates,https://omaggiosalem.com/gift-cards/,https://omaggiosalem.com/contact/,Contact,NH,03079,beauty_salon
Relaxation Works Spa,"1253 Broadway, Raynham, MA 02767",Massage spa,Raynham,http://relaxation-works.com/,,,Buy Gift Certificate,https://relaxation-works.com/buy-a-gift-certificate/,https://relaxation-works.com/contact/,Contact,MA,02767,beauty_salon
LaRose Muscular Therapy,"114 Water Street Bld 1, Milford, MA 01757",Massage therapist,Milford,https://larosemusculartherapy.com/,,,Gift Certificates,https://larosemusculartherapy.com/product-category/gift-cards/,https://larosemusculartherapy.com/#footer2map,Contact Us,MA,01757,beauty_salon
Milton Nails & Spa,"450 Granite Ave, Milton, MA 02186",Nail salon,Milton,http://miltonnailsandspa.com/,,,Gift Cards,http://miltonnailsandspa.com/gift-cards/,http://miltonnailsandspa.com/contacts/,Contacts and Directions,MA,02186,beauty_salon
HunterDavid Salon,"1197 Adams St, Dorchester, MA 02124",Hair salon,Dorchester,https://square.com/,,,"
Buy now
",https://squareup.com/gift/DJWDYEAQXGJGW/order,,,MA,02124,beauty_salon
Lola Beauty Boutique,"393 Neponset Ave, Dorchester, MA 02122",Hair salon,Dorchester,http://lolabeautyboutique.com/,,,"
              E-GIFT CARDS
            ",https://lola.salontarget.com/egift/?guestonly=guestonly,,,MA,02122,beauty_salon
Aura Salon1155,"1155 Hancock St, Quincy, MA 02169",Beauty salon,Quincy,http://www.aurasalon1155.com/,,,Purchase Gift Certificate,https://aurasalon1155.salontarget.com/egift/?guestonly+guestonly,https://www.aurasalon1155.com,Contact,MA,02169,beauty_salon
Blu Water Salon,"110 S Monroe St, Monroe, MI 48161",Beauty salon,Monroe,http://www.bluwaterspasalon.com/,,,BUY GIFT CERTIFICATE,http://www.secure-booker.com/bluwater/ShopOnline/GiftCertificate.aspx,https://www.bluwaterspasalon.com,CONTACT,MI,48161,beauty_salon
Vault Salon,"6661 Stanford Ranch Rd L, Rocklin, CA 95677",Hair salon,Rocklin,http://thevaultsalon.com/,,,"
Thank you 🙏 to all of our health care workers! 
 
",https://www.instagram.com/p/B-f89KGJxBd/,http://thevaultsalon.com/contact/,Contact,CA,95677,beauty_salon
Doug's 2 SalonSpa Inc,"8131 Vaughn Rd, Montgomery, AL 36116",Beauty salon,Montgomery,http://www.dougs2.com/,,,Gift Cards,https://www.dougs2.com/gift-cards/,https://www.dougs2.com/about/contact-us/,Contact Us,AL,36116,beauty_salon
Phoenix Salon & Spa,"6311 Atlanta Hwy, Montgomery, AL 36117",Beauty salon,Montgomery,http://phoenixsalonskinandspa.com/,,,Gift Certificates,http://stylenet.com/PhoenixSalonSpa/gift-certificates/,http://stylenet.com/PhoenixSalonSpa/contact-us/,Contact Us,AL,36117,beauty_salon
Benzie Salon,"9727 Montgomery Rd, Montgomery, OH 45242",Beauty salon,Montgomery,http://www.benziesalon.com/,,,"
",http://www.benziehaircare.com/Gift-Certificates_c_34.html,,,OH,45242,beauty_salon
Bettye O Day Spa,"1424 E 53rd St #304, Chicago, IL 60615",Day spa,Chicago,http://www.bettyeodayspa.com/,,,Gift Certificates,https://www.bettyeodayspa.com/copy-of-home,,,IL,60615,beauty_salon
Salt Salon & Spa,"327 Eastbrooke Pointe Dr Suite 300, Mt Washington, KY 40047",Beauty salon,Mt Washington,http://www.saltmtw.com/,,,Gift Cards,https://www.saltmtw.com/product/salt-salon-spa-gift-card/,,,KY,40047,beauty_salon
Studio & Co,"1501 Sulgrave Ave, Baltimore, MD 21209",Beauty salon,Baltimore,https://www.studioandcosalon.com/,,,Gift Cards,https://www.studioandcosalon.com/giftcardstosalon,https://www.studioandcosalon.com/contact,Contact,MD,21209,beauty_salon
XO SALON,"124 Virginia Ave, Pittsburgh, PA 15211",Beauty salon,Pittsburgh,http://www.xosalonpgh.com/,,,"

",https://www.instagram.com/p/B9NdtY-hJWB/,http://www.xosalonpgh.com/#contact-us-section,"
                        CONTACT US
                      ",PA,15211,beauty_salon
Bruno's Barber Shop & Hairstyling of Natick,"17 Pond St, Natick, MA 01760",Hair salon,Natick,http://www.brunosbarbershopofnatick.com/,,,Buy a Gift Card,https://squareup.com/gift/7JYZZEYNW5DC3/order,https://www.brunosbarbershopofnatick.com,Contact,MA,01760,beauty_salon
Luxotic Nail Bar,"200 Linden St, Wellesley, MA 02482",Nail salon,Wellesley,http://www.luxoticnailbar.com/,,"Intimate outpost providing manicures, pedicures & waxing services in a sophisticated setting.",gift-card,http://www.luxoticnailbar.com/gift-cards/gift-card,,,MA,02482,beauty_salon
femiluxe nails bar wayland,"71 Andrew Ave, Wayland, MA 01778",Nail salon,Wayland,http://femiluxenailbar.com/,,,Buy a Gift Card,http://femiluxenailbar.com/contact,http://femiluxenailbar.com/contact,Buy a Gift Card,MA,01778,beauty_salon
Bella Sante Day Spa Med Spa,"190 Linden St, Wellesley, MA 02482",Beauty salon,Wellesley,http://www.bellasante.com/,,,Gift Cards,http://www.bellasante.com/collections/gift-cards,http://www.bellasante.com/pages/contact-bella-sante,Contact,MA,02482,beauty_salon
PureLuxe,"118 Needham St, Newton, MA 02464",Nail salon,Newton,http://www.pureluxenewton.com/,,,SHOP NOW,https://go.booker.com/location/Pureluxe/buy/gift-certificate,http://www.pureluxenewton.com/contact,Contact Us,MA,02464,beauty_salon
Davis Hairdressing,"26 Lincoln St, Newton Highlands, MA 02461",Beauty salon,Newton Highlands,http://www.davishairdressing.com/,,,Gift Cards,https://davishairdressing.com/dh-gifts/,https://davishairdressing.com/contact/,Contact,MA,02461,beauty_salon
Aer Nailbar,"47 Lincoln St, Newton, MA 02461",Nail salon,Newton,http://aernailbar.com/,,,Gift Cards,https://aernailbar.zenoti.com/webstoreNew/giftcards/0117b1f1-6cc2-4d49-8c6d-820ee49d46e6,https://aernailbar.com/contact/,Contact,MA,02461,beauty_salon
New Leaf Hair Studio,"18 State St, Bristol, RI 02809",Beauty salon,Bristol,http://www.newleafhairstudio.com/,,,"
                  GIFT CARDS
                ",http://www.newleafhairstudio.com/shop-1,,,RI,02809,beauty_salon
LiVi Laser Center,"13 Russells Mills Rd, South Dartmouth, MA 02748",Hair removal service,South Dartmouth,http://livilasercenter.com/,,,PROMOTIONS/GIFT CARDS,https://www.giftfly.com/shop/livi-laser-center,https://www.livilasercenter.com/contact,CONTACT,MA,02748,beauty_salon
Face & Body By Elizabeth,"100 8th St, New Bedford, MA 02740",Spa,New Bedford,http://www.faceandbodybyliz.com/,,,"
				Gift Certificates
			",http://www.faceandbodybyliz.com/gift-certificates.html,http://www.faceandbodybyliz.com/contact.html,"
				Contact
			",MA,02740,beauty_salon
Indigo Salon Spa & Boutique,"50545 Cherry Hill Rd, Canton, MI 48188",Beauty salon,Canton,http://www.indigosalonanddayspa.com/,,,Gift Certificates,https://indigosalonspa.boomtime.com/lgift,http://www.indigosalonanddayspa.com/#,Contact,MI,48188,beauty_salon
Jeanne Lee,"115 Newbury St, Boston, MA 02116",Beauty salon,Boston,http://www.jeannesalon.com/,,,gift certificate,http://www.jeannesalon.com/gift_certificate.html,http://www.jeannesalon.com/contact.html,contact,MA,02116,beauty_salon
Balans Organic Spa  Massage Facial Float Therapy,"216 Newbury St, Boston, MA 02116",Day spa,Boston,http://www.bostonbalans.com/,,,gift card,https://clients.mindbodyonline.com/classic/ws?studioid=29230&stype=42,,,MA,02116,beauty_salon
Darling Merrill Hair Company,"10-C Harris St, Newburyport, MA 01950",Hair salon,Newburyport,http://www.darlingmerrill.com/,,,Purchase Products and Gift Cards,https://darlingmerrillhaircompany.square.site/,,,MA,01950,beauty_salon
Spray,"2080 Curtner Ave, San Jose, CA 95124",Tanning salon,San Jose,https://www.spraytanbykathryn.com/,,,Buy Gift Cards,http://www.giftfly.com/shop/spray-tan-by-kathryn,https://www.spraytanbykathryn.com/contact/,Contact Us(408) 478-9912,CA,95124,beauty_salon
Pretty Please Hair Salon,"100, 1754, 319 Newburyport Turnpike, Rowley, MA 01969",Hair salon,Rowley,http://www.prettyplease-salon.com/,,,"
            Gift Certificates
          ",http://www.prettyplease-salon.com/gift-certificates,,,MA,01969,beauty_salon
Home Beauty Spa,"74 Ruane Rd, West Newton, MA 02465",Beauty salon,West Newton,http://homebeautyspa.net/,,,Gift Cards,https://squareup.com/gift/W30SP1PNGZ32T/order,http://homebeautyspa.net/#contact,Contact,MA,02465,beauty_salon
Sheila Reissfelder Master Laser Tech,"575 Boylston St #2740, Newton, MA 02459",Laser hair removal service,Newton,http://www.josepharussomd.com/,,,Gift Cards,https://squareup.com/gift/ZRVJCPH3AT2TE/order,https://josepharussomd.com/contact/,Contact,MA,02459,beauty_salon
Haven Salon and Spa,"403 W Norfolk Ave, Norfolk, NE 68701",Beauty salon,Norfolk,http://www.havensalonnorfolk.com/,,,"
        Gift Card
      ",https://gift-cards.phorest.com/salons/havensalonspa,http://www.havensalonnorfolk.com/https/phorestcom/book/salons/havensalonspa,"
            Contact
          ",NE,68701,beauty_salon
AOC Salon,"821 W 21st St #101, Norfolk, VA 23517",Beauty salon,Norfolk,http://www.aocsalon.com/,,,GET YOUR AOC SALON  GIFT CARD ONLINE                                 CLICK HERE,https://giftup.app/place-order/a71324e6-2b83-4961-849e-09ead00ecdb5?platform=Hosted,https://www.aocsalon.com/about-us/contact-us/,Contact Us,VA,23517,beauty_salon
Bebe Simone Professional Makeup Artist,"2 Cherry Tree Ln, Foxborough, MA 02035",Beauty salon,Foxborough,http://www.simonemakeup.com/,,,"
                    Gift Certificates
                ",https://www.bebemakeupartist.com/gift-certificates,https://www.bebemakeupartist.com/contact,"
                    Contact
                ",MA,02035,beauty_salon
Changes City Spa,"710 W 21st St, Norfolk, VA 23517",Day spa,Norfolk,http://www.changesaregood.com/,,,GIFT CARDS,http://changesaregood.com/gift-cards/,http://changesaregood.com/about-us/contact-us/,CONTACT US,VA,23517,beauty_salon
