name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Book House of Stuyvesant Plaza,"1475 Western Ave # 62, Albany, NY 12203",Book store,Albany,http://www.bhny.com/,,,,,http://www.bhny.com/contact-us,Contact,NY,12203,book_store
The Last Bookstore,"453 S Spring St, Los Angeles, CA 90013",Used book store,Los Angeles,http://www.lastbookstorela.com/,,Airy book & record store offering new & used items in a multilevel space adorned with local art.,,,http://www.lastbookstorela.com/#contact,Contact,CA,90013,book_store
Tavistock Books,"1503 Webster St, Alameda, CA 94501",Rare book store,Alameda,http://www.tavbooks.com/,,,,,https://www.tavbooks.com/contact.php,Contact,CA,94501,book_store
Reston's Used Book Shop,"Village Center, 1623 Washington Plaza North Lake Anne, Reston, VA 20190",Used book store,Reston,http://restonsusedbookshop.com/,,Established store offering a large selection of used books in a variety of genres.,,,http://restonsusedbookshop.com/contact.html,"
				Contact
			",VA,20190,book_store
TSU Bookstore,"3100 Cleburne St, Houston, TX 77004",Book store,Houston,http://tsu.bncollege.com/,,,,,http://tsu.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=61051,Contact Us,TX,77004,book_store
Women of Wisdom,"118 Washington St, North Easton, MA 02356",Gift shop,North Easton,https://www.womenofwisdominc.com/,,,,,https://www.womenofwisdominc.com/contact.html,Contact,MA,02356,book_store
To the Fire of Normandy and Beyond,"20 Roche Brothers Way, Stoughton, MA 02072",Books wholesaler,Stoughton,http://www.normandywarmemoir.com/,,,,,https://www.normandywarmemoir.com/contact/,Contact,MA,02072,book_store
Go Calendars,"552 Emerson St, Palo Alto, CA 94301",Gift shop,Palo Alto,http://unamidpen.org/,,,,,http://unamidpen.org/interest-form/,Contact Us ! ,CA,94301,book_store
James Cummins Bookseller,"699 Madison Ave #7, New York, NY 10065",Rare book store,New York,http://www.jamescumminsbookseller.com/,,"Established store with a collection of fine & rare books in many fields, plus manuscripts & artwork.",,,https://www.jamescumminsbookseller.com/contact.php,Contact Us,NY,10065,book_store
Squirrel Eze & Friends,"18 Highland St, Townsend, MA 01469",Gift shop,Townsend,http://www.squirreleze.com/,,,,,https://www.squirrelezeshop.com/index.php?route=information/contact,,MA,01469,book_store
Alran Books,"9 Townsend Rd, Harrisville, NH 03450",Book store,Harrisville,http://alranbooks.com/,,,,,https://alranbooks.com/about-alran-books/contact-us.html,Contact Us,NH,03450,book_store
Imprint Bookstore,"820 Water St, Port Townsend, WA 98368",Book store,Port Townsend,http://www.writersworkshoppe.com/,,,,,http://www.writersworkshoppe.com/contact.html,"
		    Contact
		  ",WA,98368,book_store
David M Lesser Fine Antiquarian Books LLC,"1 Bradley Rd #302, Woodbridge, CT 06525",Used book store,Woodbridge,http://www.lesserbooks.com/,,,,,https://www.lesserbooks.com/contact.php,Contact,CT,06525,book_store
Montana Valley Book Store,"512 Railroad Ave, Alberton, MT 59820",Used book store,Alberton,http://www.montanavalleybookstore.com/,,,,,http://www.montanavalleybookstore.com/contact,Contact,MT,59820,book_store
Wow Cool(r) Alternative Comics,"21607B Stevens Creek Blvd, Cupertino, CA 95014",Comic book store,Cupertino,https://wowcool.com/,,,,,https://wowcool.com/faq/contact-2/,,CA,95014,book_store
AfriWare Books Co,"1701 S 1st Ave #400, Maywood, IL 60153",Book store,Maywood,http://www.afriwarebooks.com/,,"African-centric store featuring books for all ages, beauty products & gifts, plus community events.",,,http://www.afriwarebooks.com/contact-us.html,"
				Contact Us
			",IL,60153,book_store
That Book Store LLC,"446 Silas Deane Hwy, Wethersfield, CT 06109",Book store,Wethersfield,http://www.thatbookstore.com/,,,,,http://www.thatbookstore.com/mailto:contact@thatbookstore.com,contact@thatbookstore.com,CT,06109,book_store
The Lit Bar,"131 Alexander Ave, The Bronx, NY 10454",Book store,The Bronx,http://www.thelitbar.com/,,Cozy neighborhood bookshop/wine bar stocking popular titles & hosting events & readings.,,,http://www.thelitbar.com/contact,"
                Visit & Contact
              ",NY,10454,book_store
Trail's End Bookstore,"241 Riverside Ave, Winthrop, WA 98862",Book store,Winthrop,https://www.trailsendbookstore.com/,,,,,https://www.trailsendbookstore.com/contact,Contact Us,WA,98862,book_store
Magnolia's Bookstore,"3206 W McGraw St, Seattle, WA 98199",Book store,Seattle,http://www.magnoliasbookstore.com/,,"Independent bookstore in a cozy, neighborhood setting, stocking titles for all ages.",,,https://magnoliasbookstore.com/contact-us/,Contact Us,WA,98199,book_store
Nearly New Thrift Shop,"810 Bragg Blvd, Fayetteville, NC 28301",Thrift store,Fayetteville,http://nearlynewthriftshop.com/,,Thrift shop carrying a range of new & used items from furniture & home goods to antiques & gifts.,,,http://nearlynewthriftshop.com/contact-us,"  

Call us! // 910-779-3531
",NC,28301,book_store
Wayland Depot,"1 Cochituate Rd, Wayland, MA 01778",Gift shop,Wayland,http://www.thewaylanddepot.com/,,,,,http://thewaylanddepot.com/about-us/contact/,Contact,MA,01778,book_store
The Bookstore at the Berry Center,"129 S Main St, New Castle, KY 40050",Book store,New Castle,http://berrycenter.org/,,,,,http://berrycenter.org/about/staff,Contact,KY,40050,book_store
The History Press,"420 Wando Park Blvd, Mt Pleasant, SC 29464",Book store,Mt Pleasant,http://www.historypress.net/,,,,,http://www.historypress.net/ContactUs/Shipping,,SC,29464,book_store
King's Books,"218 St Helens Ave, Tacoma, WA 98402",Book store,Tacoma,http://www.kingsbookstore.com/,,"Quaint bookseller know for its deep inventory of new, used & out-of-print titles.",,,http://visitor.r20.constantcontact.com/d.jsp?llr=oj4orubab&p=oi&m=1101274774830,,WA,98402,book_store
BOOKOFF,"1025 Westminster Mall #1042, Westminster, CA 92683",Book store,Westminster,http://www.bookoffusa.com/,,,,,http://www.bookoffusa.com/faq/#contact,CONTACT,CA,92683,book_store
Double Bar Music,"549 American Legion Hwy #3, Westport, MA 02790",Music store,Westport,https://www.doublebarmusic.com/,,,,,https://www.doublebarmusic.com/contact,ABOUT,MA,02790,book_store
Thursday Thrift Shop,"2 Commons, Little Compton, RI 02837",Thrift store,Little Compton,http://www.ucclcri.org/,,,,,http://www.ucclcri.org/contact-us.html,"

			Contact Us
		
",RI,02837,book_store
The University of Chicago Bookstore,"970 E 58th St, Chicago, IL 60637",Book store,Chicago,http://uchicago.bncollege.com/,,"Campus emporium stocking textbooks, university-themed apparel, dorm-room supplies & gifts.",,,http://uchicago.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=15063,Contact Us,IL,60637,book_store
Sandra L Hoekstra Bookseller ABAA ILAB,"153 Main St, Thomaston, ME 04861",Book store,Thomaston,http://slhbookseller.com/,,,,,https://www.slhbookseller.com/contact.php,Contact,ME,04861,book_store
Mermaid Books,"421 Prince George St # A, Williamsburg, VA 23185",Used book store,Williamsburg,https://www.mermaidbookswilliamsburg.com/,,,,,https://www.mermaidbookswilliamsburg.com/contact-us/,Contact Us,VA,23185,book_store
Freebird Books & Goods,"123 Columbia St, Brooklyn, NY 11231",Book store,Brooklyn,http://www.freebirdbooks.com/,,"Store offering used books with a speciality in the history & culture of NYC, plus readings & events.",,,http://www.freebirdbooks.com/contact.html,"
				Contact
			",NY,11231,book_store
Standards Manual,"212 Franklin St, Brooklyn, NY 11222",Book store,Brooklyn,http://www.standardsmanual.com/,,,,,http://www.standardsmanual.com/mailto:contact@standardsmanual.com,contact@standardsmanual.com,NY,11222,book_store
Austin's Antiquarian Books,"123 W Main St, Wilmington, VT 05363",Used book store,Wilmington,http://www.austinsbooks.com/,,,,,https://www.austinsbooks.com/contact.php,Contact,VT,05363,book_store
The Comic Book Shop,"1855 Marsh Rd, Wilmington, DE 19810",Comic book store,Wilmington,http://thecomicbookshop.com/,,,,,http://thecomicbookshop.com/ContactUs,Contact,DE,19810,book_store
UNCW Bookstore,"601 S College Rd, Wilmington, NC 28403",Book store,Wilmington,http://www.uncw.bncollege.com/,,,,,http://www.uncw.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=19051,Contact Us,NC,28403,book_store
Barrett Bookstore,"6 Corbin Dr, Darien, CT 06820",Book store,Darien,http://www.barrettbookstore.com/,,,,,http://www.barrettbookstore.com/contact,Contact Us,CT,06820,book_store
A Likely Story Bookstore,"7566 W Main St #113, Sykesville, MD 21784",Book store,Sykesville,https://www.sykesvillebooks.com/,,,,,https://www.sykesvillebooks.com/contact,,MD,21784,book_store
Central Connecticut State University Book Store,"105 Ella Grasso Blvd, New Britain, CT 06053",Book store,New Britain,https://central-ct.bncollege.com/,,,,,https://central-ct.bncollege.com/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=22051,Contact Us,CT,06053,book_store
Nutmeg Books,"354 New Litchfield St, Torrington, CT 06790",Used book store,Torrington,https://www.nutmegbooks.com/,,,,,https://www.nutmegbooks.com/contact,"
            Contact
          ",CT,06790,book_store
Jumping Frog,"56 Arbor St #107, Hartford, CT 06106",Used book store,Hartford,http://www.thejumpingfrog.com/,,,,,https://www.thejumpingfrog.com/?page=shop/contactus,Contact Us,CT,06106,book_store
Hoffman Books,"4167 N High St, Columbus, OH 43214",Book store,Columbus,http://www.hoffmansbookshop.com/,,,,,http://www.hoffmansbookshop.com/page/contact-us, Contact Us,OH,43214,book_store
Cover to Cover Children's Books,"2116 Arlington Ave, Columbus, OH 43221",Book store,Columbus,http://covertocoverchildrensbooks.com/,,,,,http://covertocoverchildrensbooks.com/contact,Contact Us,OH,43221,book_store
Read It Again Books,"39733 Grand River Ave, Novi, MI 48375",Used book store,Novi,http://www.readitagainbooks-novi.com/,,,,,http://www.readitagainbooks-novi.com/page/contact-us, Contact Us,MI,48375,book_store
