name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
Vans,"999 S Washington St, North Attleborough, MA 02760",Shoe store,attleboro,http://www.vans.com/,,Retail store featuring the brand's surfing & skateboarding-inspired shoes & casualwear.,Gift Card,https://www.vans.com/gift-card.html,/utility/contact-us.html,Contact Us,1
The Dance Drawer,"41 N Washington St, North Attleborough, MA 02760",Clothing store,attleboro,http://thedancersdrawer.com/,,,,,,,1
The Red Velvet Shoe Vintage,,Vintage clothing store,attleboro,http://www.theredvelvetshoe.com/,,,Boutique Policies,https://www.theredvelvetshoe.com/boutique/storepolicies.html,mailto:shopvintage@theredvelvetshoe.com,"
        
        
        
        
        Contact",1
Goodwill South Attleboro MA,"115 Washington St, South Attleboro, MA 02703",Thrift store,attleboro,https://goodwill-south-attleboro-ma-gwsne.business.site/,,"Long-standing nonprofit chain with a range of pre-owned clothing, furniture, housewares & more.",,,,Contact,1
Bellows Leather,"999 S Washington St, North Attleborough, MA 02760",Clothing alteration service,attleboro,https://bellows-leather.business.site/,,,,,,Contact,1
Rainbow Shops,,Women's clothing store,attleboro,,,,,,,,1
TJ Maxx & HomeGoods,"111 Taunton St, Plainville, MA 02762",Clothing store,attleboro,https://tjmaxx.tjx.com/store/index.jsp,,"Retail chain featuring stylish brand-name apparel, shoes & accessories, plus housewares.",,,,,1
Champs Sports,"999 S Washington St, North Attleborough, MA 02760",Clothing store,attleboro,https://stores.champssports.com/us/ma/north-attleborough/999-s-washington-st,,"Chain featuring a wide range of brand-name athletic footwear, clothing, hats & more.",Gift Cards,https://www.champssports.com/giftcards.html,https://www.champssports.com/feedback,Contact Us,1
LLBean,"280 School St, Mansfield, MA 02048",Clothing store,attleboro,https://www.llbean.com/llb/shop/1000001721,,"Retailer offering a variety of outdoor apparel & footwear, plus sporting & camping gear.",Gift Cards,https://www.llbean.com/llb/shop/505?nav=gn@metricsPageToken@,,,1
LOFT,"280 School St, Mansfield, MA 02048",Women's clothing store,attleboro,https://stores.loft.com/us/ma/mansfield/280-school-street.html,,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",,,,,1
Cheryl Reed Independent Stylist for Ruby Ribbon,,Clothing store,attleboro,http://www.rubyribbon.com/cherylreed,,,"Gift Cards
                    ","https://www.rubyribbon.com/Pws/CherylReed/store/AM/product/e-Gift-Card,1366.aspx",https://www.rubyribbon.com/Pws/CherylReed/tabs/contact-me.aspx,"

 CONTACT ME
                                        ",1
Jos A Bank,"280 School St Suite D120, Mansfield, MA 02048",Men's clothing store,attleboro,https://www.josbank.com/store-locator/mansfield-ma-686?utm_source=google&utm_medium=listing&utm_content=686&utm_campaign=MA,,"Menswear chain offering house-label suits, dress shirts & pants, plus sportswear & accessories.",Gift Cards,https://www.josbank.com/c/gift-cards,https://www.josbank.com/support,Contact Us,1
Policain Creations,,Boutique,attleboro,http://www.policaincreations.com/,,,,,/pages/contact-us,Contact Us,1
American Eagle Store,"280 School St Suite F-160, Mansfield, MA 02048",Clothing store,attleboro,http://storelocations.ae.com/us/ma/mansfield/280-school-street.html,,"Chain selling trendy casualwear, shoes, accessories & loungewear for guys & girls.",,,,,1
Journeys,"999 S Washington St, North Attleborough, MA 02760",Clothing store,attleboro,https://www.journeys.com/store/JOURNEYS-Emerald-Square?utm_source=local&utm_medium=local&utm_campaign=Google-1215,,"Teen-oriented chain supplying casual, surf-&-skate-inspired clothes, shoes & accessories.",Gift Cards,/gift_cards,https://gcoi.force.com/journeys/s/,Contact Us,1
Finish Line,"999 S. Washington Street Suite E255B, North Attleborough, MA 02760",Clothing store,attleboro,https://stores.finishline.com/ma/north-attleboro/emerald-square-mall.html?utm_source=googlemybusiness&utm_medium=organic,,"Retail chain carrying a large selection of athletic footwear, apparel & accessories, plus fan gear.",,,,,1
Victoria's Secret & PINK,"Emerald Square, 999 S Washington St, North Attleborough, MA 02760",Lingerie store,attleboro,https://www.victoriassecret.com/store-locator#/store/370,,"Chain retailer known for housebrand women’s lingerie, plus pajamas, loungewear & beauty products.",,,,,1
Target,"91 Taunton St, Plainville, MA 02762",Clothing store,attleboro,https://www.target.com/sl/plainville/1930,,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",Gift Cards,/c/gift-cards/-/N-5xsxu,,,1
LIPO EXPRESS FAJAS COLOMBIANAS,"162 Broad St, Pawtucket, RI 02860",Clothing store,attleboro,https://www.lipoexpressfajascolombianas.com/,,,,,https://www.lipoexpressfajascolombianas.com,Contact,1
Lane Bryant Outlet,"1 Premium Outlets Blvd #470, Wrentham, MA 02093",Clothing store,attleboro,https://stores.lanebryant.com/ma/wrentham/1-premium-outlets-blvd?sid=NS:Google:GMB,,"Women's clothing chain with fashionable plus-size clothing, lingerie, shoes & accessories.",Gift Cards,https://www.lanebryant.com/account/giftcard-landing-page.jsp,,,1
Lids,"999 S Washington St, North Attleborough, MA 02760",Hat shop,attleboro,https://www.lids.com/store/lids-lids-emerald-square/sd-16446625+z-9675170-2560986048?_s=bm-LIDS-RETAIL-GMB,,"Chain specializing in licensed team hats, logo apparel & sports memorabilia.",,,,,1
Top Shelf Vintage Co,"35 Exchange St, Pawtucket, RI 02860",Vintage clothing store,attleboro,http://topshelfvintageco.com/,,,,,,,1
Catch A Vibe Tv,,Clothing store,attleboro,,,,,,,,1
francesca's,"999 S Washington St, North Attleborough, MA 02760",Boutique,attleboro,https://www.francescas.com/,,"Women's clothing chain with an array of casual, playful clothing, plus bags, shoes & gifts.",Gift Cards,/category/gifts/gift-cards.do,/category/customer+service/contact+us.do,CONTACT US,1
Burlington,"287 Washington St, Attleboro, MA 02703",Clothing store,attleboro,https://www.burlington.com/,,," 
buy gift cards
",/gift-cards,,,1
Old Navy Outlet,"1 Outlet Blvd #740, Wrentham, MA 02093",Clothing store,attleboro,https://oldnavy.gap.com/stores/ma/wrentham/oldnavy-5238.html,,"Chain with a wide range of clothing for the family from jeans to loungewear, plus fun accessories.",Check Gift Card Balances,"/customerService/info.do?cid=35433&mlink=5151,8562444,3&clink=8562444",,,1
Mulligan Gear,"234 N Main St, Mansfield, MA 02048",Hat shop,attleboro,http://www.mulligangear.com/,,,Gift Certificates,https://mulligangear.com/product/mulligan-gear-gift-certificate/,http://mulligangear.com/contact/,Contact,1
Bloomingdale's Outlet,"1 Premium Outlets Blvd, Unit #599, Wrentham, MA 02093",Clothing store,attleboro,https://locations.bloomingdales.com/wrentham-village-premium-outlets,,"Upscale department store for apparel, accessories & cosmetics. Most carry furniture & home goods.",,,,,1
Nike Factory Store,"One Premium Outlets Blvd, Suite 600, Wrentham, MA 02093",Sportswear store,attleboro,https://www.nike.com/retail/s/nike-factory-store-wrentham?cp=84620811901_seo_,,,,,,,1
AllSaints,"1 Outlet Blvd, Wrentham, MA 02093",Clothing store,attleboro,https://www.allsaints.com/store-locator/all-stores/usa/boston/wrentham-outlet/,,"Apparel chain with its own line of stylish, edgy apparel, including leather jackets in many styles.","
Gift Cards
",/gift_card/,/help/,Contact Us,1
Tommy Bahama Outlet,"1 Outlet Blvd Space 575, Wrentham, MA 02093",Clothing store,attleboro,http://www.tommybahama.com/en/store/Wrentham%20(Outlet)?lat=42.0484051&long=-71.3468091,,,Shop Gift Cards,/en/gift-cards,/en/guest-services/contact-us,"



Contact Us
",1
Lucky Brand,"1 Premium Outlets Blvd Space 625, Wrentham, MA 02093",Clothing store,attleboro,https://stores.luckybrand.com/lucky-brand-5282e33ff6f6?utm_source=google&utm_medium=organic&utm_campaign=local,,"Trendy chain known for house-label jeans, a variety of casualwear & accessories for adults & kids.",Gift Cards,https://www.luckybrand.com/gift-cards,https://www.luckybrand.com/CustomerService,Contact Us,1
Eddie Bauer Outlet,"1 Premium Outlets Blvd #640, Wrentham, MA 02093",Clothing store,attleboro,http://www.eddiebauer.com/,,"Retail mainstay for house-brand outerwear, clothing, footwear & accessories for outdoor recreation.",Gift Cards,/custserv/customer-service-gift-cards.jsp,/custserv/ask-eddie-email.jsp,contact us,1
7 For All Mankind Outlet,"1 Outlet Blvd Ste 673, Wrentham, MA 02093",Clothing store,attleboro,https://www.7forallmankind.com/?utm_source=GMBlisting&utm_medium=organic,,"Chain of designer denim boutiques, stocking the brand's jeans along with other trendy casualwear.",,,https://www.7forallmankind.com/contact-us/,Contact Us,1
American Eagle Outlet,"1048 South St Suite 0770, Wrentham, MA 02093",Clothing store,attleboro,http://storelocations.ae.com/us/ma/wrentham/1048-south-street.html,,"Chain selling trendy casualwear, shoes, accessories & loungewear for guys & girls.",,,,,1
GUESS Factory,"1 Premium, Outlet Blvd Space 590, Wrentham, MA 02093",Clothing store,attleboro,https://stores.guess.com/en/guessfactory/ma/wrentham/1-premium-outlet-boulevard/3178/?cmp=maps+-+google+places&utm_medium=maps&utm_source=google+places&utm_content=guessfactory_3178,,"Clothing retailer known for its house-brand designer jeans, clothing & accessories for men & women.",Gift Cards,https://shop.guess.com/GiftCard/,https://shop.guess.com/CustomerCare/ContactUs/,Contact Us,1
Hanna Andersson,"1 Outlet Blvd, Wrentham, MA 02093",Clothing store,attleboro,http://www.hannaandersson.com/,,"Clothing chain with Swedish roots, outfitting babies & children, with a focus on organic cotton.",Gift Cards,https://www.hannaandersson.com/gift-card/,tel:1.800.222.0544,6 am to 8 pm PT,1
Polo Ralph Lauren Children's Factory Store,"1 Premium Outlets Blvd, Ste 635, Wrentham, MA 02093",Children's clothing store,attleboro,https://stores.poloralphlaurenfactorystore.com/us/ma/wrentham/1-premium-outlets-blvd-8572887,,,,,,,1
Justice,"1 Premium, Outlet Blvd Suite 510, Wrentham, MA 02093",Children's clothing store,attleboro,https://stores.shopjustice.com/ma/wrentham/1-premium-outlet-blvd,,"Apparel chain supplying on-trend clothing, accessories & more for tweens.",Gift Cards,#Footer-giftCardsLinks,,,1
Beecee's Sophistikat,"999 S Washington St, North Attleborough, MA 02760",Boutique,attleboro,,,,,,,,1
vineyard vines Outlet,"1 Premium Outlet Blvd 235 A, Wrentham, MA 02093",Clothing store,attleboro,http://www.vineyardvines.com/,,"Preppy chain for the whole family, inspired by Martha's Vineyard, including signature print ties.",gift cards,/giftcards,https://www.vineyardvines.com/contact,Contact,1
Under Armour Factory House,"Wrentham Village Premium Outlets 1 Premium, Outlet Blvd Suite 305, Wrentham, MA 02093",Clothing store,attleboro,http://store-locations.underarmour.com/ma/wrentham/5/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Activewear brand known for its apparel, shoes & accessories designed for sports & fitness.",Gift Cards,https://www.underarmour.com/en-us/gift-card-landing,//underarmour.custhelp.com,Contact Us,1
Lacoste,"1 Premium, Outlet Blvd Suite 260, Wrentham, MA 02093",Clothing store,attleboro,https://www.lacoste.com/us/stores/unitedstates/wrentham/lacostewrenthamoutlet-3901?utm_source=yext&utm_medium=referral&utm_campaign=GMB&utm_term=Lacoste_Wrentham_Outlet&utm_content=3901,,"Chain known for polo shirts sells men's & women's apparel, accessories, leather goods & sportswear.",,,/us/FAQ.html,"




Help & Support

",1
Levi's Outlet Store at Wrentham Village Premium Outlets,"One Premium, Outlet Blvd Space 720, Wrentham, MA 02093",Clothing store,attleboro,https://locations.levi.com/ma/wrentham/denim_wrentham_ma_441.html,,"Denim pioneer dating back to 1873 with a selection of jeans, casualwear, jackets & accessories.","

                                Gift Cards
",https://www.levi.com/US/en_US/gift-cards,https://www.levi.com/US/en_US/contact,"

                                    Contact Us
Opens new window",1
Hanesbrands,"1 Premium Outlet Blvd, Tinton Falls, NJ 07753",Clothing store,attleboro,https://outlets.onehanesplace.com/nj/tinton-falls/1-premium-outlet-boulevard-11926515.html?utm_source=yext&utm_medium=cpv&utm_campaign=stores,,,,,,,1
Vince Outlet,"1 Outlet Blvd space 637, Wrentham, MA 02093",Clothing store,attleboro,https://www.vince.com/storelocator,,"High-end chain for stylish yet timeless clothing & accessories for men, women & children.",Gift Cards,https://www.vince.com/e-giftcard,https://www.vince.com/contactus,Help,1
Brooks Brothers Factory Outlet,"1 Outlet Blvd, Wrentham, MA 02093",Clothing store,attleboro,https://locations.brooksbrothers.com/ma/wrentham/6653/,,"Longtime label known for its classic shirts, suits, sportswear & accessories for men, women & kids.",Gift Cards,"https://www.brooksbrothers.com/Gift-Cards/giftcards,default,pg.html",,,1
DKNY,"1 Premium Outlets Boulevard #195, Wrentham, MA 02093",Clothing store,attleboro,https://www.donnakaran.com/store-locator/dkny+company+store+-+wrentham+village+premium+outlets.do,,,,,/category/customer+service/contact+us.do,CONTACT US,1
PacSun,,Clothing store,attleboro,,,,,,,,1
Nautica,"1 Premium Outlets Blvd, #402, Wrentham, MA 02093",Clothing store,attleboro,https://www.nautica.com/?utm_source=GMB&utm_medium=organic,,"Retail chain selling classic apparel, accessories & bedding inspired by the sea.","
 Gift Cards
",https://www.nautica.com/giftcard,/contactus,E-mail,1
Elie Tahari,"1 Outlet Blvd #275, Wrentham, MA 02093",Women's clothing store,attleboro,https://www.elietahari.com/?utm_source=local&utm_medium=wrentham,,,,,/pages/contact-us,CONTACT US,1
Carter's,"1 Premium Outlets Blvd, Suite 135, Wrentham, MA 02093",Children's clothing store,attleboro,https://www.carters.com/find-a-store?cm_mmc=Carters_Local-_-Google-_-736-_-All,,"Baby & kids' apparel brand known for its colorful, basic clothing & accessories.",Gift Cards,https://www.carters.com/gc-cashstar-092816.html,https://www.carters.com/contact-us?id=carters,Email Us,1
Ann Taylor Factory Store,,Women's clothing store,attleboro,,,,,,,,1
Aeropostale,"1 Outlet Blvd #335, Wrentham, MA 02093",Clothing store,attleboro,https://www.aeropostale.com/storedetails/?StoreID=720&utm_source=gmb&utm_medium=organic,,Trendy retail chain selling casualwear & accessories for young adults (some focus on kids' apparel).,Gift Cards,/gift-card-main/egift-card-lp.html/?content=footer,https://www.aeropostale.com/customer-service/contact-us/contact-us-main.html,Contact Us,1
US Polo Assn Outlet,"One Premium, Outlet Blvd, Wrentham, MA 02093",Clothing store,attleboro,https://www.uspoloassn.com/,,,,,https://uspoloassn.com/pages/contact-us,Contact Us,1
OshKosh B'gosh,"1 Premium Outlets Blvd, Suite 520, Wrentham, MA 02093",Children's clothing store,attleboro,https://www.oshkosh.com/find-a-store?cm_mmc=OshKosh_Local-_-Google-_-134-_-All,,Long-standing retail chain selling casual apparel & accessories for babies & kids.,Gift Cards,https://www.oshkosh.com/gc-cashstar-okbg-092816.html,https://www.oshkosh.com/contact-us?id=oshkosh,Email Us,1
White House Black Market,"80 Premium Outlets Blvd Ste. 199, Merrimack, NH 03054",Clothing store,attleboro,https://www.whitehouseblackmarket.com/store/,,"Women's apparel chain supplying modern dresses, separates & workwear, primarily in black & white.",Gift Cards,/store/page/the-perfect-gift-white-house-black-market/117509275,/store/page/contact-us/22,Contact Us,1
Calvin Klein Outlet,"80 Premium Outlets Blvd Suite #491, Merrimack, NH 03054",Clothing store,attleboro,https://www.calvinklein.us/en/store-locator,,,,,,,1
GapKids,"1 Outlet Blvd STE 310, Wrentham, MA 02093",Children's clothing store,attleboro,https://www.gap.com/stores/ma/wrentham/gap-1669.html,,,Check Gift Card Balances,"/customerService/info.do?cid=2116&mlink=39813,8846349,GiftCard&clink=8846349",,,1
Target,"79 Commerce Way, Seekonk, MA 02771",Clothing store,attleboro,https://www.target.com/sl/seekonk/1374,,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",Gift Cards,/c/gift-cards/-/N-5xsxu,,,1
Citi Trends,,Clothing store,attleboro,,,,,,,,1
Rainbow Shops,"1925 Pawtucket Ave, East Providence, RI 02914",Women's clothing store,attleboro,https://www.rainbowshops.com/store-details?storeid=01132&utm_source=extended-network&utm_medium=yext&utm_campaign=store-listings&utm_term=01132,,"Apparel chain offering fashionable clothing for juniors & plus-size women, plus accessories.",,,,,1
Rainbow Shops,,Women's clothing store,attleboro,,,,,,,,1
Family Dollar,"217 S Main St, Attleboro, MA 02703",Clothing store,attleboro,https://www.familydollar.com/locations/ma/attleboro/22421/,,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",Gift Cards,//www.familydollar.com/party-supplies-gift-wrap/gift-cards-fd,//www.familydollar.com/contact-family-dollar,Contact Us,1
Levi's Jeans at Wrentham Premium Outlets,,Clothing store,attleboro,,,,,,,,1
Elie Tahari,,Clothing store,attleboro,,,,,,,,1
Madrag,"Shaw's Plaza, 50 Ann Mary St, Pawtucket, RI 02860",Women's clothing store,attleboro,http://www.madrag.com/,,,GIFT CARDS,https://balance.clutch.com/madrag,Contact_Us.aspx,CONTACT,1
Heart & Home Baby Safety Inc,"Ba Dr, North Attleborough, MA 02760",Baby store,attleboro,,,,,,,,1
Gap WRENTHAM VILLAGE,"1 Outlet Blvd STE 310, Wrentham, MA 02093",Clothing store,attleboro,https://www.gap.com/stores/ma/wrentham/gap-1669.html,,,Check Gift Card Balances,"/customerService/info.do?cid=2116&mlink=39813,8846349,GiftCard&clink=8846349",,,1
JMcLaughlin,,Clothing store,attleboro,,,,,,,,1
Marshalls,"1925 Pawtucket Ave, East Providence, RI 02914",Clothing store,attleboro,https://www.marshalls.com/,,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,Contact Us,1
H&M,,Clothing store,attleboro,,,,,,,,1
Express,"999 S Washington St, North Attleborough, MA 02760",Clothing store,attleboro,https://stores.express.com/us/ma/north-attleboro/999-s-washington-st?CID=Yext,,Fashion chain supplying contemporary house-label clothing & accessories for day & night.,Buy Gift Cards,https://www.express.com/clothing/giftcards/sec/giftCards,https://www.express.com/service/contactus.jsp,Contact Us,1
H&M,"167 Providence Pl Suite 3320, Providence, RI 02903",Clothing store,attleboro,http://www.hm.com/us/,,"Chain retailer supplying on-trend clothing, swimwear, accessories & shoes.","
                            Gift Cards",/en_us/women/gift-cards/gift-card.html,/en_us/customer-service/contact.html,Contact,1
Charlotte Russe,"129 Providence Pl #5370, Providence, RI 02903",Clothing store,attleboro,https://charlotterusse.com/pages/store-locator,,"Retail chain carrying trendy clothing, shoes, intimate apparel & accessories aimed at young women.",Check Gift Card Balance,/pages/gift-card-balance,/pages/contact-us,"




Contact Us

",1
JCrew,,Clothing store,attleboro,,,,,,,,1
Hollister Co,"999 S Washington St, North Attleborough, MA 02760",Clothing store,attleboro,https://www.hollisterco.com/shop/us/clothing-stores/US/NorthAttleboro/MA/30384,,Trendy chain retailer with Southern California-inspired apparel & accessories aimed at young adults.,,,,,1
Banana Republic,"21 PROVIDENCE PLACE SPACE #B102, Providence, RI 02903",Clothing store,attleboro,https://bananarepublic.gap.com/stores/ri/providence/banana-republic-8281.html,,"Clothing chain featuring classic, stylish pieces for men & women, plus shoes & accessories.",,,,,1
francesca's,"280 School St D-155, Mansfield, MA 02048",Boutique,attleboro,,,"Women's clothing chain with an array of casual, playful clothing, plus bags, shoes & gifts.",,,,,1
Ann Taylor,"999 S Washington St, North Attleborough, MA 02760",Women's clothing store,attleboro,https://stores.loft.com/us/ma/north-attleboro/999-south-washington-street.html,,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",,,,,1
Madewell,"172 Providence Pl, Providence, RI 02903",Clothing store,attleboro,https://stores.madewell.com/en/madewell-providence-place,,"Chain featuring stylish apparel for women, including denim jeans, plus accessories, shoes & bags.",Gift Card,https://www.madewell.com/giftcard,https://www.madewell.com/contact-us.html,Contact Us,1
JOANN Fabrics and Crafts,"1360 S Washington St Unit 3, North Attleborough, MA 02760",Fabric store,attleboro,https://stores.joann.com/ma/north-attleboro/2129/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Chain providing a wide range of fabrics, plus sewing & arts & crafts supplies (most offer classes).",GIFT CARDS,https://www.joann.com/gift-cards.html,https://www.joann.com/on/demandware.store/Sites-JoAnn-Site/default/Page-Show?cid=contactus,CONTACT US,1
The Paper Store,"280 School St Ste F180, Mansfield, MA 02048",Clothing store,attleboro,https://locations.thepaperstore.com/mansfield-280-school-street-02048,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us,1
Just A Little Something Inc,"119 Green St, Foxborough, MA 02035",Boutique,attleboro,,,,,,,,1
New York & Company,,Women's clothing store,attleboro,,,,,,,,1
Zumiez,"One Providence Pl Suite 5170, Providence, RI 02903",Clothing store,attleboro,http://www.zumiez.com/storelocator/store/index/id/1052/us/ri/providence/providence-place?utm_source=google+my+business&utm_medium=organic&utm_content=providence+place&utm_campaign=store+locations,,"Chain retailer offering trendy, brand-name clothing & shoes, plus gear for skate- & snowboarders.","
                            Gift Cards                        ",https://www.zumiez.com/gift-cards.html,https://www.zumiez.com/help/contact-us/,Contact Us,1
Tillys,"19 Providence Pl, Providence, RI 02903",Clothing store,attleboro,https://www.tillys.com/store?StoreID=0244,,"SoCal-born chain stocking surf- & skate-inspired brand-name clothing, shoes & accessories.",Gift Cards,https://www.tillys.com/gift-cards-landing.html,/help-contact,Contact Us,1
LOFT,,Women's clothing store,attleboro,,,,,,,,1
Windsor,,Women's clothing store,attleboro,,,,,,,,1
PacSun,"66 Providence Pl, Providence, RI 02903",Clothing store,attleboro,https://www.pacsun.com/,,"Chain supplying casual, California-inspired, brand-name clothing, swimwear & accessories.",Gift Cards,https://www.pacsun.com/giftcards,,,1
Brooks Brothers,"56 Providence Pl Spc 3090, Providence, RI 02903",Clothing store,attleboro,https://locations.brooksbrothers.com/ri/providence/6137/,,"Longtime label known for its classic shirts, suits, sportswear & accessories for men, women & kids.",Gift Cards,"https://www.brooksbrothers.com/Gift-Cards/giftcards,default,pg.html",,,1
Express Factory Outlet,"1 Premium Outlet Blvd, Tinton Falls, NJ 07753",Clothing store,attleboro,https://stores.expressfactoryoutlet.com/us/nj/tinton-falls/1-premium-outlet-blvd?CID=Yext,,,Buy Gift Cards,https://www.express.com/clothing/giftcards/sec/giftCards,https://www.express.com/service/contactus.jsp,Contact Us,1
Maurices,"622 George Washington Hwy Space 5, Lincoln, RI 02865",Women's clothing store,attleboro,https://locations.maurices.com/us/ri/lincoln/622-george-washington-highway?y_source=1_MTE2ODc5NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU=,,"Women's clothing chain for current fashions in a range of sizes, plus footwear & accessories.",Gift Cards,https://www.maurices.com/account/giftcard-landing-page.jsp,,,1
Ocean State Job Lot,"30 Commercial St, Medford, MA 02155",Clothing store,attleboro,https://www.oceanstatejoblot.com/store-details?storeid=242,,"Retail chain for home goods, apparel, grocery items & more at closeout prices.",,,,,1
LOFT,"371 Putnam Pike, Smithfield, RI 02917",Women's clothing store,attleboro,https://stores.loft.com/us/ri/smithfield/371-putnam-pike.html,,"Women's apparel brand known for its careerwear, dresses & separates in contemporary styles.",,,,,1
Cole Haan Outlet,"80 Premium Outlets Blvd Space 339, Merrimack, NH 03054",Clothing store,attleboro,https://stores.colehaan.com/us/nh/merrimack/80-premium-outlets-blvd.html?utm_source=google&utm_medium=organic&utm_campaign=Yext+website+url&utm_content=164,,"Chain retailer known for its house brand of upscale footwear, plus outerwear & accessories.",Gift Cards,https://www.colehaan.com/gift-cards,https://www.colehaan.com/on/demandware.store/Sites-ColeHaan_US-Site/en_US/CustomerService-ContactUs,Contact Us,1
SKECHERS Factory Outlet,,Shoe store,attleboro,,,,,,,,1
Wilsons Leather,"1 Outlet Blvd Space 0175, Wrentham, MA 02093",Clothing store,attleboro,https://www.wilsonsleather.com/,,"Chain leather specialist for men's & women's coats, plus accessories from gloves & wallets to bags.",Gift Cards,/product/gift-card.do,/category/customer-service/contact-us.do,Contact Us,1
Armani Exchange,"1 Premium Outlet Blvd, Suite 140, Wrentham, MA 02093",Boutique,attleboro,https://www.armaniexchange.com/,,Fashion retailer selling high-end apparel & accessories from the namesake designer.,,,https://www.armaniexchange.com/system/web/custom/hp/email.jsp,"
                        Contact Us
                    ",1
Disney Store,"Wrentham Village Premium Outlets 1 Premium Outlets Blvd, Wrentham, MA 02093",Clothing store,attleboro,https://stores.shopdisney.com/ma/wrentham/878/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,"Disney retail chain featuring official character toys, clothes, collectibles & more.",,,,,1
ASICS Outlet,"1 Outlet Blvd #690, Wrentham, MA 02093",Clothing store,attleboro,http://www.asics.com/us/en-us/store/AAC-5733,,"Retailer of colorful athletic shoes for men, women & children, plus sports apparel & accessories.",,,https://www.asics.com/us/en-us/contact-us.html,Help,1
ZenSwank Gift Company,,Gift shop,attleboro,http://www.zenswankgiftco.com/,,,,,/contact,"
            Contact
          ",1
Converse Factory Store,,Clothing store,attleboro,,,,,,,,1
Fragrance Outlet,"1 Premium Outlet Blvd # 875, Tinton Falls, NJ 07753",Perfume store,attleboro,https://www.fragranceoutlet.com/,,,,,/pages/contact-us,Contact Us,1
Savers,"1385 S Washington St, North Attleborough, MA 02760",Thrift store,attleboro,https://stores.savers.com/ma/northattleborough/savers-thrift-store-1150.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
francesca's,"1 Outlet Blvd Suite 525, Wrentham, MA 02093",Boutique,attleboro,https://www.francescas.com/,,"Women's clothing chain with an array of casual, playful clothing, plus bags, shoes & gifts.",Gift Cards,/category/gifts/gift-cards.do,/category/customer+service/contact+us.do,CONTACT US,1
Salvatore Ferragamo,"1 Outlet Blvd Suite 262, Wrentham, MA 02093",Boutique,attleboro,https://www.ferragamo.com/shop/us/en,,"High-end retailer selling the brand's Italian footwear, bags, accessories & more for men & women.",,,https://www.ferragamo.com/shop/ita/it/contact-form-r19,Contact Us,1
Timberland Factory Store,"1 Premium Outlet Blvd, Ste 488, Wrentham, MA 02093",Clothing store,attleboro,https://locations.timberland.com/ma/wrentham/166/?camp=LOC,,"Retail chain offering stylish, rugged apparel, footwear & accessories for men, women & children.",Gift Cards,http://timberland.cashstar.com/,https://www.timberland.com/contact-us.html,Contact Us,1
Savers,"1385 S Washington St, North Attleborough, MA 02760",Thrift store,attleboro,https://stores.savers.com/ma/northattleborough/savers-thrift-store-1150.html,,"Thrift store chain offering secondhand clothing, footwear, furniture, books & household items.",Gift Cards,https://www.savers.com/shop/gift-cards,,,1
Helene's Bridal Shop,"84 Taunton Ave, East Providence, RI 02914",Bridal shop,attleboro,http://www.helenesboutique.com/,,"Independent boutique featuring wedding gowns & prom, bridesmaid, flower girl & mothers' dresses.",,,/contact,Contact,1
Expressions,"999 S Washington St, North Attleborough, MA 02760",Shoe store,attleboro,https://expressionsstores.com/,,"Retailer carrying sneakers geared toward young men, plus some boots, streetwear & accessories.",,,https://www.expressionsstores.com/locations-contact,locations,1
Rainbow Shops,"68 Stafford St, Worcester, MA 01603",Women's clothing store,auburn,https://www.rainbowshops.com/store-details?storeid=01841&utm_source=extended-network&utm_medium=yext&utm_campaign=store-listings&utm_term=01841,,"Apparel chain offering fashionable clothing for juniors & plus-size women, plus accessories.",,,,,1
Marshalls,,Clothing store,auburn,,,,,,,,1
Instyle Fragrances,"385 Southbridge St, Auburn, MA 01501",Perfume store,auburn,,,,,,,,1
Marshalls & HomeGoods,"70 Worcester-Providence Turnpike, Millbury, MA 01527",Clothing store,auburn,https://www.marshalls.com/,,"Retail chain offering brand-name clothing, accessories, shoes & housewares.",,https://marshalls.cashstar.com/store/recipient?locale=en-us,https://www.marshalls.com/us/store/jump/topic/Contact-Us/3200004,Contact Us,1
Clothes Addicts,"1330 Main St, Worcester, MA 01603",Clothing store,auburn,,,,,,,,1
Ishtar secret fashion store,,Women's clothing store,auburn,https://www.ishtarsecret.com/,,,,,,,1
