name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,searched
CheraBella Salon,"111 Foster St #5, Peabody, MA 01960",Beauty salon,beverly,https://www.cherabellasalon.com/,,,,,/contact," CONTACT

",1
Today Nails & Spa,"80 Wharf St A, Salem, MA 01970",Nail salon,beverly,,,,,,,,1
Studio V Hair & Spa,"8 Spring St, Marblehead, MA 01945",Beauty salon,beverly,,,,,,,,1
Tomani Skin Therapy,"33 High St, Danvers, MA 01923",Beauty salon,beverly,,,,,,,,1
Odette's Hair Salon,"165 Lynn St, Peabody, MA 01960",Beauty salon,beverly,http://www.odettessalon.com/,,,,,/contact.html,contact us,1
Bliss Salon,"812 Pleasant St, Fall River, MA 02723",Hair salon,beverly,http://www.salon812.com/,,,,,https://www.salon812.com/contact,CONTACT,1
Snipits Haircuts for Kids,"300 Andover St, 114 Peabody Pl #114, Peabody, MA 01960",Beauty salon,beverly,https://www.snipits.com/location/peabody/,,,,,https://www.snipits.com/contact-us/,"
CONTACT
",1
Wavelengths Salon & Day Spa,"79 Lynnfield St, Peabody, MA 01960",Beauty salon,beverly,,,,,,,,1
Skin Rejuvenation Center & Spa,"105 Water St, Danvers, MA 01923",Beauty salon,beverly,http://www.skinrejuvenationctr.com/,,,"
Instagram post 2288684639135278166_9313883558

",https://www.instagram.com/p/B_DCo2mjSRW/,https://skinrejuvenationctr.com/contact-us/,Contact,1
Golden Shears II,"1 Mt Pleasant Dr, Peabody, MA 01960",Beauty salon,beverly,http://goldenshears114.com/,,,,,/contact-us/3261079,CONTACT US,1
10 Perfect Nails,"33 New Derby St, Salem, MA 01970",Nail salon,beverly,,,,,,,,1
Christopher Michael Salon,"40 Atlantic Ave, Marblehead, MA 01945",Beauty salon,beverly,,,,,,,,1
Quality Cuts,"18478 Prospect Rd, Saratoga, CA 95070",Beauty salon,beverly,http://happycutshair.com/services.html,,,,,,,1
Salon Blue,,Beauty salon,beverly,,,,,,,,1
Elegant Nail & Spa,"28 Foster St, Peabody, MA 01960",Nail salon,beverly,,,,,,,,1
Supercuts,"136 Andover St #2, Danvers, MA 01923",Hair salon,beverly,https://www.supercuts.com/locations/ma/danvers/danvers-route-114-haircuts-8908.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Peabody Nails,"68 Lowell St, Peabody, MA 01960",Nail salon,beverly,,,,,,,,1
Details Hair Design Inc,"215 Newbury St #205, Peabody, MA 01960",Beauty salon,beverly,http://www.detailshairdesigninc.com/,,,,,index.php?main_page=contact_us,Kontakt oss,1
Hair Hut,"202 Washington St, Peabody, MA 01960",Beauty salon,beverly,,,,,,,,1
Cost Cutters,"301 Newbury St, Danvers, MA 01923",Beauty salon,beverly,https://www.signaturestyle.com/locations/ma/danvers/cost-cutters-danvers-plaza-haircuts-17657.html,,,Gift Cards ,/gift-cards.html,/about-signature-style/contact-us.html,Contact Us,1
Casual Cuts,"598 Lowell St, Peabody, MA 01960",Beauty salon,beverly,https://www.casualcutssalons.com/,,,,,https://www.casualcutssalons.com/contact-us/,Contact Us,1
Beautique Nails & Spa,"79 Lynnfield St, Peabody, MA 01960",Nail salon,beverly,http://beautique-of-peabody.com/,,,,,https://www.beautique-nails-spa.com/contact-1,CONTACT,1
TD Beautique,"176 Bay Rd, South Hamilton, MA 01982",Day spa,beverly,http://tdbeautique.com/,,,,,https://www.salonbuilder.com/website/175734/contact.asp,Contact Info,1
Cindy's Nail Spa,"191 Pleasant St, Marblehead, MA 01945",Nail salon,beverly,,,,,,,,1
Supercuts Centercorp,"276 Highland Ave, Salem, MA 01970",Beauty salon,beverly,https://www.supercuts.com/locations/ma/salem/centercorp-haircuts-80780.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Rouge Cosmetics,"322 Derby St, Salem, MA 01970",Beauty salon,beverly,http://www.rougesalem.com/,,,,,https://www.rougesalem.com/contact-us,Contact Us,1
Pink & White Nail Spa,"110 Newbury St, Danvers, MA 01923",Nail salon,beverly,http://www.pinknwhitenails.com/,,,Gift Cards,https://www.pinknwhitenails.com/gift-cards,https://www.pinknwhitenails.com/contact,Book a treatment,1
Hair Cuttery,"139 Endicott St, Danvers, MA 01923",Hair salon,beverly,https://locations.haircuttery.com/ma/danvers/139-endicott-street.html,,,,,http://www.haircuttery.com/about-us/contact-us.html?utm_source=Yext&utm_medium=Pages&utm_campaign=Contact,Contact Us,1
Marvelheads Hair Salon,"240 Humphrey St, Swampscott, MA 01907",Beauty salon,beverly,http://www.marvelheads.com/,,,,,,,1
Flawless Nails,"6 Bourbon St, Peabody, MA 01960",Nail salon,beverly,,,,,,,,1
Cutting Crew,"328 Essex St, Swampscott, MA 01907",Beauty salon,beverly,,,,,,,,1
Supercuts Salem,"13 Paradise Ave, Salem, MA 01970",Beauty salon,beverly,https://www.supercuts.com/locations/ma/salem/vinnin-shopping-center-haircuts-8171.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Mr Jerry's Hair Co,"475 Vinnin Sq, Swampscott, MA 01907",Beauty salon,beverly,,,,,,,,1
Fantastic Sams Cut & Color,"64 Maple St, Danvers, MA 01923",Hair salon,beverly,http://www.fantasticsams.com/,,,Gift Cards,/gift-card,/contact, Contact Us,1
Ysaura Beauty Salon,"526 Chestnut St, Lynn, MA 01904",Beauty salon,beverly,,,,,,,,1
Raffaele's Hair Salon,"404 Humphrey St, Swampscott, MA 01907",Beauty salon,beverly,,,,,,,,1
Cost Cutters,"450 Paradise Rd, Swampscott, MA 01907",Beauty salon,beverly,https://www.signaturestyle.com/locations/ma/swampscott/cost-cutters-swampscott-mall-haircuts-17748.html,,,Gift Cards ,/gift-cards.html,/about-signature-style/contact-us.html,Contact Us,1
Ward's Hair Co,"44 Railroad Ave, Hamilton, MA 01982",Hair salon,beverly,http://wardshairco.mysalononline.com/,,,,,/Contact,Contact,1
Reflections Hair SalonLynn,"161 Eastern Ave, Lynn, MA 01902",Beauty salon,beverly,,,,,,,,1
Salon D,"146 Burrill St, Swampscott, MA 01907",Beauty salon,beverly,,,,,,,,1
Zensational Hair Salon,"92 Lewis St, Lynn, MA 01902",Beauty salon,beverly,,,,,,,,1
Sport Clips Haircuts of Danvers,"35 Independence Way, Danvers, MA 01923",Hair salon,beverly,https://haircutmendanversma.com/?utm_source=Rio&utm_medium=GMB,,,,,,,1
Perfect Airbrush,"100 Cummings Center, Beverly, MA 01915",Tanning salon,beverly,http://perfectairbrush.com/,,,,,tel:(855) 859-4668,(855) 859-4668,1
Absolute Advantage Electrology & Laser Clinic,"6 Essex Center Dr, Peabody, MA 01960",Laser hair removal service,beverly,http://www.absoluteadvantagetoday.net/our-electrologist,,,,,/locationcoctact," Location/ Contact

",1
Rosalinda's Beauty Salon,"604 Essex St, Lynn, MA 01901",Beauty salon,beverly,,,,,,,,1
Textura Hair Design,"69 Exchange St, Lynn, MA 01901",Beauty salon,beverly,http://texturahairdesign.com/,,,,,contact.php,Contact,1
Massage Envy,"100 Independence Way, Danvers, MA 01923",Massage spa,beverly,https://locations.massageenvy.com/massachusetts/danvers/100-independence-way.html,,,,,mailto:clinic0930@massageenvy.com,CONTACT US,1
Sunbanque of Beverly,"45 Enon St, Beverly, MA 01915",Tanning salon,beverly,http://sunbanque.com/,,,,,,,1
Ulta Beauty,"210 Andover St, Peabody, MA 01960",Beauty salon,beverly,https://www.ulta.com/stores/peabody-ma-458,,"Chain with a diverse selection of cosmetics & other beauty products, plus on-site salon services.",,,,,1
New Life Cuts,"150 Main St, Peabody, MA 01960",Beauty salon,beverly,,,,,,,,1
E Salon Studio Inc,"165 Pleasant St #2308, Marblehead, MA 01945",Hair salon,beverly,https://www.esalonstudiomarblehead.com/,,,,,/contact," Contact

",1
The Barber's Edge,"350 Rantoul St, Beverly, MA 01915",Barber shop,beverly,http://www.thebarbersedge.com/,,"Barber shop offering haircuts & shaves for men & kids, plus a lounge area with TVs, Wi-Fi & toys.",,,/about-contact,"
            About + Contact
          ",1
Mario Antonio's Barbershop,"197 Cabot St, Beverly, MA 01915",Barber shop,beverly,http://marioantonios.com/,,,,,,,1
Four Seasons Nails & Spa,"136 Andover St, Danvers, MA 01923",Day spa,beverly,,,,,,,,1
BIO HAIR SOLUTIONS,"200 Cummings Center, Beverly, MA 01915",Hair replacement service,beverly,,,,,,,,1
Franchise Elegance,"160 Cabot St, Beverly, MA 01915",Barber shop,beverly,,,,,,,,1
Tranquility Massage and Spa,"252 Elliott St, Beverly, MA 01915",Massage spa,beverly,http://www.tranquilitymassage-spa.com/,,,Shop,http://tranquilitymassage-spa.com/gift-certificates/,http://tranquilitymassage-spa.com/contact-directions/,Contact & Directions,1
Classic Cuts,"79 Bridge St, Beverly, MA 01915",Barber shop,beverly,,,,,,,,1
European Wax Center,"450 Paradise Rd, Swampscott, MA 01907",Waxing hair removal service,beverly,https://locations.waxcenter.com/ma/swampscott/swampscott-0797.html,,,,,https://www.waxcenter.com/pages/contact,"
          Contact Us",1
Beverly Athletic Club,"7 Reservoir Rd, Beverly, MA 01915",Spa,beverly,https://beverlyathletic.com/,,,GIFT CARDS,https://clients.mindbodyonline.com/classic/ws?studioid=2499&stype=42,https://beverlyathletic.com/contact-us/,CONTACT US,1
Fantastic Sams Cut & Color,"232 S Main St c, Middleton, MA 01949",Hair salon,beverly,http://www.fantasticsams.com/,,,Gift Cards,/gift-card,/contact, Contact Us,1
SalonCentric,"151 Endicott St, Danvers, MA 01923",Beauty supply store,beverly,http://www.saloncentric.com/,,,,,/requestsalesconsultant,Request a sales consultant,1
Rachael Hamar Hairdressers,,Hairdresser,bolton,,,,,,,,1
Therapeutic Massage of Bolton,"563 Main St, Bolton, MA 01740",Massage therapist,bolton,http://therapeuticmassageofbolton.com/,,,,,#contact,Contact,1
David R Barber Shop,"3300 Overland Ave #103, Los Angeles, CA 90034",Barber shop,bolton,,,,,,,,1
Skin Care Center Dermalogica,"2068 Pacific Coast Hwy Ste C, Lomita, CA 90717",Skin care clinic,bolton,https://www.dermalogica.com/,,,,,"https://www.dermalogica.com/contact-us/contact-us,default,pg.html",contact us,1
Therapeutic Massage By Sherry,"563 Main St, Bolton, MA 01740",Massage therapist,bolton,,,,,,,,1
Jenna's Spray Tanning,,Tanning salon,bolton,https://jennas-spray-tanning.business.site/,,,,,,Contact,1
Forever Beautiful Skin Care Solutions,,Skin care clinic,bolton,,,,,,,,1
The Sophia Medspa,"141 Boston Post Rd, Sudbury, MA 01776",Medical spa,bolton,https://www.thesophiamedspa.com/,,,,,https://www.thesophiamedspa.com/contact-us/,Contact Us,1
Clore Beauty Supply,"997 St Laurent Blvd, Ottawa, ON K1K 3B1, Canada",Beauty supply store,bolton,http://www.clorebeauty.com/,,,,,https://www.clorebeauty.com/contact-us-e-commerce-orders/,Contact Us,1
Pret A Soleil  Mobile Spray Tans,,Tanning salon,bolton,http://pretasoleil.com/,,,,,,,1
Planet Fitness  Temporarily Closed,"40 Jackson St, Methuen, MA 01844",Spa,bolton,http://www.planetfitness.com/gyms/methuen-ma-569,,,,,http://www.facebook.com/Planet.Fitness.Methuen.MA,Find us on Facebook,1
Mazig Barber,"17 School Ln, Stockport SK4 5DE, United Kingdom",Hairdresser,bolton,,,,,,,,1
Mattapan's Finest Barber,"653 Warren St, Dorchester, MA 02121",Barber shop,bolton,,,,,,,,1
Aglow Airbrush Tanning,"73 Princeton St #12, North Chelmsford, MA 01863",Tanning salon,bolton,http://aglowairbrushtanning.com/,,,,,/locations,Contact,1
Aglow Airbrush Tanning,"1820 Turnpike St #102, North Andover, MA 01845",Tanning salon,bolton,http://aglowairbrushtanning.com/,,,,,/locations,Contact,1
Aglow Airbrush Tanning,"168 Great Rd, Acton, MA 01720",Tanning salon,bolton,http://aglowairbrushtanning.com/,,,,,/locations,Contact,1
Aglow Airbrush Tanning,"200 Great Rd, Bedford, MA 01730",Tanning salon,bolton,http://www.aglowairbrushtanning.com/,,,,,/locations,Contact,1
Greg's BarberShop,"654 Washington St, Braintree, MA 02184",Barber shop,bolton,http://vagaro.com/,,,,,,,1
Dermalogica Learning Loft New York NY,"499 7th Ave 6th floor, New York, NY 10018",Skin care clinic,bolton,http://education.dermalogica.com/,,,,,/contact,Contact us,1
Astra Salon,"516 E 2nd St, Boston, MA 02127",Beauty salon,boston,http://www.astrahairsalon.com/,,,,,https://www.astrahairsalon.com/contact,CONTACT,1
Mayfair On the Hill,"81 W Cedar St, Boston, MA 02114",Beauty salon,boston,http://www.mayfaironthehill.com/,,,"
        Gift Cards Available
    ",https://squareup.com/gift/SJCST5X9GNRB7/order,contact-us.php,Contact us,1
Salon Mirabella,"118 Lewis Wharf, Boston, MA 02110",Beauty salon,boston,http://salonmirabellaboston.net/,,,,,,,1
Hairport,"12 Commercial Wharf, Boston, MA 02110",Beauty salon,boston,http://hairportinc.com/,,,,,,,1
JSD Studio,"36 Newbury St, Boston, MA 02116",Beauty salon,boston,http://www.jsdboston.com/,,,,,/contact,"
                Contact
              ",1
Salon Mario Russo,"9 Newbury St, Boston, MA 02116",Beauty salon,boston,http://mariorusso.com/,,,,,https://mariorusso.com/contact-us/,CONTACT US,1
Bea's Nail Salon,"75 Blossom Ct, Boston, MA 02114",Nail salon,boston,,,,,,,,1
Liz's Hair Care,"1605 Tremont St, Crossing, MA 02120",Beauty salon,boston,http://www.lizshaircare.com/,,,,,https://www.lizshaircare.com/?page_id=12,Contact,1
Simply Erinn's Unisex Hair Salon,"268 Brookline St, Cambridge, MA 02139",Beauty salon,boston,https://www.simplyerinns.com/,,,,https://simplyerinns.salontarget.com/egift/?guestonly=guestonly,https://www.simplyerinns.com/contact/,Contact,1
La Belle Nail Salon & Spa,"32 Boylston St, Boston, MA 02116",Nail salon,boston,,,,,,,,1
Kalai Hairstyle,"30 Oxford St, Boston, MA 02111",Beauty salon,boston,,,,,,,,1
DH Estetica,"683 Tremont St, Boston, MA 02118",Beauty salon,boston,http://www.dhestetica.com/,,,,,https://www.dhestetica.com/contact/,Contact,1
Jeanne Lee,"115 Newbury St, Boston, MA 02116",Beauty salon,boston,http://www.jeannesalon.com/,,,gift certificate,gift_certificate.html,contact.html,contact,1
Tips,"76 Dartmouth St, Boston, MA 02116",Beauty salon,boston,,,,,,,,1
Kelly's Beauty,"101 Arch St Suite 874, Boston, MA 02110",Beauty salon,boston,https://www.kellybeautyboston.com/contact-us,,,,,https://www.kellybeautyboston.com/contact-us,Contact Us,1
Fenny's Salon,"1256 Washington St, Boston, MA 02118",Beauty salon,boston,,,,,,,,1
Salon D'Emilio,"141 Richmond St, Boston, MA 02109",Beauty salon,boston,,,,,,,,1
Jerel At 119,"119 Newbury St, Boston, MA 02116",Beauty salon,boston,,,,,,,,1
Persona,"331 Newbury St # 2, Boston, MA 02115",Beauty salon,boston,http://www.personasalon.com/,,,,,/directions-contact,Directions/Contact,1
Tricomi Hair Designer Weddings,,Beauty salon,boston,,,,,,,,1
Isabel's Unisex Salon,"427 Bowdoin St, Boston, MA 02122",Beauty salon,boston,http://www.isabelunisexsalon.com/,,,,,#contact,Contact,1
Fantastic Hair Beauty Salon,"46 Blue Hill Avenue, Roxbury, MA 02119",Beauty salon,boston,,,,,,,,1
Boston Hairnista Salon,"1690 Dorchester Ave, Dorchester, MA 02122",Beauty salon,boston,http://www.bostonhairnista.com/,,,E-Gift Card,https://squareup.com/gift/H2M56637NJYS0/order,/contact,contact,1
Supercuts Summer Street,"101 Summer St, Boston, MA 02110",Beauty salon,boston,https://www.supercuts.com/locations/ma/boston/summer-street-haircuts-80934.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Margarita Beauty Salon,"571 Dudley St # B, Dorchester, MA 02125",Beauty salon,boston,,,,,,,,1
Town Nail & Skin Salon At 336 Newbury St,"336 Newbury St, Boston, MA 02115",Nail salon,boston,http://townnail.com/,,,,,,,1
SalonCapri,"11 Newbury St, Boston, MA 02116",Beauty salon,boston,http://saloncapri.com/,,,,,,,1
Waxing The City,"108 Beverly St, Boston, MA 02114",Waxing hair removal service,boston,https://www.waxingthecity.com/locations/w82/us/ma/boston-north-station/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=w82,,,                                Purchase Now                            ,https://waxingthecity.zenoti.com/webstoreNew/giftcards/ED329AC1-A117-4208-9378-7B71453E63F3/,,Contact Us ⌵,1
Casablanca Salon,"266 Atlantic Ave, Boston, MA 02110",Beauty salon,boston,,,,,,,,1
Mini's Style,"149 Pearl St, Boston, MA 02110",Beauty salon,boston,,,,,,,,1
Beauty Nails,"978 Saratoga St, East Boston, MA 02128",Nail salon,boston,,,,,,,,1
SoHo NAIL BAR,"418 Tremont St, Boston, MA 02116",Nail salon,boston,http://www.sohonailbar.com/,,,GIFT CARDS,https://www.sohonailbar.com/gift-card,https://www.sohonailbar.com/contact-us-1,CONTACT,1
Boston's Nails & Spa,"665 Boylston St 2nd floor, Boston, MA 02116",Nail salon,boston,http://www.bostonsnailsandspa.com/,,,Gift Cards,/gift-cards,/contact,Contact,1
Carlos Leon Style Studio,"20 Meridian St floor 2, Boston, MA 02128",Beauty salon,boston,http://www.carlosleonstyle.com/,,,,,https://www.carlosleonstyle.com,CONTACT,1
Salon Marc Harris,"4 Avery St, Boston, MA 02111",Beauty salon,boston,http://salonmarcharris.com/,,,Gift Cards,https://online-booking.salonbiz.com/olb/web_booking.home?%20wbid=c253t201408081139ptu485mzThB583M45A5e8&theme=779,,,1
Laser Hair Removal Boston,"6 Liberty Square #2059, Boston, MA 02109",Laser hair removal service,boston,,,,,,,,1
Bellissimo Beauty Inc,"1 Faneuil Hall Sq, Boston, MA 02109",Beauty salon,boston,,,,,,,,1
Elegant Beauty Salon,"1039 Tremont St, Roxbury, MA 02120",Beauty salon,boston,,,,,,,,1
Brazilian Ipanema Hair Salon,"781 Cambridge St, Cambridge, MA 02141",Beauty salon,boston,http://ipanemahairsalon.com/,,,,,/contact/4972494,CONTACT,1
Jennifer's Nail & Skin Salon,"161A Newbury St, Boston, MA 02116",Nail salon,boston,http://www.jennifersnailsalon.com/,,,,,,,1
Tinailery,"92 State St, Boston, MA 02109",Nail salon,boston,https://www.tinailery.com/,,,,,,,1
Alexandra Beauty Salon,"1 Forbes St, Jamaica Plain, MA 02130",Beauty salon,boston,,,,,,,,1
Jennifer's Nail & Skin Salon,"224A Newbury St, Boston, MA 02116",Nail salon,boston,http://www.jennifersnailsalon.com/,,,,,,,1
The Boston Threading,"333 Washington St, Boston, MA 02108",Beauty salon,boston,http://www.thebostonthreading.com/,,,,,/contact.html,"
				Contact
			",1
Cielo Beauty Salon,"383 Blue Hill Avenue, Dorchester, MA 02121",Beauty salon,boston,,,,,,,,1
Dorothy's Salon,"Boston, MA 02126",Beauty salon,boston,,,,,,,,1
RISE Beauty Studio Co,"316 Newbury St 4th floor, Boston, MA 02115",Beauty salon,boston,http://www.risebeautystudio.com/,,,Buy A Gift Certificate,https://www.vagaro.com/risebeautystudioco1/gift-certificates,http://risebeautystudio.com/contact/,CONTACT,1
Infinity Threading & Wax Spa,"75 Summer St, Boston, MA 02110",Waxing hair removal service,boston,http://infinitythreadingspa.wixsite.com/skincare,,,,,https://infinitythreadingspa.wixsite.com/skincare/contact,CONTACT,1
Studio 9,"121 Newbury St floor 2, Boston, MA 02116",Beauty salon,boston,http://www.studio9boston.com/contact.html,,,,,contact.html,Contact,1
Loulee's Beauty Salon,"1353 Blue Hill Avenue, Mattapan, MA 02126",Beauty salon,boston,,,,,,,,1
Fernanda's Beauty Salon,"317 Broadway, Somerville, MA 02145",Beauty salon,boston,http://fernandasbeautysalon.com/,,,"
        GIFT CARDS
      ",https://squareup.com/gift/03NFF9WHQ5XXZ/order,/contact-us,"
        Contact
      ",1
Town Nail & Skin Salon At 274 Newbury St,"274 Newbury St, Boston, MA 02116",Nail salon,boston,http://townnail.com/,,,,,,,1
Lord's & Lady's Hair Salon,"450 Belgrade Ave, West Roxbury, MA 02132",Beauty salon,boston,http://www.lordsandladys.com/,,,PURCHASE A GIFT CARD TODAY,https://lordsandladys.salonultimate.com/clientWeb/login?brand=3&z=1586305097,/contact,"
            Contact
          ",1
Supercuts Fenway Triangle Trilogy,"148 Brookline Ave, Boston, MA 02215",Beauty salon,boston,https://www.supercuts.com/locations/ma/boston/fenway-triangle-trilogy-haircuts-81319.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Lauren's Nail & Skin Salon,"164 Newbury St, Boston, MA 02116",Nail salon,boston,http://www.laurensnails.com/,,,,,,,1
Soris Beauty Salon,"304 Bowdoin St, Dorchester, MA 02122",Beauty salon,boston,,,,,,,,1
Lashes by Mai,"26 Parmenter St, Boston, MA 02113",Beauty salon,boston,http://www.lashesbymai.com/#cid=glbc,,,,,,,1
Delilah & Linda Unisex Beauty,"863 Dorchester Ave, Dorchester, MA 02125",Beauty salon,boston,,,,,,,,1
Hair Club,"99 Summer St Suite 1140A, Boston, MA 02110",Beauty salon,boston,https://www.hairclub.com/locations/ma/boston/hair-loss-clinic-804/?pub=loclisting&utm_source=yext&utm_medium=loclisting&utm_campaign=YX_804,,,,,,,1
MiniLuxe Seaport,"81 Seaport Blvd, Boston, MA 02210",Nail salon,boston,https://miniluxe.com/locations/seaport/?utm_source=googlemaps&utm_medium=organic&utm_campaign=ma_seaport&utm_content=google-maps-website,,,Gift Cards,https://scheduling.miniluxe.com/webstoreNew/giftcards,https://miniluxe.com/contact-us/,Contact Us,1
Bellissimo Nail & Spa,"12 Fleet St, Boston, MA 02113",Nail salon,boston,https://bellissimonails.business.site/,,,,,,Contact,1
Bromfield Nails,"23 Bromfield St, Boston, MA 02108",Nail salon,boston,,,,,,,,1
Supercuts Beacon Hill,"250 Cambridge St, Boston, MA 02114",Beauty salon,boston,https://www.supercuts.com/locations/ma/boston/beacon-hill-haircuts-81018.html,,,"
												Gift Cards ",/gift-cards.html,#,Store Contact Number,1
Ecco Beauty Hair Salon & Spa,"2 Boylston St #1, Boston, MA 02116",Hair salon,boston,http://www.2eccohair.com/,,,,,http://www.2eccohair.com/contact/,contact us,1
RelaxSation Massage Therapy & Nails,"25 Kingston St, Boston, MA 02111",Massage therapist,boston,https://relaxsation.com/,,,,,https://relaxsation.com/contact-us/,Contact,1
Amy Nails & Spa,"203 Portland St, Boston, MA 02109",Nail salon,boston,http://www.amynailsspa.com/,,,,,,,1
Aida Dominican Style Beauty Salon,"7b Washington St, Dorchester, MA 02121",Beauty salon,boston,,,,,,,,1
Crystal's Brazilian Wax Center & Aesthetics,"215 Newbury St f2, Boston, MA 02116",Waxing hair removal service,boston,http://brazilianwaxcenternewbury.com/,,,,,http://brazilianwaxcenternewbury.com/contact-2/,Contact,1
MiniLuxe South End,"536 Tremont St, Boston, MA 02116",Nail salon,boston,https://miniluxe.com/locations/south-end/?utm_source=googlemaps&utm_medium=organic&utm_campaign=ma_south-end&utm_content=google-maps-website,,,Gift Cards,https://scheduling.miniluxe.com/webstoreNew/giftcards,https://miniluxe.com/contact-us/,Contact Us,1
Acote Salon,"132 Newbury St, Boston, MA 02116",Hair salon,boston,http://www.salonacote.com/,,,,,https://salonacote.com/contact/,CONTACT,1
Fiesta Nail Inc,"147 Maverick St, Boston, MA 02128",Nail salon,boston,,,,,,,,1
The Extologist,"98 Beverly St, Boston, MA 02114",Beauty salon,boston,http://extologist.com/,,,,,http://extologist.com/contact/,"98 Beverly St. Boston, MA 02114",1
Shag Loft Salon  Best of Boston Hair Salon  South Boston,"840 Summer St #3rd, South Boston, MA 02127",Hair salon,boston,https://shagloftboston.com/,,,,,https://shagloftboston.com/contact/,CONTACT | APPOINTMENT REQUEST,1
Supreme Nails,"95 N Washington St #2115, Boston, MA 02114",Nail salon,boston,,,,,,,,1
Dolores Maniscalco Skin Care,"236 Commercial Street #100, Boston, MA 02109",Hair removal service,boston,http://www.hairremovalbydolores.com/,,,,,/contact.html,CONTACT,1
Escape Nails & Spa,"21 Winter Pl, Boston, MA 02108",Nail salon,boston,,,,,,,,1
STUDIO 27 Hair Salon,"780 Tremont St, Boston, MA 02118",Hair salon,boston,http://studio27hairsalon.com/,,,,,https://www.studio27hairsalon.com/contact/,Contact,1
The Threading Place  BostonWinter Street,"45 Winter Pl, Boston, MA 02108",Beauty salon,boston,http://thethreadingplace.com/,,,,,http://thethreadingplace.com/contact,Contact us,1
Boston Cosmetic Laser Spa,"337 Washington St, Boston, MA 02108",Laser hair removal service,boston,,,,,,,,1
Lewis Beauty Salon,"44 Prospect St, Cambridge, MA 02139",Beauty salon,boston,,,,,,,,1
Drybar Downtown Crossing,"8 Kingston St, Boston, MA 02110",Beauty salon,boston,https://www.thedrybar.com/locations/downtown-crossing/?utm_source=gbm&utm_medium=organic&utm_campaign=ma_downtown-crossing&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
Drybar Back Bay,"234 Clarendon St, Boston, MA 02116",Beauty salon,boston,https://www.thedrybar.com/locations/back-bay/?utm_source=gbm&utm_medium=organic&utm_campaign=ma_back-bay&utm_content=h,,,Gift Cards,/gift-cards,https://www.thedrybar.com/help-info/,"

HELP & INFO
",1
Apple Salon,"100 Spring St STE 5, West Roxbury, MA 02132",Beauty salon,boston,http://www.applesalonma.com/,,,,,,,1
HiTech Nail Inc,"39 Bromfield St, Boston, MA 02108",Nail salon,boston,,,,,,,,1
Benefit Cosmetics BrowBar Beauty Counter,"Macy's, 450 Washington St, Boston, MA 02111",Beauty salon,boston,https://boston.benefitbrowbars.com/,,Chain retailer with beauty products including makeup & skincare (plus some kiosks & Brow Bars).,,,,,1
Hair Adventure Hair Salon,"32 Boylston St, Boston, MA 02116",Hair salon,boston,http://www.hairadventure.com/salon.html,,,,,contact.html,"
",1
Yary Beauty Salon,"170 South St, Jamaica Plain, MA 02130",Beauty salon,boston,,,,,,,,1
Sugaring Boston,"221 Newbury St floor 2, Boston, MA 02116",Waxing hair removal service,boston,http://www.bostonsugaring.com/,,,Gift Cards,https://squareup.com/gift/AZJXQ3GZ2G974/order,,,1
Oriental Massage,"17 Beach St, Boston, MA 02111",Beauty salon,boston,,,,,,,,1
G2O Spa & Salon,"33 Exeter St, Boston, MA 02116",Beauty salon,boston,http://www.g2ospasalon.com/,,,+ gift cards,https://g2ospasalon.boomtime.com/lgift,,,1
Cynthia K Salon,"35 Newbury St #3, Boston, MA 02116",Hair salon,boston,http://cynthiaksalon.com/,,,,,https://cynthiaksalon.com/contact/,Contact,1
Japanese Hair Salon Defi,"132 Newbury St, Boston, MA 02116",Hair salon,boston,http://salondefi.com/,,,,,/contact-1-1-1,"
            Contact
          ",1
MiniLuxe Fenway,"18 Kilmarnock St, Boston, MA 02215",Nail salon,boston,https://miniluxe.com/locations/fenway/?utm_source=googlemaps&utm_medium=organic&utm_campaign=ma_fenway&utm_content=google-maps-website,,,Gift Cards,https://scheduling.miniluxe.com/webstoreNew/giftcards,https://miniluxe.com/contact-us/,Contact Us,1
Benefit Cosmetics Boutique & BrowBar Lounge,"31 Charles St, Boston, MA 02114",Waxing hair removal service,boston,https://charles.benefitboutiques.com/,,Chain retailer with beauty products including makeup & skincare (plus some kiosks & Brow Bars).,,,,,1
Cindy's Nails,"78 Canal St, Boston, MA 02114",Nail salon,boston,,,,,,,,1
Salon 428,"428 Massachusetts Ave, Boston, MA 02118",Hair salon,boston,http://kentboston.wixsite.com/salon428,,,,,https://kentboston.wixsite.com/salon428/contact-428massave-boston,CONTACT,1
Sue's Hair Salon,"23 Myrtle St, Boston, MA 02114",Hair salon,boston,,,,,,,,1
Salon Euphoria,"333 Washington St #221, Boston, MA 02108",Hair salon,boston,http://www.saloneuphoria.com/,,,Gift Cards,https://squareup.com/gift/4387D3G6WXB70/order,tel:6177427951,(617) 742-7951,1
