name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Posto 22,"22 Division St, New Rochelle, NY 10801",Restaurant,New Rochelle,Compact trattoria offering straightforward Italian eats with gluten-free options & 50+ wines.,https://www.posto22.com/,http://www.posto22.com/images/Brunch_Package.pdf,https://www.posto22.com/store/gift-cards/,https://www.posto22.com/contact/,Gift Cards,Contact,NY,10801,restaurant
Pizzeria Zacharia Bar & Grill,"85 Runnells Bridge Rd, Hollis, NH 03049",Pizza,Hollis,,http://www.pizzeriazacharia.com/,http://www.pizzeriazacharia.com/,https://restadmin.imenu360.com/newui/PizzeriaZachariaGiftCards,http://www.pizzeriazacharia.com/#contact,Gift Cards,Click Here,NH,03049,restaurant
The Alamo Texas BBQ and Tequila Bar,"99 Rte 13, Brookline, NH 03033",Barbecue,Brookline,,https://www.alamobarbecue.com/,https://www.alamobarbecue.com/menu-1,https://onelink.quickgifts.com/merchant/the-alamo-texas-bbq-and-tequila-bar/,,"Buy a Gift Card




",,NH,03033,restaurant
Nobu  Palo Alto,"180 Hamilton Ave, Palo Alto, CA 94301",Japanese,Palo Alto,"Upmarket standard for Peruvian-accented Japanese fare & drinks served in a chic, happening setting.",http://noburestaurants.com/,http://noburestaurants.com/paloalto/home/,http://noburestaurants.com/home/gift-cards/,http://noburestaurants.com/home/contact-and-reserve/,"
                                Gift Cards","
                                Contact & Reserve",CA,94301,restaurant
Teresa's Restaurant,"315 Palmer Rd, Ware, MA 01082",Italian,Ware,,http://www.teresasrestaurantware.com/,http://teresasrestaurantware.com/wp-content/uploads/2016/10/TeresasLunchMenu.pdf,http://teresasrestaurantware.com/about/gift-certificates/,http://teresasrestaurantware.com/contact/,Gift Certificates,Contact,MA,01082,restaurant
Rail Stop Restaurant & Bar,"96 Guest St, Boston, MA 02135",New England,Boston,Buzzy train-themed spot serving modern New England cuisine & cool cocktails amid vintage decor.,https://www.railstopboston.com/,https://www.railstopboston.com/,https://beauporthotel.cardfoundry.com/giftcards.php?action=store,https://visitor.r20.constantcontact.com/manage/optin?v=001c5Zc9ukCtXb_KVzR9Mci0ltf1dph_bo3I5DJUXYrG5xjX7tiGApUVNNfUtrwnorDMIayUgEZUKf_qgaveVCvNo2SttLWdmqm-bAn-bin5uKQopRWX9u-6ENVyebU75fd69WLeSbYlx-Wg9R-viIMYGMNvc80ifUH5dswQFboi1Q%3D,Gift Cards,Join Our Email List,MA,02135,restaurant
Osteria Nino,"19 3rd Ave, Burlington, MA 01803",Italian,Burlington,"Plates range from small to extra-large at this modern, patio-equipped Roman osteria.",http://www.osterianino.com/,http://www.osterianino.com/eat/,http://www.osterianino.com/burlington-3rd-ave-osteria-nino-gift-cards,https://www.twitter.com/OsteriaNino,"
                              GIFT CARDS
                              
                          ",Twitter page,MA,01803,restaurant
42o North Restaurant,"690 State Rd, Plymouth, MA 02360",Seafood,Plymouth,Modern bar & grill featuring fresh local seafood & American classics like prime rib & chicken wings.,http://www.42degreesnorthrestaurant.com/,,http://www.42degreesnorthrestaurant.com/gift-card,http://www.42degreesnorthrestaurant.com/contact,Gift Card,Contact Us ,MA,02360,restaurant
Sam Diego's,"950 Iyannough Rd, Hyannis, MA 02601",Mexican,Hyannis,"Sprawling Mexican place also serving BBQ, with garden patio, 2 bars & all-you-can-eat weekday lunch.",http://www.samdiegos.com/,http://hyannis.samdiegos.com/info/menusHyannis.php?categoryName=Sams%20Own%20Specialties&categoryID=11&columns=1&submenu=main,https://www.comminternet.com/websites/capecodrestaurants.com/gift_certificates/purchase.php?customer=1236&domain=capecodrestaurants.com,,Gift Cards,,MA,02601,restaurant
ThirtyNine Court,"39 Court St, Plymouth, MA 02360",Restaurant,Plymouth,,https://www.thirtyninecourt.com/,https://www.thirtyninecourt.com/menu,https://swipeit.com/product/1574/thirty-nine-court,https://www.thirtyninecourt.com/#restaurant-section,Order Gift Cards,"
                        Contact
                      ",MA,02360,restaurant
Mamma Mia's of Plymouth Pinehills,"3 Village Green N #312, Plymouth, MA 02360",Italian,Plymouth,,https://mammamias.net/,https://mammamias.net/pinehills-menu/,https://mammamias.net/product/gift-card/,,MAMMA MIA’S GIFT CARD,,MA,02360,restaurant
Bongi's Turkey Roost,"414 Kingstown Way, Duxbury, MA 02332",Cafe,Duxbury,,http://bongis.com/,http://places.singleplatform.com/bongis-turkey-roost/menu?ref=google,https://swipeit.com/product/959/bongis-turkey-roost,http://bongis.com/contact-us/,BUY A GIFT CARD ONLINE!,Contact Us,MA,02332,restaurant
The Mews Restaurant & Cafe,"429 Commercial St, Provincetown, MA 02657",New American,Provincetown,"New American eatery with water views, an upstairs cafe & a huge vodka collection in neon-lit bar.",http://mewsptown.com/,http://mewsptown.com/menus.php,http://mewsptown.com/giftcard.php,http://mewsptown.com/contact.php,Gift Cards,Contact,MA,02657,restaurant
The Canteen,"225 Commercial St, Provincetown, MA 02657",American,Provincetown,"Counter-serve, beach-themed nook in a historic building with communal seating & casual seafood eats.",http://www.thecanteenptown.com/,http://www.thecanteenptown.com/menu-1/,https://squareup.com/gift/F3AJ9TG2ESEJK/order,,Gift cards,,MA,02657,restaurant
Victor's,"175 Bradford Street Ext, Provincetown, MA 02657",American,Provincetown,"Cottage-like spot offering seafood-driven New American small plates, a raw bar, happy hour & brunch.",http://victorsptown.com/,https://www.victorsptown.com/menu,https://www.victorsptown.com/gift-card,https://www.victorsptown.com/contact-us,Gift Card,Contact Us,MA,02657,restaurant
Ross' Grill,"237 Commercial St, Provincetown, MA 02657",New American,Provincetown,Sleek harborfront spot featuring New American cuisine & an extensive list of wines by the glass.,http://www.rossgrillptown.com/,http://www.rossgrillptown.com/provincetown-waterfront-lunch-restaurant/,https://squareup.com/gift/50AH3X0C429ZD/order,,Order Gift Cards Online ,,MA,02657,restaurant
Far Land Provisions,"150 Bradford St, Provincetown, MA 02657",Restaurant,Provincetown,"Quaint all-day deli/bakery offering sandwiches & light fare, plus specialty grocery items.",http://www.farlandprovisions.com/,http://farlandprovisions.com/event-catering/from-the-block/,https://farlandprovisions.com/gift-certificates-for-the-holidays/,https://farlandprovisions.com/contact-us,"
 ",Contact Us,MA,02657,restaurant
Shabu,"397 Hancock St, Quincy, MA 02171",Hot Pot,Quincy,"Japanese hot pot dining in a contemporary, cozy space with a small outdoor garden area.",https://www.shaburestaurant.com/,https://www.shaburestaurant.com/menus/,https://www.shaburestaurant.com/gift-cards/,https://www.shaburestaurant.com/contact/,Gift Cards,Contact,MA,02171,restaurant
Grumpy White's Restaurant,"211 Sea St, Quincy, MA 02169",American,Quincy,Longtime eatery dishes up a wide variety of classic comfort eats & brews in a laid-back atmosphere.,http://www.grumpywhites.com/,http://www.grumpywhites.com/menu/menu-4-19.pdf,http://www.grumpywhites.com/../giftcertificates.asp,http://www.grumpywhites.com/mailto:bob@grumpywhites.com,,"Contact 
        Us",MA,02169,restaurant
Fox and Hound Wood Grille and Tavern,"123 Sea St, Quincy, MA 02169",American,Quincy,"Contemporary American grill fare, wine & cocktails offered in a polished space with Sunday brunch.",http://foxandhoundquincy.com/,,http://foxandhoundquincy.com/giftcards.php,http://foxandhoundquincy.com/contacts.php, GIFT CARDS, CONTACT,MA,02169,restaurant
Sala By Fratelli's,"470 Southern Artery #2, Quincy, MA 02169",Dessert,Quincy,,http://salabyfratellis.com/,,https://salabyfratellis.com/gift-cards/,http://maps.google.com/maps?q=470+southern+artery+unit+#2,Gift Cards,"
Location   470 Southern Artery Unit #2
",MA,02169,restaurant
Venezia Restaurant Boston,"20 Ericsson St, Boston, MA 02122",Italian,Boston,"Classic Italian dishes in a refined airy dining room on the water, plus related winery next door.",https://www.veneziaboston.com/,https://www.veneziaboston.com/main-menu,https://www.veneziaboston.com/venezia-gift-cards,,Gift Cards,,MA,02122,restaurant
Cagney's,"214 Washington St, Quincy, MA 02169",Gastropub,Quincy,"Low-key sports bar offering rotating taps of local craft beer, hearty pub grub & trivia nights.",http://cagneysquincy.com/,http://cagneysquincy.com/uploads/pdf_menus/354_Cagneys%20revisions%207-19-12.pdf,http://cagneysquincy.com/gift-cards,http://cagneysquincy.com/contact,Purchasegift cardsHere,Contact,MA,02169,restaurant
Antico Forno,"93 Salem St, Boston, MA 02113",Italian,Boston,"Neapolitan-style pizza & Southern Italian eats are doled out in vibrant, traditional environs.",https://www.anticofornoboston.com/,https://www.anticofornoboston.com/food-menu/,https://www.anticofornoboston.com/gift-certificates/,https://www.anticofornoboston.com/contact-us/,Gift Certificates,,MA,02113,restaurant
Gaetano's Restaurant,"2731 Pacific Coast Hwy, Torrance, CA 90505",Italian,Torrance,Family-owned spot since 1999 for classic Italian fare & wine flights in romantic digs or on a patio.,http://www.gaetanosonline.com/,https://www.gaetanosonline.com/wp-content/uploads/2015/11/Menu.pdf,https://bit.ly/italian10,,Gift Cards,,CA,90505,restaurant
The Remedy Exchange,"41 Tuttle St, Wakefield, MA 01880",Health Food,Wakefield,,http://theremedyexchange.com/,http://theremedy.exchange/wp-content/uploads/TheRemedyExchangeMenu.pdf,https://squareup.com/gift/Q21GA5ZQ7X4JW/order,,GIFT CARDS,,MA,01880,restaurant
The Aviary,"2229 Grand Army of the Republic Hwy, Swansea, MA 02777",New American,Swansea,,http://www.theaviaryrestaurant.com/,,https://theaviaryrestaurant.com/product/restaurant-gift-card/,https://theaviaryrestaurant.com/contact/,Gift Cards,Contact,MA,02777,restaurant
Dryft,"500 Ocean Ave, Revere, MA 02151",Restaurant,Revere,,http://www.dryftrevere.com/,,https://www.dryftrevere.com/gift-cards/,https://www.dryftrevere.com/contact/,Gift Cards,Contact,MA,02151,restaurant
LARRY J's BBQ CAFE,"1148 N Shore Rd, Revere, MA 02151",Restaurant,Revere,,https://www.larryjsbbqcafe.com/,http://places.singleplatform.com/larry-js-bbq/menu?ref=google,https://www.larryjsbbqcafe.com/store/gift-cards/,https://www.larryjsbbqcafe.com/contact/,Gift Cards,Contact,MA,02151,restaurant
Aqua Pazza,"135 Richmond St, Boston, MA 02109",Seafood,Boston,Charming neighborhood hideaway serving cuisine-jumping Mediterranean small plates.,http://aquapazza-boston.com/,http://aquapazza-boston.com/menu.html,https://swipeit.com/product/832/aquapazza/in/NIGHT-LIFE-GIFT-CARDS,,Gift Cards,,MA,02109,restaurant
Waterman Grille,"4 Richmond Square, Providence, RI 02906",Restaurant,Providence,Special-occasion destination on the Seekonk River offering refined American small plates & mains.,https://www.watermangrille.com/,https://www.watermangrille.com/menu/,http://www.newportrestaurantgroup.com/gift-cards-rhode-island-dining/,,Purchase Gift Cards,,RI,02906,restaurant
Webster Timber Lanes,"460 Bedford St, Abington, MA 02351",Restaurant,Abington,,http://www.candlepin.com/,,http://www.candlepin.com/gift_cards.htm,http://visitor.r20.constantcontact.com/d.jsp?llr=n5w9fkcab&p=oi&m=1102000774093&sit=6cdug8bdb&f=647369a6-ee6b-404c-badc-90160b633350,"
Gift Cards",Join Our Email Lists!,MA,02351,restaurant
Rowes Wharf Sea Grille,"70 Rowes Wharf, Boston, MA 02110",Restaurant,Boston,Boston Harbor Hotel's casual yet chic seafood spot with waterside patio & live music in the summer.,http://www.roweswharfseagrille.com/,http://places.singleplatform.com/rowes-wharf-sea-grille/menu?ref=google,http://www.roweswharfseagrille.com/gift-cards,http://www.roweswharfseagrille.com/contact,"
Gift Cards
","
Contact
",MA,02110,restaurant
Seaport Grille,"6 Rowe Square, Gloucester, MA 01930",Seafood,Gloucester,"Airy waterfront eatery offers a wide menu of surf ’n’ turf, plus pizza, burgers & signature drinks.",https://seaportgrillegloucester.com/,https://seaportgrillegloucester.com/seaport-grille-menu/,https://beauporthotel.cardfoundry.com/giftcards.php?action=store,https://visitor.r20.constantcontact.com/manage/optin?v=001c5Zc9ukCtXb_KVzR9Mci0ltf1dph_bo3I5DJUXYrG5xjX7tiGApUVNNfUtrwnorDMIayUgEZUKf_qgaveVCvNo2SttLWdmqm-bAn-bin5uKQopRWX9u-6ENVyebU75fd69WLeSbYlx-Wg9R-viIMYGMNvc80ifUH5dswQFboi1Q%3D,Gift Cards,Join Our Email List,MA,01930,restaurant
The Farmhouse,"970 Great Plain Ave, Needham, MA 02492",American,Needham,Farm-to-table restaurant & bar serving upscale New American comfort food in elegant-yet-rustic digs.,https://www.thefarmhouseneedham.com/,https://www.thefarmhouseneedham.com/menu,https://www.thefarmhouseneedham.com/shop,https://www.thefarmhouseneedham.com/contact-us,Gift Cards,Contact Us,MA,02492,restaurant
Cafe Escadrille,"26 Cambridge St, Burlington, MA 01803",Restaurant,Burlington,Refined setting for American & Continental cuisine with an elegant mahogany bar & an outdoor patio.,https://www.cafeescadrille.com/,http://cafeescadrille.com/menus/,https://www.cafeescadrille.com/gift-cards/cafe-escadrille-gift-card/gift-card-1,https://www.cafeescadrille.com/contact-us,"
        GIFT CARDS
      ","
            CONTACT US
          ",MA,01803,restaurant
Briar Barn Inn,"101 Main St, Rowley, MA 01969",Inn,Rowley,,http://www.briarbarninn.com/,,https://scontent-ort2-1.xx.fbcdn.net/v/t51.2885-15/93157109_2566210420315211_8443210202507919052_n.jpg?_nc_cat=102&_nc_sid=8ae9d6&_nc_ohc=yIn-vdI02ToAX92gaDV&_nc_ht=scontent-ort2-1.xx&oh=627a2a4072ba618e119dd916067dd105&oe=5EC4DCB9,https://www.briarbarninn.com/contact/, Open  ,Contact,MA,01969,restaurant
Hutghi's at The Nook,"8 Franklin St, Westfield, MA 01085",Oyster Bar,Westfield,,http://www.hutghis.com/,http://www.hutghis.com/menu,https://www.google.com/url?q=https%3A%2F%2Fsquareup.com%2Fgift%2FJN2FM16EPXPVR%2Forder&sa=D&sntz=1&usg=AFQjCNFH8jfMg-qVI4uDiXZ_-K2I_9reNA,http://www.hutghis.com/mailto:Hutghis@gmail.com,Gift Cards,Contact,MA,01085,restaurant
Boston Bay Pizza 2,"73 Elm St, Westfield, MA 01085",Pizza,Westfield,,http://bostonbaypizza2.com/,http://bostonbaypizza2.com/Menus,http://bostonbaypizza2.com/Gift,http://bostonbaypizza2.com/Contact,Gift Certificate ,Contact Us ,MA,01085,restaurant
Bella Roma pizza,"57 Southwick Rd, Westfield, MA 01085",Pizza,Westfield,,http://bellaromawestfield.com/,http://bellaromawestfield.com/Menus,http://bellaromawestfield.com/Gift,http://bellaromawestfield.com/Contact,Gift Certificate ,Contact Us ,MA,01085,restaurant
Pizza Towne,"80 Main St, Westfield, MA 01085",Pizza Delivery,Westfield,,https://pizzatowne.net/,http://pizzatowne.net/Menus,https://pizzatowne.net/Gift,https://pizzatowne.net/Contact,Gift Certificate ,Contact Us ,MA,01085,restaurant
The Roof,"209 Essex St, Salem, MA 01970",Restaurant,Salem,,http://theroofsalem.com/,http://places.singleplatform.com/the-roof-28/menu?ref=google,https://www.larkhotels.com/purchase-gift-cards/,,Purchase online,,MA,01970,restaurant
Boston Burger Company,"133 Washington St, Salem, MA 01970",Restaurant,Salem,,https://www.bostonburgercompany.com/,,https://bostonburgercompany.com/shop/gift-cards,https://www.bostonburgercompany.com/contact-us,"
GIFT CARDS
","
CONTACT US
",MA,01970,restaurant
Jaho Coffee Roaster & Wine Bar,"197 Derby St, Salem, MA 01970",Coffee shop,Salem,"Cozy coffee hangout pairing espresso drinks & lots of teas with light bites, baked goods & desserts.",http://www.jaho.com/,https://cdn.shopify.com/s/files/1/0010/9882/files/Binder4.pdf?9082606616155843068,http://www.jaho.com/collections/jaho-gift-cards,,"
                    Jaho Gift Cards
                    
                  ",,MA,01970,restaurant
Jilly's Pizza,"26 Broadway, Brooklyn, NY 11249",Pizza,Brooklyn,"Wood-fired pizzas, meats & veggies plus housemade pastas & other Italian fare in a warm space.",http://www.baranobk.com/,https://www.baranobk.com/pick-up-and-delivery,http://www.baranobk.com/gift-cards,http://www.baranobk.com/locations,Gift Cards,Location & Contact,NY,11249,restaurant
110 Grill,"855 Broadway, Saugus, MA 01906",American,Saugus,"Casual restaurant with contemporary American dishes, including vegetarian options, plus a full bar.",http://110grill.com/,http://110grill.com/,https://110grill.cardfoundry.com/,http://110grill.com/contact-us,Gift Cards,General Contact ,MA,01906,restaurant
The Honey Baked Ham Company,"750 S Winchester Blvd, San Jose, CA 95128",Deli,San Jose,,http://www.shophoneybaked.com/,http://places.singleplatform.com/honey-baked-ham-company-17/menu?ref=google,https://shophoneybaked.com/shop-by-product/gift-cards.html,,Shop Gift Cards Online,,CA,95128,restaurant
Pera Bistro,"60 Spring St, Williamstown, MA 01267",Bistro,Williamstown,,http://www.perabistro.com/,http://www.perabistro.com/gluten-free-menu/,https://www.perabistro.com/pera-gift-cards/,https://www.perabistro.com/contact-us/,GIFT CARDS,CONTACT,MA,01267,restaurant
Alta,"34 Church St, Lenox, MA 01240",Mediterranean,Lenox,Buzzing eatery/wine bar offering a Mediterranean menu & a covered porch for outdoor dining.,http://www.altawinebar.com/,http://places.singleplatform.com/alta-15/menu?ref=google,https://altawinebar.com/gift-certificate/,https://altawinebar.com/contact/,Gift Certificates,Contact,MA,01240,restaurant
Savoy Taproom,"301 Lark St, Albany, NY 12210",American,Albany,"Craft cocktails, brunch & gourmet pub grub in a brick-walled tavern with live music & DJ shows.",http://www.savoyonlark.com/,http://www.savoyonlark.com/#foodmenu-section,http://www.savoyonlark.com/giftcard,http://www.savoyonlark.com/location,"
                Gift Card
              ","
                Location/Contact
              ",NY,12210,restaurant
Avenue N,"20 Newman Ave, Rumford, RI 02916",American,Rumford,"Seasonal New American fare & craft cocktails in a refined, minimalist setting with a gourmet market.",http://avenuenamericankitchen.com/,http://www.avenuenamericankitchen.com/brunch_menu.php,http://avenuenamericankitchen.com/gift_cards.php,http://avenuenamericankitchen.com/javascript:void(0);,Gift Cards,"
                            Contact
                        ",RI,02916,restaurant
Crescent Ridge,"407 Bay Rd, Sharon, MA 02067",Ice Cream,Sharon,,http://www.crescentridge.com/,,http://www.crescentridge.com/gift.php,http://www.crescentridge.com/find-us-in-store,GIFT CARDS,FIND US IN STORE,MA,02067,restaurant
Stateline Pizza,"340 N Elm St, Canaan, CT 06018",Pizza,Canaan,,https://statelinepizzeria.com/,https://statelinepizzeria.com/Menus,https://statelinepizzeria.com/Gift,https://statelinepizzeria.com/Contact,Gift Certificate ,Contact Us ,CT,06018,restaurant
Pop's Diner,"85 S Main St, Putnam, CT 06260",Diner,Putnam,"Wide-ranging New American cuisine from burgers to raw bar fare, plus sushi in a casual tavern.",http://www.85main.com/,http://85main.com/lunch/,https://85main.com/store/,,Buy a Gift Card,,CT,06260,restaurant
Race Brook Lodge,"864 S Undermountain Rd, Sheffield, MA 01257",Event venue,Sheffield,,http://www.rblodge.com/,,https://images.squarespace-cdn.com/content/v1/58265ae8bebafb7de35ddf23/1587065251367-DIX25VBUBD5WQKG8MXQS/ke17ZwdGBToddI8pDm48kExyYj20fTSc0pkCx72eD9JZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyySSBf6Yb9KlTlg7K1061MjfyyAFP_GYyycm4z05QsQL7BfR33ukvCQnjsCJTfCVk/image-asset.jpeg,http://www.rblodge.com/contact,"

","
              Contact
            ",MA,01257,restaurant
Shrewsbury Pizzaria,"560 Main St, Shrewsbury, MA 01545",Pizza Delivery,Shrewsbury,,https://shrewsburypizzeria.com/,https://shrewsburypizzeria.com/Menus,https://shrewsburypizzeria.com/Gift,https://shrewsburypizzeria.com/Contact,Gift Certificate ,Contact Us ,MA,01545,restaurant
Student Prince Cafe And Fort Restaurant,"8 Fort St, Springfield, MA 01103",German,Springfield,"Family-run spot, serving German food & beer since 1935, with a huge collection of steins in the bar.",http://www.studentprince.com/,http://places.singleplatform.com/fort/menu?ref=google,https://www.beanrg.com/shop,http://www.studentprince.com/contact,"
              Gift Cards
            ","
            Contact
          ",MA,01103,restaurant
Amherst Coffee,"28 Amity St, Amherst, MA 01002",Bar,Amherst,Chill haunt in a historic building with a bar offering coffee & cocktails along with tea & pastries.,https://www.amherstcoffee.com/,http://www.drinkquivr.com/shop/beans,https://www.amherstcoffee.com/gift-cards,,"
            Gift Cards
          ",,MA,01002,restaurant
Magoni's Ferry Landing,"681 Riverside Ave, Somerset, MA 02725",Restaurant,Somerset,,http://www.magonisrestaurant.com/,http://www.magonisrestaurant.com/Magonis_Menu.html,http://www.magonisrestaurant.com/Gift_Cards.html,http://www.magonisrestaurant.com/Contact_Us.html,Gift Cards,Contact Us,MA,02725,restaurant
Casa B Tapas and Cocktail & Rum Bar,"253 Washington St, Somerville, MA 02143",Tapas,Somerville,"Inventive Spanish-Caribbean tapas served in a romantic, contemporary split-level space.",http://www.casabrestaurant.com/,http://casabrestaurant.com/menu/,https://casabrestaurant.com/market/gift-cards/,https://casabrestaurant.com/info/contact-casa-b/,Gift Cards,Contact Casa B,MA,02143,restaurant
La Brasa,"124 Broadway, Somerville, MA 02145",Restaurant,Somerville,"Wood-fired, globally inspired dishes & cocktails showcased in a rustic, industrial-chic bar & grill.",https://www.labrasasomerville.com/,http://www.labrasasomerville.com/menus/#dinner,https://www.labrasasomerville.com/store/gift-cards/,https://www.labrasasomerville.com/contact-us/,Gift Cards,Contact Us,MA,02145,restaurant
Avenue kitchen  bar,"158 Boston Ave, Somerville, MA 02144",Restaurant,Somerville,,http://www.avenuesomerville.com/,https://www.avenuesomerville.com/,https://www.toasttab.com/avenue-kitchen/giftcards,,"
              Gift Cards
            ",,MA,02144,restaurant
Ebi sushi,"290 Somerville Ave, Somerville, MA 02143",Sushi,Somerville,Japanese restaurant serving an extensive menu of sushi & other favorites in informal environs.,http://www.ebisushi.com/,http://places.singleplatform.com/ebi-sushi-restaurant/menu?ref=google,https://www.toasttab.com/ebi-sushi/giftcards,https://www.facebook.com/212190555457957,"
                                    GIFT CARDS                                ",Facebook page,MA,02143,restaurant
NU Kitchen Somerville,"195 Washington St, Somerville, MA 02143",Health Food,Somerville,"Relaxed health-oriented cafe offering global & vegan-friendly dishes, plus smoothies & juices.",http://www.thenukitchen.com/,https://www.thenukitchen.com/wp-content/uploads/2018/04/Nu-Kitchen-Menu-4.2.18-Edit.pdf,https://www.toasttab.com/nu-kitchen/giftcards,https://www.thenukitchen.com/contact/,E-Gift Card,Contact,MA,02143,restaurant
The Vin Bin Southboro Cafe,"154 Turnpike Rd, Southborough, MA 01772",Cafe,Southborough,,http://thevinbin.com/,,https://thevinbin.com/wp-content/uploads/2012/07/gift-card2.png,http://thevinbin.com/contact-us,,"Hopkinton, MA",MA,01772,restaurant
MJ's Pizza,"955 Worthington St, Springfield, MA 01105",Pizza,Springfield,,https://mjspizza.net/,https://mjspizza.net/Menus,https://mjspizza.net/Gift,https://mjspizza.net/Contact,Gift Certificate ,Contact Us ,MA,01105,restaurant
Atlantic Poke,"193 Boston Turnpike, Shrewsbury, MA 01545",Restaurant,Shrewsbury,,http://atlanticpoke.com/,https://www.atlanticpoke.com/menus/,https://www.toasttab.com/atlantic-poke-shrewsbury/giftcards,http://atlanticpoke.com/contact/,Gift Cards,Contact,MA,01545,restaurant
Deliworks & Pizzeria,"62 Montvale Ave, Stoneham, MA 02180",Pizza,Stoneham,"Popular option for specialty pizza, calzones, subs & wrap sandwiches, plus an outdoor patio.",https://deliworkspizzeria.com/,https://www.deliworkspizzeriastoneham.com/,https://deliworks.foodtecsolutions.com/giftcards/actions,https://deliworkspizzeria.com/tel:7814387955,Buy Now,(781) 438-7955,MA,02180,restaurant
The Village pub,"2967 Woodside Rd, Woodside, CA 94062",Bar,Woodside,High-end American eatery drawing a well-heeled clientele with gourmet seasonal fare & fine wines.,http://www.thevillagepub.net/,http://www.thevillagepub.net/menus/wine_list,https://www.toasttab.com/the-village-pub/giftcards,http://www.thevillagepub.net/contact,THE VILLAGE PUB GIFT CARDS,CONTACT,CA,94062,restaurant
Cedar Street Cafe,"420 Main St, Sturbridge, MA 01566",Cafe,Sturbridge,,https://cedarstreetcafesturbridge.com/,https://cedarstreetcafesturbridge.com/#menus,https://table3restaurantgroup.com/gift-cards,,Gift Cards,,MA,01566,restaurant
The Barn at Wight Farm,"420 Main St, Sturbridge, MA 01566",Caterer,Sturbridge,,https://thebarnatwightfarm.com/,,https://table3restaurantgroup.com/gift-cards,https://thebarnatwightfarm.com/contact-us/,Gift Cards,Contact Us,MA,01566,restaurant
Brickstone Kitchen,"4 Worcester-Providence Turnpike, Sutton, MA 01590",American,Sutton,,http://brickstonekitchen.com/,http://brickstonekitchen.com/menu/,https://www.toasttab.com/brickstone-kitchen/giftcards,https://brickstonekitchen.com/contact/,"
","CONTACT US

",MA,01590,restaurant
Dream Dinners,"847 Edgell Rd, Framingham, MA 01701",Takeout Restaurant,Framingham,"Food preparation center, where customers assemble & pack a selection of meals to take home & cook.",http://dreamdinners.com/,,http://dreamdinners.com/main.php?page=gift_card_order,http://dreamdinners.com/main.php?static=contact_us,Gift Cards,Contact Us,MA,01701,restaurant
Anthonys Pier Four Corporation Office,"299 Salem St, Swampscott, MA 01907",Seafood,Swampscott,,http://www.pier4.com/,,http://pier4.com/gift-card/,http://pier4.com/contact/,Gift Card,Contact,MA,01907,restaurant
Eli's Kitchen,"40 Market St, Warren, RI 02885",Restaurant,Warren,"Rustic-chic eatery with an open kitchen serving upmarket comfort eats, craft beer & cocktails.",http://www.eliskitchenwarren.com/,,https://swipeit.com/product/1154/elis-kitchen,,"
NEED THE PERFECT GIFT?! BUY AN ELI'S KITCHEN GIFT CARD!
",,RI,02885,restaurant
The Square Peg,"51 Miller St, Warren, RI 02885",American,Warren,"Quaint, warm fixture in a historic building with burgers, casual seafood bites & seasonal cocktails.",http://www.squarepegwarren.com/,,https://swipeit.com/product/1189/the-square-peg,,"
              Gift Cards
            ",,RI,02885,restaurant
Bywater,"54 State St #3129, Warren, RI 02885",American,Warren,,http://www.bywaterrestaurant.com/,,http://bywaterrestaurant.com/#buy-gift-certificates,,Gift Certificates,,RI,02885,restaurant
Bluewater Bar  Grill,"32 Barton Ave, Barrington, RI 02806",Grill,Barrington,Casual eatery with patio seating & live music showcasing seasonal fare & modern seafood dishes.,http://bluewatergrillri.com/,http://bluewatergrillri.com/menus/dinner-menu,http://onelink.quickgifts.com/merchant/bluewater-bar-and-grill/,http://bluewatergrillri.com/contact,Gift Cards,Contact,RI,02806,restaurant
Nat's Nook,"38 Main St, Vineyard Haven, MA 02568",Coffee shop,Vineyard Haven,,http://natsnookmv.com/,,https://squareup.com/gift/BCACVQCVQ2A9E/order,,"Gift Cards




",,MA,02568,restaurant
The Black Dog Cafe,"509 State Rd, Vineyard Haven, MA 02568",Cafe,Vineyard Haven,"Retailer selling casualwear, accessories & gifts with its signature dog logo for men, women & kids.",http://www.theblackdog.com/,https://cdn.shopify.com/s/files/1/1296/0139/files/BDCAFE_7_15_15.pdf?9752634365088216503,http://www.theblackdog.com/pages/gift-card-balance,http://www.theblackdog.com/pages/contact-us,Gift Card Balance,Contact Us,MA,02568,restaurant
Millwright's Restaurant and Tavern,"77 West St, Simsbury, CT 06070",New England,Simsbury,"Farm-fresh American fine dining in plank-ceilinged room with waterfall view, or less formal tavern.",http://www.millwrightsrestaurant.com/,http://www.millwrightsrestaurant.com/,https://millwrightsrestaurant.cardfoundry.com/giftcards.php,http://www.millwrightsrestaurant.com/contact-1,"
        Gift Cards
      ","
            Contact
          ",CT,06070,restaurant
Max Burger,"684 Bliss Rd, Longmeadow, MA 01106",Hamburger,Longmeadow,,https://www.maxburgerbar.com/,https://maxburgerbar.com/#menu-section,https://www.maxdiningcard.com/,,"
              GIFT CARDS
            ",,MA,01106,restaurant
