name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Lascari's Italian Restaurant,"16255 Whittier Blvd, Whittier, CA 90603",Italian,Whittier,"Red-sauce Italian spot offers classic fare, a pasta bar, jumbo deli sandwiches & more.",http://www.lascarisdeli.com/,http://places.singleplatform.com/lascaris-italian-deli/menu?ref=google,https://lascarisdeli.com/gift-cards/,https://lascarisdeli.com/contact/,Gift Cards,Contact,CA,90603,restaurant
Lunch Box Cafe & Deli,"8751 La Mesa Blvd, La Mesa, CA 91942",Cafe,La Mesa,"Bustling, down-to-earth daytime eatery making classic American breakfast fare, sandwiches & salads.",http://www.thelunchboxcafe.com/,http://www.thelunchboxcafe.com/,http://www.thelunchboxcafe.com/gift-certificates,http://www.thelunchboxcafe.com/tel:6194634013,Gift Certificates,(619) 463-4013,CA,91942,restaurant
Little Roma Restaurant,"5575 Baltimore Dr, La Mesa, CA 91942",Italian,La Mesa,,https://littleromarestaurant.com/,http://www.littleromapizzamenu.com/restaurants/ca/la-mesa/91942/little-roma-pizza/menu,https://littleromarestaurant.com/Gift,https://littleromarestaurant.com/Contact,Gift Certificate ,Contact Us ,CA,91942,restaurant
Terra American Bistro,"7091 El Cajon Blvd, San Diego, CA 92115",American,San Diego,"American eatery features farm-to-table fare & a large wine list in a homey, brick & wood room.",http://www.terrasd.com/,http://places.singleplatform.com/terra-restaurant/menu?ref=google,http://egift.technology/Main.aspx?key=terra,https://terrasd.com/contact-us/,Gift Cards,Contact Us,CA,92115,restaurant
Honeybee Foods Corporation,"16125 Valley Blvd, La Puente, CA 91744",Restaurant,La Puente,,http://jollibeeusa.com/,,https://www.posnet.us/site/jollibeecorp/giftcard,https://jollibeeusa.com/contact-us/,Gift Card Balance,Contact Us,CA,91744,restaurant
Lavender Bistro,"78073 Cll Barcelona, La Quinta, CA 92253",New American,La Quinta,"Modern Californian dishes featuring pasta, meat & fish served indoors or on an elegant garden patio.",http://www.lavenderbistro.com/,http://www.lavenderbistro.com/dinner.html,http://www.lavenderbistro.com/gift-cards.html,http://visitor.r20.constantcontact.com/d.jsp?llr=clo55jiab&p=oi&m=1108436007266&sit=se9oysngb&f=19d4aeec-4eab-4e92-b0a1-a52eda9dfe85,"
				Gift Cards
			","
Receive Our Latest News Here
",CA,92253,restaurant
Stuft Pizza Bar & Grill,"78015 Main St #100, La Quinta, CA 92253",Pizza,La Quinta,"Laid-back spot wins fans with its menu of American & Italian eats, multiple TVs, happy hour & patio.",http://stuftpizzabarandgrill.com/,http://www.stuftpizzabarandgrill.com/menus/pizza/,https://www.stuftpizzabarandgrill.com/gift-cards/,https://www.stuftpizzabarandgrill.com/contact-us/,GIFT CARDS,CONTACT US,CA,92253,restaurant
TWENTY6,"49499 Eisenhower Dr, La Quinta, CA 92253",American,La Quinta,Easygoing restaurant & bar at La Quinta Resort serving American fare & cocktails.,http://www.laquintaresort.com/,https://www.laquintaresort.com/dining/twenty6/,https://www.laquintaresort.com/gift-cards/,http://www.laquintaresort.com/map-and-contact/#resort-map,Gift Cards,Map,CA,92253,restaurant
La Brasserie Bistro & Bar,"78477 CA-111, La Quinta, CA 92253",French,La Quinta,"Sizable, sophisticated French bistro with a patio serving traditional fare, unique cocktails & wine.",http://www.labrasserielaquinta.com/,http://places.singleplatform.com/la-brasserie-bistro--bar/menu?ref=google,https://labrasserielaquinta.com/gift-certificates-french-restaurant/,https://labrasserielaquinta.com/contact-la-quinta/,Gift Certificates ,Contact ,CA,92253,restaurant
Enzo's Bistro and Bar,"78121 Avenida La Fonda, La Quinta, CA 92253",Italian,La Quinta,"Housemade pastas offered in cozy, traditional surrounds with a heated patio & a grass bocce court.",https://www.enzosbistroandbar.com/,,https://www.enzosbistroandbar.com/pages/gift-cards,https://www.enzosbistroandbar.com/#section-1149,Gift Cards,Contact Us,CA,92253,restaurant
LG's Prime Steakhouse,"78525 CA-111 #100, La Quinta, CA 92253",Steak,La Quinta,"Steaks, seafood & all the standard accompaniments in an old-school, white-cloth setting.",http://www.lgsprimesteakhouse.com/,http://places.singleplatform.com/lgs-prime-steakhouse-2/menu?ref=google,https://www.lgsprimesteakhouse.com/gift-cards/,http://www.lgsprimesteakhouse.com/#,Gift Cards,"
 
      	Contact Us
     	",CA,92253,restaurant
Caffe Allegro,"2124 3rd St, La Verne, CA 91750",Italian,La Verne,"Pizza, pasta & other classic Italian meals are the draw at this charming establishment with a patio.",https://www.allegrorestaurants.com/,https://www.allegrorestaurants.com/menu/,https://www.instagram.com/p/B9zwwsYBM8o/,https://www.allegrorestaurants.com/mailto:contact@allegrorestaurants.com,"
To all of our loyal patrons, our La Verne location

",contact@allegrorestaurants.com,CA,91750,restaurant
Ironwood,"25250 La Paz Rd Suite 100, Laguna Hills, CA 92653",American,Laguna Hills,"Contemporary eatery featuring creative American cuisine made with garden produce, plus wines.",https://www.ironwoodlagunahills.com/,https://www.ironwoodlagunahills.com/menu#menu=seasonal-menu,https://rjbrestaurantgroup.cardfoundry.com/giftcards.php,https://www.ironwoodlagunahills.com/contact-us,Gift Cards,Contact,CA,92653,restaurant
Fratellos Italian Restaurant  Laguna Niguel,"31371 Niguel Rd, Laguna Niguel, CA 92677",Italian,Laguna Niguel,"Hearty Italian fare & cocktails in a relaxed venue with park views, outdoor seating & live music.",http://fratellosonline.com/,http://places.singleplatform.com/fratellos-italian-family-restaurant-0/menu?ref=google,https://giftup.app/place-order/ff05156a-0791-4a63-827b-ead8d513c3e7?platform=Squarespace,http://fratellosonline.com/contact,"
              Gift Cards
            ","
                Contact
              ",CA,92677,restaurant
Chelas Mexican Grill,"29975 Alicia Pkwy, Laguna Niguel, CA 92677",Mexican,Laguna Niguel,,http://www.chelasmexicangrill.com/,https://chelasmexicangrill.com/menu/,https://chelasmexicangrill.com/shop/,https://chelasmexicangrill.com/contact/,GIFT CARDS,CONTACT,CA,92677,restaurant
The Original Patsy's Irish Pub Laguna Niguel,"28971 Golden Lantern St #108, Laguna Niguel, CA 92677",Irish pub,Laguna Niguel,"Casual Irish watering hole offers traditional Irish dishes, TVs, pool table & relaxed vibe.",http://www.patsysirishpub.net/,http://places.singleplatform.com/patsys-irish-pub-2/menu?ref=google,https://www.patsysirishpub.net/gift-cards,https://www.patsysirishpub.net/contact-us,Gift Cards,Testimonials,CA,92677,restaurant
Hunnys Cafe,"31253 Riverside Dr, Lake Elsinore, CA 92530",American,Lake Elsinore,,http://hunnys-cafe.cafes-usa.com/,http://places.singleplatform.com/hunnys-restaurant-5/menu?ref=google,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92530,restaurant
Urban Grill and Wine Bar,"27412 Portola Pkwy #2829, Lake Forest, CA 92610",Grill,Lake Forest,Globally inspired dishes are served with wine & cocktails at this upscale contemporary bistro.,http://www.urbangrillandwinebar.com/,,http://www.urbangrillandwinebar.com/pages/gift-cards,http://www.urbangrillandwinebar.com/pages/contact,Gift Cards,Contact,CA,92610,restaurant
Brizio's Pizza,"21771 Lake Forest Dr, Lake Forest, CA 92630",Pizza,Lake Forest,Italian menu & Chicago-style pizza in a casual spot with checkered tablecloths & East Coast decor.,http://www.briziopizza.com/,https://briziopizza.com/our-menu/,https://onelink.quickgifts.com/merchant/brizio-pizza/,https://briziopizza.com/contact/,Gift Card,Contact,CA,92630,restaurant
The Lemon Leaf Cafe,"653 W Lancaster Blvd, Lancaster, CA 93534",Restaurant,Lancaster,"Californian bistro menu of pizza, pasta & wraps in a mural-clad space with a banquette party room.",http://www.lemonleaf.com/,http://places.singleplatform.com/lemon-leaf/menu?ref=google,https://lemonleaf.com/gift-cards/,https://lemonleaf.com/contact/,Gift Cards,Contact,CA,93534,restaurant
Jackies Cafe,"830 W Ave L #101, Lancaster, CA 93534",Restaurant,Lancaster,,http://jackies-cafe.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93534,restaurant
KatzN Jammers,"44801 Beech Ave, Lancaster, CA 93534",Diner,Lancaster,,http://katz-n-jammers.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93534,restaurant
A M Cafe,"44205 10th St W, Lancaster, CA 93534",Restaurant,Lancaster,,http://a-m-cafe.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93534,restaurant
El Toreo Far West,"4061 W Ave L, Lancaster, CA 93536",Mexican,Lancaster,,http://el-toreo-far-west.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93536,restaurant
Blue Salt Fish Grill,"2515 Artesia Blvd, Redondo Beach, CA 90278",Seafood,Redondo Beach,"Cozy & casual eatery serving up a variety of grilled seafood choices, as well as tacos & salads.",http://www.bluesaltfishgrill.com/,http://bluesaltfishgrill.com/food-menu/,http://bluesaltfishgrill.com/gift-card-pick-up/,http://bluesaltfishgrill.com/contact-us/,Catering,Contact Us,CA,90278,restaurant
Fourk Kitchen,"825 Twelve Bridges Dr #65, Lincoln, CA 95648",Restaurant,Lincoln,,http://www.fourkkitchen.com/,http://fourkkitchen.com/menu/,https://www.toasttab.com/fourkkitchen/giftcards,https://fourkkitchen.com/contact-us/,Gift Cards,Contact,CA,95648,restaurant
Zephyr Grill & Bar,"1736 First St, Livermore, CA 94550",Grill,Livermore,"Warm bistro with an elegant vibe & American fare plus a lounge, wine bar & Sunday brunch.",https://zephyrgrilllivermore.com/,,https://zephyrgrilllivermore.com/shop/,https://zephyrgrilllivermore.com/contact/,Gift Cards,Contact,CA,94550,restaurant
Simply Fondue,"2300 First St #110, Livermore, CA 94550",Fondue,Livermore,"Contemporary venue featuring traditional fondue meals with vegetarian options, cocktails & wine.",http://www.simplyfonduelivermore.com/,http://www.simplyfonduelivermore.com/Menus/Dinner/,http://simplyfonduestore.securetree.com/Products/Gift-Cards/,http://www.simplyfonduelivermore.com/Contact/,Gift Cards,Contact,CA,94550,restaurant
Pietro's Trattoria,"317 E Kettleman Ln, Lodi, CA 95240",Italian,Lodi,Enduring farm-to-fork eatery with old-world flair preparing a family-style menu of Italian classics.,http://www.pietroslodi.com/,https://www.pietroslodi.com/menu,https://www.pietroslodi.com/gift-cards,https://www.pietroslodi.com,Gift Cards,Contact,CA,95240,restaurant
Tin Roof BBQ & Catering,"171 S Guild Ave, Lodi, CA 95240",Barbecue,Lodi,"Homey BBQ joint serving up a variety of smoked meats & sandwiches, plus salads in a casual ambiance.",http://www.lodibbq.com/,http://places.singleplatform.com/tin-roof-bbq-and-catering/menu?ref=google,https://www.toasttab.com/tin-roof-bbq-catering/findcard,http://www.lodibbq.com/contact.html,GIFT CARD,,CA,95240,restaurant
Parkers' Lighthouse,"435 Shoreline Village Drive, Long Beach, CA 90802",Seafood,Long Beach,"Mesquite-grilled seafood, sushi, steaks & a robust wine list, plus harbor views & live music.",http://www.parkerslighthouse.com/,http://parkerslighthouse.com/menu/,https://selectrestaurants.cardfoundry.com/giftcards.php,http://parkerslighthouse.com/contact/,,Contact,CA,90802,restaurant
555 East American Steakhouse,"555 E Ocean Blvd, Long Beach, CA 90802",Steak,Long Beach,"Destination steak specialist with traditional wood-&-leather decor, plus an extensive wine list.",http://www.555east.com/,http://555east.com/#MENU,http://kingsseafood.securetree.com/Landing-Page/,http://www.555east.com/#CONTACT,GIFT CARDS,CONTACT,CA,90802,restaurant
Boathouse on the Bay,"190 N Marina Dr, Long Beach, CA 90803",Seafood,Long Beach,Upscale bar/eatery with water views preparing premium steak & seafood classics in open-view kitchen.,http://www.boathouseonthebay.com/,https://www.boathouseonthebay.com/lunch-menu/,https://boathouseonthebay.securetree.com/,https://www.boathouseonthebay.com/contact/,Gift CardsSurprise Your Friends and FamilyBuy Securely Online!,Contact,CA,90803,restaurant
Rustic House Oyster Bar & Grill  Los Altos,"295 Main St, Los Altos, CA 94022",Seafood,Los Altos,"Classic, convivial spot with a modern-rustic bar & patio for raw oysters & casual seafood dishes.",http://rustichouselosaltos.com/,http://offers.rustichouselosaltos.com/,http://rustichouselosaltos.com/gift-cards,http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=Rustic+House+Oyster+Bar+%26+Grill%2c+295+Main+Street+%2c+Los+Altos%2c+CA+94022&z=17,Gift Cards ,"  Los Altos,  CA ",CA,94022,restaurant
Bumble,"145 1st St, Los Altos, CA 94022",American,Los Altos,"Set in a sunny cottage, this American eatery offers farm-to-table fare plus a playroom for the kids.",http://www.bumblelosaltos.com/,,http://www.bumblelosaltos.com/gift-cards,,Gift Cards,,CA,94022,restaurant
State of Mind Public House and Pizzeria,"101 Plaza N, Los Altos, CA 94022",Pizza,Los Altos,Easygoing pizzeria offering a range of pies & slices with creative toppings plus local brews.,http://www.stateofmindpublichouse.com/,https://www.stateofmindpublichouse.com/food/,https://www.toasttab.com/state-of-mind-public-house-and-pizzeria/giftcards,http://www.stateofmindpublichouse.com/new-page,https://www.toasttab.com/state-of-mind-public-house-and-pizzeria/giftcards,"
                Contact
              ",CA,94022,restaurant
Opa Los Altos,"325 Main St, Los Altos, CA 94022",Greek,Los Altos,"Lively eatery dishing up Greek classics such as souvlaki, pitas & moussaka also features a full bar.",http://www.opaauthenticgreek.com/,http://www.opaauthenticgreek.com/menu.html,https://opaauthenticgreek.cardfoundry.com,http://www.opaauthenticgreek.com/contact.html,Gift cards,CONTACT,CA,94022,restaurant
Dinah's Poolside Restaurant,"4261 El Camino Real, Palo Alto, CA 94306",Traditional American,Palo Alto,Charming hotel eatery whipping up an all-day menu of farm-to-table American eats by the pool.,http://dinahshotel.com/,http://places.singleplatform.com/dinahs-poolside-restaurant/menu?ref=google,http://dinahshotel.com/gift-cards,http://dinahshotel.com/contact-location,"
Gift Cards
","
Contact & Location
",CA,94306,restaurant
Republique,"624 South La Brea Ave, Los Angeles, CA 90036",French,Los Angeles,"Modern French plates served in a striking space with communal tables, plus a bakery & cocktail bar.",http://www.republiquela.com/,http://republiquela.com/menus/,https://republiquela.com/giftcards/,https://republiquela.com/contact/,Gift Cards,Contact,CA,90036,restaurant
Bestia,"2121 E 7th Pl, Los Angeles, CA 90021",Italian,Los Angeles,Trendy Italian restaurant from an acclaimed husband-&-wife team highlights creative seasonal fare.,http://www.bestiala.com/,http://places.singleplatform.com/bestia/menu?ref=google,https://bestiala.com/gift-cards/,https://bestiala.com/contact/,Gift Cards,Contact,CA,90021,restaurant
Providence,"5955 Melrose Ave, Los Angeles, CA 90038",Seafood,Los Angeles,Chef Michael Cimarusti's fine-dining destination delivers innovative seafood in a tranquil setting.,https://providencela.com/,https://providencela.com/menus/dinner/,https://providencela.com/gift-certificates/,,Gift Certificates,,CA,90038,restaurant
Angelini Osteria,"7313 Beverly Blvd, Los Angeles, CA 90036",Italian,Los Angeles,"Bustling trattoria presenting upmarket Italian cuisine in compact, urbane environs.",http://www.angelinirestaurantgroup.com/,,https://www.itson.me/gifts/los-angeles-area/los-angeles-gifts/merchants/2051-angelini-osteria#/,http://www.angelinirestaurantgroup.com/angelini-contact,GIFT CARDS,"
Contact
",CA,90036,restaurant
Otium,"222 S Hope St, Los Angeles, CA 90012",New American,Los Angeles,"New American cuisine, cocktails & high design are offered in an airy space next to The Broad museum.",http://otiumla.com/,http://otiumla.com/menus/,https://otiumla.instagift.com/,https://otiumla.com/contact/,Gift cards,Contact,CA,90012,restaurant
Espana's Southwest Bar & Grill,"1460 E Pacheco Blvd, Los Banos, CA 93635",Mexican,Los Banos,"Vibrant cantina on historic grounds serving steaks, tacos & margaritas, with an organic salad bar.",http://espanas.com/,https://www.espanas.com/menu,https://www.espanas.com/gift-cards/,https://www.espanas.com/contact/,Gift Cards,Contact,CA,93635,restaurant
Wine Cellar Restaurant,"50 University Ave, Los Gatos, CA 95030",Restaurant,Los Gatos,Classic dining room with old-world charm offers carefully sourced American cuisine & a wine list.,http://www.winecellarlosgatos.com/,http://www.winecellarlosgatos.com/menu.html,https://www.giftrocker.com/secure/order/?h=c0d53291,http://www.winecellarlosgatos.com/contact/,Gift Cards,Contact,CA,95030,restaurant
Super Duper Burgers,"15991 Los Gatos Blvd Building 3, Los Gatos, CA 95032",Hamburger,Los Gatos,,http://superduperburgers.com/,http://superduperburgers.com/menu/,https://superduperburgers.cardfoundry.com/,http://superduperburgers.com/contact/,Gift Cards,Contact,CA,95032,restaurant
Real De Oaxaca,"11215 Long Beach Blvd #1010, Lynwood, CA 90262",Restaurant,Lynwood,Vibrant Mexican restaurant offering Oaxacan-style dishes & live music in a traditional setting.,http://www.realdeoaxaca.com/,https://order.realdeoaxaca.com/,http://www.realdeoaxaca.com/pages/gift-cards,http://www.realdeoaxaca.com/pages/contact-us,Gift cards,Contact Us,CA,90262,restaurant
Manhattan Beach Post,"1142 Manhattan Ave, Manhattan Beach, CA 90266",American,Manhattan Beach,Creative farm-to-table American chow served in an urbane space featuring lots of reclaimed wood.,http://eatmbpost.com/,http://places.singleplatform.com/mb-post/menu?ref=google,http://www.simmsrestaurants.com/manhattan-beach-post,,Gift Cards,,CA,90266,restaurant
Rock'N Fish Restaurant,"120 Manhattan Beach Blvd, Manhattan Beach, CA 90266",Seafood,Manhattan Beach,"Regional American interpretations of seafood & steak, plus signature cocktails, in a bustling space.",http://www.rocknfishmb.com/,http://places.singleplatform.com/rockn-fish/menu?ref=google,http://www.rocknfishmb.com/#giftcardsAnchor,http://www.rocknfishmb.com/#contactAnchor,Gift Cards,Contact,CA,90266,restaurant
The Strand House,"117 Manhattan Beach Blvd, Manhattan Beach, CA 90266",New American,Manhattan Beach,Happening destination for farm-fresh fine dining in a sleek setting with sweeping ocean views.,http://www.thestrandhousemb.com/,http://www.thestrandhousemb.com/menus/The%20Strand%20House%20Dinner%20Menu.pdf,http://www.thestrandhousemb.com/giftcards/,http://www.thestrandhousemb.com/contact/,Gift Cards,Contact,CA,90266,restaurant
Fishing With Dynamite,"1148 Manhattan Ave, Manhattan Beach, CA 90266",Oyster Bar,Manhattan Beach,Oyster-focused seafood cafe with classic & creative eats served amid wainscoting & lobster buoys.,http://eatfwd.com/,,http://eatfwd.com/#giftcards,,Gift Cards,,CA,90266,restaurant
Fire Wings Manteca,"1446 Hulsey Way, Manteca, CA 95336",Chicken Wings,Manteca,,https://www.firewings.com/,https://www.firewings.com/chicken-wings-menu,https://www.firewings.com/gift-cards,https://www.firewings.com/contact," GIFT CARDS

","  

CONTACT US
",CA,95336,restaurant
Slow Hand BBQ  Martinez,"601 Main St, Martinez, CA 94553",Barbecue,Martinez,,http://slowhandbbq.com/,,http://slowhandbbq.com/store/gift-cards/,http://slowhandbbq.com/contact/,Gift Cards,Contact,CA,94553,restaurant
The Refuge,"1143 Crane St, Menlo Park, CA 94025",Gastropub,Menlo Park,Cheery gastropub is favored for pastrami sandwiches & other meaty eats chased with Belgian brews.,http://www.refugesc.com/,http://places.singleplatform.com/refuge-11/menu?ref=google,https://app.yiftee.com/gifts/egift_and_gift_cards/refuge-san-carlos,http://www.refugesc.com/contact,"
                  Gift Cards
                ","
                Contact
              ",CA,94025,restaurant
Menlo Tavern,"100 El Camino Real, Menlo Park, CA 94025",Restaurant,Menlo Park,,https://www.menlotavern.com/,,https://www.menlotavern.com/gift-card,,"
LEARN MORE
",,CA,94025,restaurant
Jeffrey's Hamburgers,"888 El Camino Real, Menlo Park, CA 94025",Hamburger,Menlo Park,Retro-themed fast-food joint serves up burgers & other casual grub in an open light-filled interior.,http://jeffreyshamburgers.com/,http://jeffreyshamburgers.com/,https://app.yiftee.com/gifts/egift_and_gift_cards/jeffrey-s-hamburgers-menlo-park,http://jeffreyshamburgers.com/contact,"


          Gift Cards
        
","
        Contact Us
      ",CA,94025,restaurant
J&R Tacos,"437 W Main St, Merced, CA 95340",Mexican,Merced,Mexican cantina serving 12 kinds of burritos on a sunny outdoor patio amid festive live music.,http://jandrtacos.com/,http://jandrtacos.com/,http://jandrtacos.com/?page_id=277,,Gift Cards,,CA,95340,restaurant
Crawdaddy,"1228 S Abel St, Milpitas, CA 95035",Cajun,Milpitas,,http://www.crawdaddy.co/,,http://www.crawdaddy.co/Gift-Cards,http://www.crawdaddy.co/Contact,Gift Cards,Contact,CA,95035,restaurant
High Park Tap House,"23641 Via Linda, Mission Viejo, CA 92691",American,Mission Viejo,Chill hangout featuring a range of craft brews along with American food & dozens of TVs for sports.,https://www.highparktaphouse.com/,,https://www.highparktaphouse.com/gift-cards,https://www.highparktaphouse.com/contact,Gift Cards,Contact ,CA,92691,restaurant
Camp 4 Wine Cafe,"1508 10th St, Modesto, CA 95354",Restaurant,Modesto,"Wine bar serving panini, charcuterie, cheese & beer in a spare-looking space with outdoor seating.",https://www.camp4wine.com/,,https://www.camp4wine.com/store/gift-cards/,https://www.camp4wine.com/contact/,gift cards.,contact.,CA,95354,restaurant
Basin 141 Social Bar & Kitchen,"402 S Myrtle Ave, Monrovia, CA 91016",Gastropub,Monrovia,,https://www.basin141.com/,,https://www.basin141.com/store/gift-cards/,https://www.basin141.com/contact/,Get your Basin Bonus Bucks today!,Contact,CA,91016,restaurant
Salvatore Italian Restaurant,"125 N 6th St, Montebello, CA 90640",Italian,Montebello,Family-owned eatery serving Italian favorites amid a casual ambiance & banquet-style booths.,http://www.salvatorerestaurant.com/,http://www.salvatorerestaurant.com/,https://www.salvatorerestaurant.com/gift-cards,https://www.salvatorerestaurant.com/contact-us,Gift Cards,Contact,CA,90640,restaurant
Ordonez Mexican Restaurant & Cantina,"872 N Garfield Ave, Montebello, CA 90640",Mexican,Montebello,"Comfy, around-the-clock staple offering soups, burritos & other Mexican classics, plus a full bar.",http://www.ordonezmexicanrestaurant.com/,http://places.singleplatform.com/ordonez-mexican-food-no-3/menu?ref=google,http://www.ordonezmexicanrestaurant.com/services#gift-cards,http://www.ordonezmexicanrestaurant.com/contact,Gift Cards,Contact,CA,90640,restaurant
Luminarias,"3500 W Ramona Blvd, Monterey Park, CA 91754",Restaurant,Monterey Park,"Hilltop spot offers a view to go with upscale Latin & Mexican fare, plus champagne brunch & a patio.",https://www.luminariasrestaurant.com/,https://www.luminariasrestaurant.com/to-go-curb,https://www.specialtyrestaurants.com/gift-cards,http://www.luminariasrestaurant.com/contact-us,Gift Cards,Contact Us,CA,91754,restaurant
Lemmo's Grill,"4227-A, Tierra Rejada Rd, Moorpark, CA 93021",Restaurant,Moorpark,,http://lemmosgrill.restaurant/,http://www.lemmosgrill.restaurant/,https://www.instagram.com/p/B90XSRsAu-k/,,"

",,CA,93021,restaurant
Don Cuco,"254 Los Angeles Ave, Moorpark, CA 93021",Mexican,Moorpark,,http://www.doncucorestaurants.com/,http://places.singleplatform.com/don-cuco-mexican-restaurant-3/menu?ref=google,http://doncucorestaurants.com/#giftcards,,Gift Cards,,CA,93021,restaurant
Louisiana Seafood,"Suite I-10, 12625 Frederick Street #10, Moreno Valley, CA 92553",Seafood,Moreno Valley,"Family-owned spot serves Southern-style seafood such as catfish & gumbo, plus sides, in simple digs.",http://louisiana-seafood.cafes-nearby.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92553,restaurant
Maurizio's,"25 E 1st St, Morgan Hill, CA 95037",Italian,Morgan Hill,"Traditional Italian eats plus a wine list in a relaxed, family-friendly venue with patio dining.",http://www.mauriziosrestaurant.com/,http://places.singleplatform.com/maurizios-2/menu?ref=google,http://www.mauriziosrestaurant.com/giftcertificate.html,http://www.mauriziosrestaurant.com/contact.html,Gift Certificates,Contact Us ,CA,95037,restaurant
Odeum,"17500 Depot St #180, Morgan Hill, CA 95037",Mediterranean,Morgan Hill,"Plates of sophisticated Mediterranean fare are presented in a light, airy space with brick walls.",http://www.odeumrestaurant.com/,http://odeumrestaurant.com/menu-2/,http://onelink.quickgifts.com/merchant/odeum-restaurant,http://odeumrestaurant.com/contact-2/,Gift Cards,Contact,CA,95037,restaurant
Prova California Table,"17340 Monterey Rd #3642, Morgan Hill, CA 95037",Tapas,Morgan Hill,"Warm, easygoing eatery for locally sourced, Cali-style tapas & Italian fare, plus wine & cocktails.",http://provamorganhill.com/,http://provamorganhill.com/menu/,https://onelink.quickgifts.com/merchant/prova-california-table/,http://provamorganhill.com/contact/,Gift Cards,Contact,CA,95037,restaurant
Willard Hicks Morgan Hill,"17270 Monterey Rd, Morgan Hill, CA 95037",Restaurant,Morgan Hill,,http://willardhicksgrill.com/,https://willardhicksgrill.com/menu.html,https://willardhicksgrill.cardfoundry.com,,purchasing a Gift Card,,CA,95037,restaurant
Chez TJ,"938 Villa St, Mountain View, CA 94041",French,Mountain View,"Inspired by French cooking, the set meals here take place in a Victorian house & often last hours.",https://www.cheztj.com/,https://www.cheztj.com/dining-experience/,https://www.cheztj.com/store/gift-cards/,,Gift Cards,,CA,94041,restaurant
Olympus Caffe & Bakery,"135 Castro St, Mountain View, CA 94041",Turkish,Mountain View,"Cafe offering classic American & Greek eats for breakfast through dinner, plus baked goods & cakes.",http://www.cafeolympus.com/,http://www.cafeolympus.com/menu.php,http://www.cafeolympus.com/gift_card.php,http://www.cafeolympus.com/contact.php,Gift Cards Available,Contact,CA,94041,restaurant
QBB  Quality Bourbons & Barbecue,"216 Castro St, Mountain View, CA 94041",Barbecue,Mountain View,"Popular outpost featuring classic BBQ meals, cocktails & brews on tap & a wide selection of bourbon.",http://eatqbb.com/,https://www.eatqbb.com/menu/,http://eatqbb.com/gift-cards,http://eatqbb.com/contact,Gift Cards,Contact,CA,94041,restaurant
RJ's Sizzlin Steer,"41401 Kalmia St, Murrieta, CA 92562",Steak,Murrieta,Hearty cuts of steak served on sizzling platters are the hallmarks of this Western-themed eatery.,http://www.rjssizzlinsteer.com/,http://places.singleplatform.com/rjs-sizzlin-steer/menu?ref=google,https://onelink.quickgifts.com/merchant/rjs-sizzlin-steer-murrieta/,http://www.rjssizzlinsteer.com/contact-us,Gift Cards,Contact,CA,92562,restaurant
Anthony's Lounge & Ristorante,"24630 Washington Ave STE 100, Murrieta, CA 92562",Italian,Murrieta,Live piano playing sets the stage for traditional Italian fare at this sophisticated trattoria.,http://www.anthonyslounge.com/,https://www.anthonyslounge.com/menu/,http://www.anthonyslounge.com/store/gift-cards/,http://www.anthonyslounge.com/contact/,Gift Cards,Contact,CA,92562,restaurant
Rolling Moon Restaurant,"40575 California Oaks Rd, Murrieta, CA 92562",Japanese,Murrieta,"Creative sushi paired with udon, ramen & pitchers of beer in this quaint Japanese cafe with a patio.",http://rolling-moon-sushi-rolls.cafes-city.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92562,restaurant
Tarla Mediterranean Bar  Grill  Napa Valley Restaurant,"1480 1st St, Napa, CA 94559",Mediterranean,Napa,,https://www.tarlagrill.com/,,https://www.tarlagrill.com/gift-cards,https://www.tarlagrill.com/#contact-section,"
                Gift Cards
              ","
                        Contact
                      ",CA,94559,restaurant
Celadon,"500 Main St G, Napa, CA 94559",Eclectic,Napa,Upscale Eclectic comfort food is served in cozy digs with weathered brick walls & rustic courtyard.,https://www.celadonnapa.com/,https://www.celadonnapa.com/menu/,https://www.celadonnapa.com/gift-cards/,https://www.celadonnapa.com/contact/,GIFT CARDS,CONTACT,CA,94559,restaurant
Torc,"1140 Main St, Napa, CA 94559",American,Napa,Global farm-to-table dishes & wines delivered in an airy room with stone walls & an open kitchen.,http://www.torcnapa.com/,,http://www.torcnapa.com/gift-cards,http://www.torcnapa.com/locations,"
                Gift Cards
              ","
                Contact
              ",CA,94559,restaurant
